day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI
19511,17402599,1685825111,9884478.707972875,365057.2608145408633961690177885,55.74011045608326177899744421074784,2461.375232563502,2592.0333369580617,2027.830769,1887.7945,2499.5090941746885,3954.5680113785006,5.789407132134822e-06,0.0
19512,17410535,1685921867,9936726.554921368,5167987.5945863860028824969943905,943.4073358678442342259669287444432,2133.639135941946,2944.21273057438,2043.095909,1894.3934,2499.5090941746885,3975.4712547674767,9.798633540715441e-05,0.0
19513,17416944,1686000119,9631601.663322575,843496.8320982060444055672671445,150.917499914948558024555600435606,2538.068086113788,2515.5115493792864,2005.848533,1805.048964,2523.453122290184,3816.833995545486,1.5291822128383383e-05,0.0
19514,17423962,1686085607,9732761.254731055,381837.0322368082128645434297225,58.12424260209000854493866161417925,2498.4702252764178,2558.0851295610596,1973.814539,1876.89,2526.0408966336036,3852.970578465963,6.1244511166658895e-06,0.0
19515,17425815,1686108191,9732774.164635345,33922.7075670113658166547381245,5.310706726144465404399621715815567,2515.482260535826,2539.830565153977,1973.814539,1877.16408,2526.0408966336036,3852.975689192518,5.595800011001088e-07,0.0
19516,17435679,1686228347,9625182.638202602,480861.584581718282264620584891,75.69484784395979583320276233949892,2316.3808212998056,2753.6945698009094,1962.007698,1844.948852,2526.0408966336036,3810.38274203314,7.975835462966094e-06,0.0
19517,17444963,1686341591,9633233.215230618,1157020.710446087498184448454394,197.1758070246082458254971173693989,2348.81016705016,2719.1162399123673,1980.734647,1831.795002,2526.0408966336036,3813.569775560089,2.077607444759956e-05,0.0
19518,17452531,1686433667,9139020.88073874,783982.391041782769106864499065,126.4548865874066814717963620272145,2602.2963141092914,2446.9916196720724,1871.744043,1744.25945,2526.0408966336036,3617.9227711309436,1.3324333130153394e-05,0.0
19519,17459022,1686512723,9156287.835429888,1761142.727619148781769477254057,319.4055956839842548633230466738655,2173.723815502224,2854.4624409362077,1892.824352,1766.2907,2500.591179793373,3661.6492569515035,3.5207669272929554e-05,0.0
19520,17464827,1686583319,9049930.29791264,304314.3325837141862887002612,56.1297728681739443374225279862624,2303.499193869171,2715.0886214151815,1883.384322,1735.32311,2500.591179793373,3619.116299794534,6.187112894110183e-06,0.0
19521,17473846,1686692915,9039816.271256518,638354.176336820251648115027669,99.46422391587142945727941843451194,2363.7934136201584,2650.4639076129442,1872.680103,1740.520731,2500.591179793373,3615.071645579222,1.096381387000918e-05,0.0
19522,17481577,1686787019,8226291.747916598,537264.213409549724536815461932,82.4553274256864008147675624385123,2422.817663522563,2381.896276666749,1774.064638,1649.13,2401.711201635428,3425.1794063811517,9.502149679032259e-06,0.0
19523,17487837,1686863171,8197063.68368005,1683516.4687004676608408840148525,309.5703965791367292195277290616885,2437.085358219323,2367.0212970313596,1750.977099,1660.22293,2401.711201635428,3413.0097232749376,3.567488404122174e-05,0.0
19524,17495323,1686953999,8577661.863225145,113988.4024652107083920630068875,19.77930987636104181491780272472845,2441.6931638531355,2368.204732273926,1847.754808,1716.91726,2401.711201635428,3571.4793091626702,2.2793671295833688e-06,0.0
19525,17502689,1687043111,12208970.974927515,1197581.006092357067276408060835,187.3843099382138249792058937051345,3216.3216558827244,3611.2979796888194,1854.789281,1728.844332,3405.4121910612744,3585.1668725960217,1.526383267143786e-05,0.0
19526,17510069,1687132583,12268553.288672585,215650.9456614619032757549939315,34.92968504511704785685032262723595,3176.308238844813,3713.470993369555,1847.200592,1723.798258,3405.4121910612744,3602.663231451336,2.845280204999506e-06,0.0
19527,17514203,1687182671,13219186.29906236,57873.146811674720782750098188,9.058752137941165673703952855199842,3452.6829446957104,3935.3364069514505,1854.97476,1731.63,3683.9188702519787,3588.3489198984917,6.879377480958661e-07,0.0
19528,17524214,1687304219,14649158.471084107,232495.12766023454371979948216,35.53533202683579276804457512681869,3746.4402994823604,4171.31608699359,1920.468861,1787.0227,3949.6920307268565,3708.9368885270383,2.505681487650381e-06,0.0
19529,17530932,1687385579,16352588.290243283,2170501.820912147903273002466647,349.5850480437998755701474437641614,4047.3986166838363,4365.587063877852,2018.524633,1874.3904,4198.997340513169,3894.4031072534085,2.1945800910027532e-05,0.0
19530,17536508,1687453295,17400719.24319859,611696.6814225755546897181495395,99.88197915858045326122357063734149,4551.755785185638,4323.021476973904,2040.033716,1877.1556,4439.6699677643255,3919.3722437798747,5.722662782899041e-06,0.0
