day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyLDORewardROI
19392,58073815,1675553653,12554895.8013844,4936.65414614858672990980637902619,0.9873308292297173459819612758052373,3724.6482842223077,3366.4092467961596,1852.216117180324,1680.141006,7412.012340628084,1693.857919335374,7.119330462619019e-08,0.0,1.8908770014847273e-18
19393,58349517,1675639281,12263793.469927192,123005.7520075642829967464554332116,24.60115040151285659934929108664254,3663.1323003843677,3446.009877700591,1812.2543074606297,1632.3999,7423.565969039308,1652.008417662686,1.8309570932805426e-06,0.0,1.7747884445212073e-18
19394,58641053,1675727571,12239004.39665261,114865.7495390567389872693801820872,22.97314990781134779745387603641744,3599.837458925338,3522.817059328306,1819.8308224836,1614.591146,7430.334944770186,1647.167252570086,1.6760944386657377e-06,0.0,1.887249502347445e-18
19395,58929076,1675810838,12528342.66555662,35179.55483297465460583775089992735,7.035910966594930921167550179985478,3596.7907144573496,3542.553556851315,1842.484562805577,1665.83545,7446.535470504231,1682.439130946392,5.071309607773524e-07,0.0,2.1836134638918415e-18
19396,59247330,1675900680,14595208.295243248,68450.55338915097607238906981563975,13.69011067783019521447781396312795,4224.299656952075,4193.158329554839,1817.4817677673136,1649.73992,8777.899120431735,1662.722263607581,8.49405160086018e-07,0.0,1.80391335685561e-18
19397,59535517,1675986930,12129413.851037525,7606628.914666144592679727948645189,1521.325782933228918535945589729038,3796.164943799309,3587.511049644535,1734.3396211619058,1545.8,7707.458493149675,1573.7241870089922,0.00011252948197213053,0.0,2.1794271005353527e-18
19398,59834757,1676072797,14684487.02262278,130486.9016856402928196781248573341,26.09738033712805856393562497146678,4600.433906262516,4631.629605920936,1665.4771566445638,1516.22,9621.493039927745,1526.21708103767,1.6066570107253485e-06,0.0,1.6385701178850149e-18
19399,60110821,1676159251,13045663.80992201,116787.4762032379334037531110645245,23.35749524064758668075062221290483,3946.472216886446,4166.44466007375,1680.1682338890628,1539.664409,8444.868246339673,1544.8037114819995,1.6270413050687575e-06,0.0,1.9165431914943927e-18
19400,60395572,1676246232,13087138.165668283,39673.48665959173722493817111678006,7.934697331918347444987634223356006,3966.5730734934036,4181.73341196939,1702.3744828124536,1514.813298,8481.98405206999,1542.9335972960741,5.43084063429978e-07,0.0,1.9863055553791156e-18
19401,60692527,1676332678,12840075.215384647,37540.63457224798673630811596405393,7.508126914449597347261623192810788,3984.3851979932138,4163.711861505353,1647.4899924265646,1507.2706,8483.67783251274,1513.5033966255185,5.308637842130011e-07,0.0,1.9264376270230353e-18
19402,60981085,1676416855,13432311.968349624,77911.45937275326388601520091129596,15.58229187455065277720304018225919,4067.7909492585773,4131.019097303084,1718.199839978121,1559.671853,8542.722584412208,1572.3689767076582,1.060188282508771e-06,0.0,2.0017924532872165e-18
19403,61293880,1676505536,14029736.56223229,56269.34197004165734421695900015367,11.25386839400833146884339180003071,3908.0069636105663,4092.304785943695,1835.4748745680886,1675.507649,8329.326924794379,1684.3781843247357,7.253838592636719e-07,0.0,2.1375325961920463e-18
19404,61606495,1676591333,16145862.059242152,794124.4168926114097278791543136661,158.8248833785222819455758308627332,4511.7318074029445,4740.429414329371,1850.1108266075566,1645.1375,9631.618343610673,1676.3394772543943,8.805760477799505e-06,0.0,1.7826911641116448e-18
19405,61929036,1676678238,16542172.771117704,43904.11356078208782829416106769603,8.780822712156417565658832213539198,4536.407926335756,4700.213054016646,1888.9113350961184,1696.37,9618.900174714392,1719.7571937177195,4.87818001130048e-07,0.0,1.966802509469078e-18
19406,62253958,1676764568,15507629.992473587,27904.76139366045717983762166722632,5.580952278732091435967524333445259,4314.59508639852,4416.450600887226,1860.5870078631704,1693.656537,9095.237907098372,1705.0274166408192,3.2422379678249087e-07,0.0,2.2103713540089333e-18
19407,62581147,1676850364,15878593.918645019,17621.02000310380375444850580985748,3.524204000620760750889701161971491,4435.814473493069,4518.330294872117,1864.945783582566,1683.37415,9328.809660543087,1702.1028937705464,2.0008589852544406e-07,0.0,2.006827851763932e-18
19408,62917299,1676936521,15982730.849933667,7843.514548912353393642721590269338,1.568702909782470678728544318053869,4478.680340147425,4447.175925236334,1881.7971436626815,1698.77763,9305.417330958377,1717.5727086157012,8.847531960496732e-08,0.0,1.9320656852863415e-18
19409,63253817,1677023273,15313658.4354803,134877.7625689397527752670069966849,26.97555251378795055505340139933693,4423.362487173109,4353.2748897573865,1833.6635711110914,1654.54743,9151.926724057907,1673.271530378941,1.5978032276656567e-06,0.0,1.9035127229249343e-18
19410,63594925,1677110164,14903245.787150368,415197.1157262655090905126115227526,83.0394231452531018181025223045505,4251.955273824581,4438.251561437165,1789.0004559153958,1644.00232,9047.977113588737,1647.135663591354,5.0526285117687945e-06,0.0,2.0251333152397352e-18
19411,63929983,1677195982,15241914.873216666,569645.2931155936939775502248136095,113.9290586231187387955100449627218,4239.3782871707535,4532.090745895337,1832.2170168615366,1649.228635,9126.81709437898,1670.0142794144358,6.711114007869902e-06,0.0,2.0373614903957274e-18
