day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyLDORewardROI,dailyCRVRewardROI
19222,15367871,1660864671,16725879.704346795,25450.48866620056463914860211610505,5.090097733240112927829720423221011,8698.42342783395,615.824488936721,1789.1719509047623,1888.37,9202.729712123828,1817.4911387772092,2.965557873998068e-07,0.0,0.0
19223,15373841,1660947095,14281145.22281545,280564.044972615337208715865693045,56.112808994523067441743173138609,7433.512413402991,519.6615684704024,1789.1719509047623,1888.37,7856.937589567451,1817.6477870688639,3.829178890375074e-06,0.0,0.0
19224,15379771,1661028104,14280692.56678679,15001.83812733872942830797776241979,3.000367625467745885661595552483957,7433.255219455463,519.6655444752112,1789.1719509047623,1888.37,7855.899672716817,1817.8303137428024,2.3023529596826862e-07,0.0,0.0
19225,15385282,1661103461,14104632.414541226,23667.61061017067472272740286721763,4.733522122034134944545480573443524,7345.360005501809,509.70960320262435,1789.1719509047623,1888.37,7758.365201859701,1817.9902656761126,3.677964672661229e-07,0.0,0.0
19226,15393246,1661212112,13944215.0194383,57923.32248639663849440591812847739,11.58466449727932769888118362569548,7242.059874898881,522.633077467006,1789.1719509047623,1888.37,7668.856433474457,1818.2913111493372,9.535462600910721e-07,0.0,0.0
19227,15397527,1661269831,13944766.431682907,39134.7191638961769813871050600261,7.82694383277923539627742101200522,7260.35025184655,505.5955174752474,1789.1719509047623,1888.37,7668.856433474457,1818.3632139485865,6.442442093547292e-07,0.0,0.0
19228,15405211,1661375522,9259300.339851433,30480.51250214360406785730110071773,6.096102500428720813571460220143545,4808.99877027187,346.95246596032985,1789.1719509047623,1888.37,5091.298933810304,1818.6518725825074,7.088153622493608e-07,0.0,0.0
19229,15410122,1661444581,9169667.637072721,16412.93058880081814920406269267437,3.282586117760163629840812538534873,4797.695234326374,351.86206710067665,1789.1719509047623,1664.76,5084.621194779421,1803.412149264448,3.821791438011971e-07,0.0,0.0
19230,15417520,1661546715,9174873.464587595,42912.36342516873017205157349557435,8.582472685033746034410314699114871,4823.389405250104,327.37477619771363,1789.1719509047623,1664.76,5084.621194779421,1804.4359870913877,9.992249844465493e-07,0.0,0.0
19231,15424053,1661637083,7586423.092389739,185793.4676118466429268962248853498,37.15869352236932858537924497706997,4819.687153474435,324.6790159890842,1461.902034170925,1664.76,5077.704862312484,1494.06538940405,4.85743293754682e-06,0.0,0.0
19232,15430234,1661722824,7586996.41008698,1838.756971856132515950667513384434,0.3677513943712265031901335026768867,4821.399508845778,323.5197028728703,1461.902034170925,1664.76,5077.704862312484,1494.1782982305351,4.807294246694132e-08,0.0,0.0
19233,15436164,1661804360,7477001.887672574,556528.6523407899127174821609924853,111.3057304681579825434964321984971,4729.06796146516,338.52796503646647,1461.902034170925,1664.76,5001.397544232623,1494.982516695699,1.5232463407602733e-05,0.0,0.0
