day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyLPFeeROIAverage,token0PriceUSD,token1PriceUSD,token0Balance,token1Balance,token0BalanceUSD,token1BalanceUSD
19379,16465763,1674431795,14540216.67292114406726045497809353,5224535.9094843496641110287849578,2612.2679547421748320555143924785,2612.2679547421748320555143924785,0.00017965811744794088,1634.383189837329,1627.6883486811594,2888.595264900995,6032.57075451775,4721071.543197892,9819145.129723253
19380,16472870,1674517487,16178669.46757532888075872110882844,11929418.6309049969102473548390177,5964.7093154524984551236774195087,5964.7093154524984551236774195087,0.00036867737037379623,1634.9632166910424,1628.7806439697802,3371.296606354255,6548.901206016965,5511945.943944547,10666723.523630781
19381,16480106,1674604739,14717490.72589253341866107391893439,8747513.8804254448823453960224472,4373.7569402127224411726980112233,4373.7569402127224411726980112233,0.00029718088644811963,1556.4300711621102,1551.6696590486101,4397.43337072255,5074.013754058685,6844297.534124335,7873193.191768197
19382,16487003,1674687971,15058275.95477016090673876814903708,4301974.3726012823093560278109515,2150.9871863006411546780139054757,2150.9871863006411546780139054757,0.00014284418699467725,1590.5078714767214,1586.6042448560597,4753.697896212228,4725.48970956678,7560793.922547879,7497482.032222282
19383,16494247,1674775343,15500002.16647628750145242474784787,6864018.3587580460581251870680086,3432.0091793790230290625935340047,3432.0091793790230290625935340047,0.0002214199161082597,1608.2437341237924,1603.291987374013,4474.570334519162,5179.22033446335,7196199.703386645,8303802.463089643
19384,16501519,1674863171,15386730.44049458755980735810787243,2954152.0459253753931072895566124,1477.0760229626876965536447783065,1477.0760229626876965536447783065,9.599674399152006e-05,1596.6695492926233,1594.5822299804859,5138.049662962641,4504.604946573884,8203767.439605676,7182963.000888912
19385,16508700,1674949715,16622496.03109898436716903117045844,1345751.0709698240389677543347319,672.8755354849120194838771673657,672.8755354849120194838771673657,4.047981327389286e-05,1566.7672255912203,1566.065989494242,6533.215890205355,4078.0321770961664,10236028.534485519,6386467.496613466
19386,16515859,1675036103,17478683.56392233087505257255167178,4265203.8706817614482270069400261,2132.6019353408807241135034700133,2132.6019353408807241135034700133,0.0001220115878602422,1647.1505441544507,1646.707896282025,6664.310944031704,3948.217033953273,10977123.39787628,6501560.16604605
19387,16523029,1675122539,16450818.89583536835564127086709624,4192984.9904739285778101798627206,2096.4924952369642889050899313603,2096.4924952369642889050899313603,0.00012744000821550015,1564.9321983139027,1563.4451934955505,6172.055096307512,4344.233602887504,9658847.749979042,6791971.1458563255
19388,16529952,1675206059,17293224.36661289581604811677016882,3958482.3882751186570407413387443,1979.2411941375593285203706693719,1979.2411941375593285203706693719,0.00011445183108586589,1595.4886110444024,1594.2827532905535,6306.469809778834,4535.784881502458,10061900.75739749,7231323.609215406
19389,16537393,1675295843,17895725.04070108594042398497527473,5209451.870020947042964060788792,2604.7259350104735214820303943961,2604.7259350104735214820303943961,0.00014555017631788728,1645.705393153919,1642.407213601998,5720.539864202983,5164.0066264866855,9414323.306270836,8481401.73443025
19390,16544382,1675380419,17832824.9238528486543021228422397,3306867.6449445877985575144585682,1653.4338224722938992787572292842,1653.4338224722938992787572292842,9.271855858690633e-05,1653.823527307833,1655.3959122177853,7078.932707918935,3700.3350183830153,11707305.460585281,6125519.463267567
19391,16551669,1675468427,17921197.88389577237497420166604602,21275063.0052468854332452460896167,10637.5315026234427166226230448089,10637.5315026234427166226230448089,0.0005935725709598056,1672.6638574886006,1664.8961354880437,3735.2944118423393,7011.431929779853,6247891.95976782,11673305.924127951
19392,16558839,1675554983,18825523.35066300185795041808644234,2718500.6057782506942489017506891,1359.2503028891253471244508753446,1359.2503028891253471244508753446,7.220252407172812e-05,1672.1044072872785,1664.8223190266551,4731.504766413444,6555.6265391872,7911569.973020683,10913953.377642319
19393,16565900,1675640111,18514902.50195333498764124429912225,3230758.4220911788088535786015144,1615.3792110455894044267893007578,1615.3792110455894044267893007578,8.724751377303586e-05,1640.0941789923468,1634.144178205382,5289.691228845491,6021.078702897873,8675591.793096362,9839310.708856972
19394,16573109,1675727027,18191893.5214256207834269162750144,10375397.1179589804038615024295418,5187.6985589794902019307512147704,5187.6985589794902019307512147704,0.000285165398141191,1619.7617501543086,1610.4655171484471,4580.5051997635655,6689.100938677659,7419327.118959943,10772566.402465677
19395,16580314,1675814123,17383059.11342516952284912600957467,10261783.5573805081998551488427006,5130.8917786902540999275744213509,5130.8917786902540999275744213509,0.00029516621586631996,1689.5971440541696,1671.951551798049,2435.220383773249,7935.946285997445,4114541.40556578,13268517.70785939
19396,16587465,1675900667,8176372.545018779942942333748929085,9006760.2928407698046886600125251,4503.380146420384902344330006262,4503.380146420384902344330006262,0.0005507797157755415,1651.5147154588522,1648.4277007480246,4100.415441045749,852.0095264109566,6771896.440381753,1404476.1046370263
19397,16594402,1675984439,8092593.009309588859537938189101179,29399636.7438471635441066352041076,14699.8183719235817720533176020543,14699.8183719235817720533176020543,0.0018164534352602619,1544.5567955212293,1541.134166003346,4231.292266670313,1010.3739306653914,6535471.224322058,1557121.7849875304
19398,16601700,1676072411,6990395.473734270497354334496704547,5483585.5264455681180032885031299,2741.7927632227840590016442515647,2741.7927632227840590016442515647,0.00039222283968407836,1510.9970414141787,1513.1685993601552,3868.2291041411004,757.0291521706373,5844882.731869422,1145512.741864849
19399,16608836,1676158511,7487152.381409338565771695428188361,1397857.8523764499955725457139637,698.9289261882249977862728569821,698.9289261882249977862728569821,9.335043426171896e-05,1539.4790664028053,1539.4457067603742,3980.2766757285576,883.1748691514649,6127552.620775461,1359599.7606338777
19400,16616096,1676246171,7314626.619961393470881276481955237,2140164.0297529066545115800972057,1070.0820148764533272557900486029,1070.0820148764533272557900486029,0.0001462934569970027,1505.54804602255,1513.8238604825472,4175.406399895443,679.3073488225788,6286274.946712634,1028351.6732487603
19401,16623249,1676332499,7438964.028341830731136830414544756,3039687.3500316092299949469432154,1519.8436750158046149974734716081,1519.8436750158046149974734716081,0.0002043085124790666,1503.042353858188,1506.4637784817708,4111.320625666724,836.0473153515269,6179489.030667829,1259474.9976740018
19402,16630261,1676417255,8050758.499858457419528581641966055,3264349.4947149260872380502164714,1632.1747473574630436190251082354,1632.1747473574630436190251082354,0.0002027355245330187,1560.880683815637,1557.4028681347013,3857.861599106051,1302.8721665383628,6021661.650878739,2029096.8489797185
