day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,outputTokenPriceUSD
19452,16983130,1680704411,12576659.187514327379406530841893,1378957.3030182556108221809766965,293.060950495202169841010555552167,3490056093325882746709,2037.383527,2886352816355939267005,1893.76585,2.3301971225088373e-05,0.0,0
19453,16991252,1680804851,12576659.187514327379406530841893,372530.4476080604961110109465515,91.61496156362724644610600655846159,3689907773474311361690,2020.342032,3113003416203090285475,1875.178725,7.284522876677728e-06,0.0,0
19454,16997171,1680877319,12576659.187514327379406530841893,1854.0096797063483845315013725,0.4512704983642404773485095362448626,3688971218061116095005,1978.952877,3114003416203090285475,1854.62033,3.588158760096213e-08,0.0,0
19455,17004290,1680964355,12576659.187514327379406530841893,18915.868647354724126597491905,4.545766978117334645638490877050832,3723494216457665070237,1998.840685,3161633968998286730692,1868.46,3.614447136032926e-07,0.0,0
19456,17013291,1681074623,13179682.590052425116012583695455,358809.474155317016388111509896,89.78756228895893122558580383480822,3720766991262119885091,1964.363403,3124661198953670105048,1856.85,6.8125739505083015e-06,0.0,0
19457,17017005,1681120031,12588901.378454149903719466819272,56531.1468702632913771428007,13.91334411164483479981790725124274,3567551410904058687685,1985.891,2998937660651650179966,1858.92595,1.1052071736345049e-06,0.0,0
19458,17027502,1681248599,12588901.378454149903719466819272,98124.07332760905591321413482,22.57214938257660174346047043889637,3535480897546140599156,1985.891,3039085121017848728468,1895.52604,1.7930197960886988e-06,0.0,0
19459,17033671,1681323839,12877551.132661636712709627824253,81875.554261295808353413220347,20.00366616545577742239817156151224,3566074271602836716448,2020.746121,3006385501875202717129,1916.54,1.5533750135707095e-06,0.0,0
19460,17040939,1681420223,11894943.619729806819853071016828,74626.1533383384615443990930875,16.28029120791337902184067868315592,3071374435798941230074,2141.83706,2704975286359761328726,2008.222215,1.3686732554923353e-06,0.0,0
19461,17045117,1681471631,12649116.553176184865894173499389,956776.2236244598763834472234,169.6210765285865123395454189466729,3027548218391663436979,2256.604591,2751369245240416941780,2114.26996,1.3409717256972762e-05,0.0,0
19462,17055061,1681594259,11324566.300820068388122677194959,597353.4312605073753366743635255,95.92999968007835276612009508280582,2614948986243363733439,2240.416196,2595906319509863925991,2091.056226,8.470964550150727e-06,0.0,0
19463,17062455,1681684991,11189683.01522313300653337403839,361817.8197228286799305513440405,57.35883590389287613039146912479447,2537945349341968909086,2270.865362,2643338796991145117604,2125.7078,5.126046540001034e-06,0.0,0
19464,17069727,1681773899,10043517.158129710026977560677655,634688.661535481914158553533229,99.82139789141293725685546170748511,2293330609795415054124,2221.010084,2381490101844395534304,2082.4725,9.938888570585321e-06,0.0,0
19465,17070322,1681781195,10043517.158129710026977560677655,332420.94827565510156366604697,63.54522663422872053535773534346033,2443268263375737926694,2218.568438,2221383442896618745365,2064.63226,6.326989403586783e-06,0.0,0
19466,17080804,1681909223,9817850.279391766303976973772562,0,0,2443108398501691228974,2218.568438,2221502921238331682890,1979.581955,0.0,0.0,0
