,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
267,17318178,1684799075,22268574.2318145707852052798370262,13923235.706641999777877928372251,2023-05-22 23:45:04
268,17325343,1684886327,26346250.41177526810070077502559278,20336285.654240760792021677113974,2023-05-23 23:57:52
269,17332448,1684972643,26133472.28142165119015065266689315,14962527.310272869132363978308558,2023-05-24 23:57:52
270,17339567,1685059151,26298633.05682583977554979191751536,4261246.204438433897791139890805,2023-05-26 00:00:00
271,17346680,1685145467,26426522.33821989169052189193888327,2620426.840617988323776559840964,2023-05-26 23:57:52
272,17353792,1685231687,26371444.31737964186814388569155625,3992983.270024109738712304406741,2023-05-27 23:55:44
273,17360927,1685318159,26316322.88150969034606205437231206,14249882.040177538713317547055369,2023-05-28 23:55:44
274,17368015,1685404247,13954561.64178760249049709616601507,10768073.88751531074649712624039,2023-05-29 23:51:28
275,17375124,1685490719,10924662.79275493069469806095756691,10269227.71579774812632980210417,2023-05-30 23:51:28
276,17382227,1685577143,15060189.38520191238476865980476379,35834911.713984593196108156854311,2023-05-31 23:51:28
277,17389364,1685663999,14070333.04573466918897123625783225,7976777.289316517102061016694936,2023-06-02 00:00:00
278,17396449,1685750339,12661823.3503835537416150399820415,10508910.026522663834442057000207,2023-06-03 00:00:00
279,17403308,1685833775,12546742.33142237966879452740066928,1256134.823314171823075889813443,2023-06-03 23:08:48
280,17410622,1685922911,12440426.06921947367229062872765857,677734.932930494824307337641869,2023-06-04 23:55:44
281,17417691,1686009263,11910904.01537527900820163766856641,7897064.123716384011534247509101,2023-06-05 23:53:36
282,17424798,1686095807,12389728.09231872265110741867753889,3315664.746431423061020819103806,2023-06-06 23:55:44
283,17431799,1686181139,11774275.19451232060523876684353195,5318853.805600616354037508670353,2023-06-07 23:38:40
284,17438976,1686268751,12013329.6229298694430418833856109,8165120.21006783685709723453435,2023-06-09 00:00:00
285,17446076,1686355151,12059143.19113604232190972792096166,5954177.955875156505419689428644,2023-06-10 00:00:00
286,17453095,1686440519,11897299.36381784826501719629131019,17912258.085422384195693841102868,2023-06-10 23:42:56
287,17460240,1686527519,11884320.16345456683363671495610827,2000860.843246316554237987151128,2023-06-11 23:51:28
288,17467382,1686614387,11523865.94255810098447496395541698,6336095.860227758732260643864683,2023-06-13 00:00:00
289,17474474,1686700535,11200149.06313683174460220085273378,5263403.3364619163793151037035,2023-06-13 23:55:44
290,17481592,1686787199,10519504.77494933214947711545253362,8790815.935922485168438109435398,2023-06-15 00:00:00
291,17488590,1686872291,10495559.02124500262010736594759176,7090587.636440635759151833223013,2023-06-15 23:38:40
292,17495806,1686959843,11172908.10671670598907451943637427,5301800.255297933325134814985026,2023-06-16 23:57:52
293,17502889,1687045535,11220432.40469095123164041731517846,2383225.804933617557590460756278,2023-06-17 23:45:04
294,17510078,1687132691,11351162.70825522694464592565096271,145877.959073272459454710567589,2023-06-18 23:57:52
295,17517197,1687219067,11437863.15189147604319370899758113,2654309.282231134984670253568615,2023-06-19 23:57:52
296,17524324,1687305551,11817546.80688450555425035040324734,778679.028591847933241866675264,2023-06-21 00:00:00
297,17531449,1687391831,10819536.51112284429860886481210081,4690614.22336201960519050413557,2023-06-21 23:57:52
298,17538515,1687477643,10707566.96679335866247556652092855,2409062.381732415533438911982615,2023-06-22 23:47:12
299,17545682,1687564727,10796113.42824995391474835535167973,1014135.703167059935635663920441,2023-06-23 23:57:52
300,17552789,1687651091,10710936.54202740417430775300473671,1563409.678133316517691592899753,2023-06-24 23:57:52
301,17559898,1687737491,11929888.30265438408510024659762465,1414501.170602019693453897031459,2023-06-25 23:57:52
302,17567008,1687823951,11255750.31778778420709656945429615,499705.29511271576843351167583,2023-06-27 00:00:00
303,17574094,1687910219,11479163.583912517776914085198975,1625789.413072763297636886152096,2023-06-27 23:57:52
304,17581223,1687996439,11113425.21208867601890886181187296,293720.162874530298152286516516,2023-06-28 23:53:36
305,17588366,1688082971,11227083.66818002218108560810884238,769398.994741188235848156198596,2023-06-29 23:55:44
306,17595501,1688169503,11796569.26986030613667507800109861,4859380.815572946922367017180129,2023-06-30 23:57:52
307,17602598,1688255747,11709750.19061087540806518787681943,577454.127131058465085289785434,2023-07-01 23:55:44
308,17609724,1688342099,11787978.76985356707548293475351459,1202739.716356695673477600005178,2023-07-02 23:55:44
309,17616859,1688428775,11901347.37493109253218188360296561,1409477.283380195749444654280824,2023-07-04 00:00:00
310,17623970,1688515163,11801789.55844433551240502873022107,2199179.853949639684786074361147,2023-07-05 00:00:00
311,17631103,1688601551,11645123.69894845402339827862653211,11604780.048319326999448960275335,2023-07-06 00:00:00
312,17638206,1688687783,11141215.02828283750618859124821341,739656.960185980002475506062874,2023-07-06 23:55:44
313,17645339,1688774315,11198572.17454847584410231341892755,3266776.759990715444114415309653,2023-07-07 23:57:52
314,17652457,1688860775,12235547.40673231936602073904491617,769735.515329008477127953362295,2023-07-09 00:00:00
315,17659571,1688947199,11854325.74609666686982383893977374,851770.134603709509284899596125,2023-07-10 00:00:00
316,17666645,1689033239,12321827.27661260146709772886698446,3748510.982330126216567527156514,2023-07-10 23:53:36
317,17673783,1689119939,12314245.34619337943704241369177859,500531.289645668693477233382669,2023-07-12 00:00:00
318,17680897,1689206399,15079455.60477438955334164353935458,25464263.173548249537324465198793,2023-07-13 00:00:00
319,17688001,1689292799,15269635.27576461397249598805638972,12077687.056859333656969407886925,2023-07-14 00:00:00
320,17695089,1689378935,14426864.87473484133773347329502496,1192514.901374353183179353570882,2023-07-14 23:55:44
321,17702169,1689465599,14560990.34467038604582787018435615,729302.285348531721294223795862,2023-07-16 00:00:00
322,17709241,1689551615,14085256.44688951072207021441472623,364047.818894313413367061852098,2023-07-16 23:53:36
323,17716395,1689638231,11834700.2699442080852703978192846,673221.822030132558542298654482,2023-07-17 23:57:52
324,17723522,1689724619,11726620.75188943909769035405750541,273562.486924948667384842097337,2023-07-18 23:57:52
325,17730656,1689811079,11347444.44368812527940467698019672,501923.04225008660441114216626,2023-07-19 23:57:52
326,17737806,1689897551,11364289.40793019717570382187289115,554379.117940234373762326798029,2023-07-21 00:00:00
327,17744915,1689983579,11356568.76839058393938302766596768,370560.703213662589839015790456,2023-07-21 23:53:36
328,17752062,1690069931,11157045.06907394406125030781491137,319193.409910951766679267857093,2023-07-22 23:51:28
329,17759226,1690156511,11308139.86407430038212920985799643,262925.27157624770566979314949,2023-07-23 23:55:44
330,17766371,1690242875,11088657.72180993217535440259780911,461041.918581003958934640752823,2023-07-24 23:53:36
331,17773531,1690329515,11165736.33082833684189887834313505,262053.594952092965854251503171,2023-07-25 23:57:52
332,17780687,1690415951,11246515.07597735475451565028086206,375684.314080487664627826845371,2023-07-27 00:00:00
333,17787795,1690501895,11144455.88730579895629525122733665,2928784.468745314205342439082555,2023-07-27 23:51:28
334,17794970,1690588667,11245002.52210868784005309052745313,1943754.159026018879219424197476,2023-07-28 23:57:52
335,17802091,1690674731,11291052.45369342362774415753501479,452188.870375914024493251977762,2023-07-29 23:51:28
336,17809268,1690761527,11200408.56503238009230787642395064,2559051.304212797438883355466875,2023-07-30 23:57:52
337,17816427,1690847927,11186331.44126272926664637804330349,3670503.973897967961440515903909,2023-07-31 23:57:52
338,17823591,1690934363,8442895.444285688939225873515067055,1725987.997931271959980830788474,2023-08-02 00:00:00
339,17830732,1691020523,8315045.567801666883173633328754033,178226.903186491758323098934052,2023-08-02 23:55:44
340,17837876,1691106911,8300275.598462191170775859402793984,416979.10572915499471370521476,2023-08-03 23:55:44
341,17845037,1691193419,8248381.189951585940730274568838332,935577.079549702815077096535996,2023-08-04 23:57:52
342,17852181,1691279687,8279386.431558784282962095937366294,588102.718361114760760802474924,2023-08-05 23:55:44
343,17859304,1691365895,8269514.181298421482979274623443286,791617.058323855469697850810011,2023-08-06 23:51:28
344,17866463,1691452511,8237753.312743327990233065160250236,4148742.613164275837322378084896,2023-08-07 23:55:44
345,17873624,1691539127,8403919.012715332309030458192072201,510928.317901997695657612245741,2023-08-08 23:57:52
346,17880770,1691625527,2534421.692175135323385490924829276,1631311.402762567372116170505798,2023-08-09 23:57:52
347,17887903,1691711771,2532733.605450651677117141078927992,113791.290938571511526598631994,2023-08-10 23:55:44
348,17895061,1691798291,3151886.685383797682101792683524899,1003307.33324794367821289127515,2023-08-11 23:57:52
349,17902186,1691884439,3414095.835074750703781976368181775,272797.747082672105022747884428,2023-08-12 23:53:36
350,17909362,1691971067,3565720.892075612458746158754713027,600307.329353738724501477806762,2023-08-13 23:57:52
351,17916503,1692057335,3569029.071533022879253546579190108,792293.024953210867133638021836,2023-08-14 23:55:44
352,17923663,1692143855,3686060.718701377495250453625690337,1267008.001680676225382585467784,2023-08-15 23:57:52
353,17930765,1692229655,3650934.264907833832946191353272072,608600.622285633709964670082298,2023-08-16 23:47:12
354,17937951,1692316607,3611063.734241963777022481529658941,763997.897440440911114731198655,2023-08-17 23:55:44
355,17945061,1692402635,3524057.623292054935055508172439313,506781.361296456437136342968331,2023-08-18 23:51:28
356,17952205,1692489047,3537288.027276951155507198999829782,228831.400403713154039453302562,2023-08-19 23:51:28
357,17959362,1692575627,3570554.991126271591917103329028061,412282.052235890781413544738517,2023-08-20 23:53:36
358,17966528,1692662291,3363900.816601321423049891951708353,682699.81830016552447658725302,2023-08-21 23:57:52
359,17973654,1692748355,3454782.379869071840985965519474963,3996652.810947745575251588213904,2023-08-22 23:53:36
360,17980828,1692834947,3808582.823835224312251740081712693,1935069.581195713684982980697113,2023-08-23 23:55:44
361,17987987,1692921515,4222135.577653400133946861422005202,1636817.030674145125006583977621,2023-08-24 23:57:52
362,17995029,1693006679,3950940.882032262456546222629422719,330268.152471944030360180823315,2023-08-25 23:38:40
363,18002192,1693093295,3948470.390693961309678907134240987,362379.551044858795926447954159,2023-08-26 23:40:48
364,18009358,1693179971,3962856.251201761462497054010016663,1104527.353871679476678803096593,2023-08-27 23:47:12
365,18016508,1693266419,4107376.903648031998606098919494509,2871576.699166717405518684060958,2023-08-28 23:47:12
366,18023654,1693353011,4356115.284870474355893309305920898,7200335.06961986921212501650132,2023-08-29 23:49:20
367,18030809,1693439615,5443504.846997998296899278324604332,2263230.710176119000166411265058,2023-08-30 23:53:36
368,18037982,1693526339,5154365.033026439576553632885948269,8054556.809867423431403136305975,2023-09-01 00:00:00
369,18045120,1693612691,5787774.37428405114459208264234666,9285030.468593307453376247990586,2023-09-01 23:57:52
370,18052241,1693699055,6540291.241292442608545425725705025,6255973.098908385049804978900355,2023-09-02 23:57:52
371,18059391,1693785515,6559296.541460706430848610358661386,5891494.521436203186920337492855,2023-09-03 23:57:52
372,18066560,1693871999,6375361.310172600973221658080981657,2513161.10142614331992095234274,2023-09-05 00:00:00
373,18073644,1693957715,6204058.038730313535199286649939395,1484943.583844150305720517965902,2023-09-05 23:49:20
374,18080783,1694044175,6206442.278244856165314542515818851,2234061.420632316394355902296842,2023-09-06 23:49:20
375,18087983,1694131163,6296766.160319840551943786842090042,434235.941230382985319999965228,2023-09-08 00:00:00
376,18095109,1694217407,6236119.954359501073300258043595921,565886.462119908974737424732365,2023-09-08 23:55:44
377,18102209,1694303327,6237925.410985769921307957810843438,364397.240323060370310401842925,2023-09-09 23:49:20
378,18109393,1694390315,6192183.984868028969278994394782578,577593.244057561603940990734281,2023-09-10 23:57:52
379,18116539,1694476751,5925694.880726119404484480380216028,1239415.729358026047910500281775,2023-09-12 00:00:00
380,18123666,1694563067,6099433.155634100899235593636787552,980987.950998604624205472221617,2023-09-12 23:57:52
381,18130774,1694649191,6141776.084211643074754202778286703,1104009.073902436379677622074016,2023-09-13 23:53:36
382,18137923,1694735939,6232748.061105227244589731165591268,526095.562960915215270244434921,2023-09-15 00:00:00
383,18145006,1694822243,6775797.933679746351218565299483216,1144480.239199728868453863063946,2023-09-15 23:57:52
384,18152093,1694908727,6727369.605841968952553676899937835,2497512.596894808661037218645792,2023-09-16 23:57:52
385,18159135,1694995115,6652922.911632209308040122306732378,2654578.706385486551383008194604,2023-09-17 23:57:52
386,18166220,1695081191,6740777.037203687935293447081334944,684555.516823977255313357833614,2023-09-18 23:53:36
387,18173383,1695167903,6752938.577819596560499077363326061,1455438.432586588757862331980798,2023-09-19 23:57:52
388,18180530,1695254267,6681237.820102933115140299953875761,1171352.484309513648122836554324,2023-09-20 23:57:52
389,18187637,1695340271,9040920.020826899304526863535523349,1158415.66716321600609200614584,2023-09-21 23:51:28
390,18194768,1695426719,9032434.745365289228914436906566143,864998.152095253967694164004344,2023-09-22 23:51:28
391,18201940,1695513479,9668453.381590520697365069345538623,647388.648415652397333470783041,2023-09-23 23:57:52
392,18209065,1695599699,9579661.177407064409884772939068246,2333894.957144407132967337506731,2023-09-24 23:55:44
393,18216193,1695685859,9633740.06507091916582831733532531,1734819.565089084321389777312082,2023-09-25 23:51:28
394,18223340,1695772247,9641857.36178185900270479019087162,3300969.652552650944079592719383,2023-09-26 23:51:28
395,18230518,1695859055,6325826.800529396849717604176149674,1115962.85606705949584243488534,2023-09-27 23:57:52
396,18237645,1695945359,6241527.106434036751635919394613365,781578.304307007718190019358816,2023-09-28 23:55:44
397,18244745,1696031291,6608738.050708197871799546735553104,328078.371642114365417960178571,2023-09-29 23:47:12
398,18251954,1696118279,6644293.359777035173338573460396545,719155.418305160926506556565159,2023-09-30 23:57:52
399,18259090,1696204403,7135195.631520375868321350672343447,627854.068006939594012113935043,2023-10-01 23:53:36
400,18266272,1696290959,6846378.750171308352427378066070578,1116723.542720821382178830232404,2023-10-02 23:55:44
401,18273412,1696377311,4316861.288545391272238478921483899,4307780.219610566259908416506928,2023-10-03 23:55:44
402,18280545,1696463423,4302547.588816025627452173072635196,1137486.579154333012349608757846,2023-10-04 23:49:20
403,18287723,1696550159,4217482.191679710068251482856827441,290300.91607763145193964974564,2023-10-05 23:55:44
404,18294850,1696636271,4305662.01201120554610365443604692,1736192.542809398228973222542724,2023-10-06 23:51:28
405,18301968,1696722239,4273225.366318189893742167793720337,246378.951755519333062058123826,2023-10-07 23:42:56
406,18309195,1696809575,4266763.264765981478660439000153977,403072.684852468006440195567157,2023-10-09 00:00:00
407,18316298,1696895507,4128526.039811382583494993129062732,3471006.792632729598546776891722,2023-10-09 23:51:28
408,18323471,1696982183,4065890.346667954859532615357682483,414732.716398690924268413385193,2023-10-10 23:55:44
409,18330617,1697068715,1985901.670822555460993654621694489,1411469.635796009877193354621546,2023-10-11 23:57:52
410,18337723,1697154647,1949256.438215834574995290880351289,1383460.224441196508737425791893,2023-10-12 23:51:28
411,18344874,1697241215,1968632.771561094020935790906033542,769889.332696273653231606437348,2023-10-13 23:53:36
412,18352010,1697327423,1977028.447351542557251139491773548,92723.455171307814880555381598,2023-10-14 23:49:20
413,18359188,1697414099,1932203.97230470545354739482469382,1860884.331162451566066168159936,2023-10-15 23:55:44
414,18366341,1697500355,1988004.038315383178613489363129357,1483434.280186463619882556130642,2023-10-16 23:53:36
415,18373528,1697587199,1940701.167727914833174350451873812,299614.310206952020334008853233,2023-10-18 00:00:00
416,18380633,1697673143,1938515.848306829997996874806311811,89362.068151706478924886236681,2023-10-18 23:51:28
417,18387811,1697759915,1947769.593387675394560538511215568,532347.909861334967395863440659,2023-10-19 23:57:52
418,18394953,1697846147,1994745.653932885572834424658524981,1046802.945647797479762975702747,2023-10-20 23:55:44
419,18402120,1697932787,2026298.15019837314409553364243628,618808.420079513934093147236714,2023-10-22 00:00:00
420,18409200,1698018419,2066172.172253418563636405049922616,53701.348489692919778176626623,2023-10-22 23:47:12
421,18416395,1698105467,2186815.580434487762169484046999311,1923707.126298597721345541704789,2023-10-23 23:57:52
422,18423453,1698190847,2223225.910564018706920271296713866,6447628.996747245577125441675458,2023-10-24 23:40:48
423,18430645,1698278027,2224267.37640510809004716875373537,4356239.432266622199350072726994,2023-10-25 23:53:36
424,18437789,1698364367,2249084.087469214387115308261451461,4003205.091095981609855741487718,2023-10-26 23:53:36
425,18444956,1698450887,2237236.042043044725756238883830925,2297757.598559559922834405249647,2023-10-27 23:55:44
426,18452112,1698537419,2235808.364248497501096819666128813,2121355.517695289458404527742062,2023-10-28 23:57:52
427,18459180,1698622943,2270028.67509070275014625999195516,2569505.28546692799419220780956,2023-10-29 23:42:56
428,18466247,1698708479,2282644.594257770846702166283301755,981507.225105628139708497604837,2023-10-30 23:28:00
429,18473425,1698795383,2518534.369003732744679488059671285,556345.099799666567966374727376,2023-10-31 23:36:32
430,18480605,1698882143,2571168.38797258431519741854115616,2206113.257344066519594318909782,2023-11-01 23:42:56
431,18487803,1698969347,2500546.313144793752171623957122232,1965717.990533366648741060897165,2023-11-02 23:55:44
432,18494945,1699055783,4343305.136674649016223400804430593,301555.759334504477306357249184,2023-11-03 23:55:44
433,18502041,1699141703,2589676.698156584206754934433739342,652298.786077206954915284255216,2023-11-04 23:49:20
434,18509228,1699228751,2643048.59855651796635655755137837,2480357.134655373397817837747985,2023-11-06 00:00:00
435,18516293,1699314251,2725722.864621356430903978159184573,2834748.341139814077350412909881,2023-11-06 23:45:04
436,18523512,1699401479,2620954.302414291252016318070744594,297221.134564808525828740594645,2023-11-07 23:57:52
437,18530616,1699487279,2624905.583970103983472304266686991,1722236.62789556127501059417326,2023-11-08 23:47:12
438,18537805,1699574147,2952743.567653316376350470551268226,4950105.801481942384813318024684,2023-11-09 23:55:44
439,18544951,1699660451,2898459.749453020709544433363087708,7283693.853087934739838274576517,2023-11-10 23:53:36
440,18552110,1699747055,2849113.466129144342453345448231824,1575502.606510607194383515498743,2023-11-11 23:57:52
441,18559144,1699832111,3104249.472972102653849693878468686,1871560.615577386787543750411662,2023-11-12 23:34:24
442,18566295,1699918523,3141776.829595153459416986200962525,1654996.693798920380964752317114,2023-11-13 23:34:24
443,18573438,1700004683,3018765.12687681771440017939893291,3869057.709363854118010221548646,2023-11-14 23:32:16
444,18580721,1700092739,3127657.952093710518183784325044562,3049930.850090840014454969161346,2023-11-16 00:00:00
445,18587878,1700179163,3143564.550252216022094195734983421,4603696.726582151505726248309881,2023-11-17 00:00:00
446,18594876,1700263727,3344014.390144454218486756283225688,3398304.539100749563835552789926,2023-11-17 23:28:00
447,18602114,1700351627,3466875.712429118036547847063962171,5857662.892764750438512013370051,2023-11-18 23:53:36
448,18609179,1700437127,4774357.092593414791816204566703482,1251154.548037381460167552573138,2023-11-19 23:38:40
449,18616344,1700523767,3926511.833996107793707015537754031,3289352.374566207292307035756632,2023-11-20 23:42:56
450,18623408,1700609183,3887120.978518174772663180018373137,359239.716303523272808338426251,2023-11-21 23:25:52
451,18630697,1700697383,4184424.945973016201069742898220681,3895947.773711255234217475316217,2023-11-22 23:55:44
452,18637760,1700782799,4196463.962488887059952395206646126,129445.342485752826603366268042,2023-11-23 23:40:48
453,18644990,1700870351,4208889.786786132124350474606060447,520407.690923063079366394357637,2023-11-25 00:00:00
454,18652129,1700956679,4226987.233181072305228960263536827,353510.165397095255287435661082,2023-11-25 23:57:52
455,18658926,1701038987,4216885.333317077152684942008129158,436506.961969486692352084903711,2023-11-26 22:49:36
456,18666398,1701129455,4111477.366737681468004384071434189,106827.210777856698557763088606,2023-11-27 23:57:52
457,18673543,1701215855,4027320.353767558929933992171566038,532174.468928370232608511674934,2023-11-28 23:57:52
458,18680573,1701300815,3980799.97749390770546963002264986,3027621.657572164678373525823146,2023-11-29 23:34:24
459,18687825,1701388499,4022682.80556040772463308988148719,156031.947423367202417290289374,2023-11-30 23:55:44
460,18694982,1701474971,3878311.597499766669779717087359693,6068822.962366412161887978730862,2023-12-01 23:55:44
461,18702083,1701560699,4012496.561278413576277898929714389,364828.905589992006241271172845,2023-12-02 23:45:04
462,18709250,1701647543,4034944.169854184486829573865551172,5578048.101531209882855742727915,2023-12-03 23:51:28
463,18716296,1701732695,4155545.837652551173553763740586085,2784109.166902368613881123690099,2023-12-04 23:32:16
464,18723126,1701815339,4251764.805789803055724972532150039,4276225.991895880797654220340902,2023-12-05 22:28:16
465,18730700,1701907187,4168736.757987118674367860100047918,3214254.517927869549188589510827,2023-12-07 00:00:00
466,18737764,1701992795,4412192.035325456071371911601412254,523455.563937884674216641776704,2023-12-07 23:47:12
467,18744898,1702079219,3131498.009642068914877931491551159,413942.688658682697598212953466,2023-12-08 23:47:12
468,18752004,1702165283,3204005.084847022388279208115042321,1056553.311588450104199107350873,2023-12-09 23:40:48
469,18759208,1702252343,4067557.244305467696309491581282525,6111246.61948516204560587490871,2023-12-10 23:51:28
470,18766360,1702338815,3850882.758588170456446324778496777,4728812.921990740253639674694285,2023-12-11 23:53:36
471,18773537,1702425587,3805069.628758924681299141073151471,3981786.082529455439364615362012,2023-12-13 00:00:00
472,18780563,1702510619,3912855.847343961987853226679160069,1397717.157439662050565300802265,2023-12-13 23:36:32
473,18787789,1702598231,4081522.948381810299173494517689802,2674321.896521423552860589259687,2023-12-14 23:57:52
474,18794924,1702684643,3198812.693136246330662618624167248,2606957.766825921345771303500197,2023-12-15 23:57:52
475,18801895,1702769375,3198227.154035222377507837731487113,2734485.163728125683028998911116,2023-12-16 23:30:08
476,18809125,1702857095,3167920.226481904701968924394682044,5131791.830518381631643671896382,2023-12-17 23:51:28
477,18816189,1702942631,2655280.696029298269628560155476452,5208486.794355951079600261552353,2023-12-18 23:36:32
478,18823415,1703030375,2668862.829054277138164761015518439,970561.073872794838706515635172,2023-12-20 00:00:00
479,18830523,1703116679,2757590.89721413766368848054273796,1108657.134925137409917805460386,2023-12-20 23:57:52
480,18837669,1703203103,2840214.316680272132360432475856692,5412319.554743016173050336388021,2023-12-21 23:57:52
481,18844796,1703289443,2948233.597774754374123704886316855,2656516.867766897991538063851569,2023-12-22 23:57:52
482,18851932,1703375963,2943576.663098054606841694359811184,469659.723853224292515456040287,2023-12-24 00:00:00
483,18859009,1703461907,2858752.894652068057150533155667499,332162.42106937515541663285096,2023-12-24 23:51:28
484,18866150,1703548727,2876755.405066836328548020324576559,239795.619069246398030333224685,2023-12-25 23:57:52
485,18873294,1703635151,2811472.677088688177442393919133888,3218388.262823370593561764869148,2023-12-27 00:00:00
486,18880337,1703720771,2964143.900514622958258269410146686,3020196.275386643833314486365342,2023-12-27 23:47:12
487,18887524,1703807879,2931643.082707026682108503425906485,5555825.773824023424745747262492,2023-12-28 23:57:52
488,18894565,1703893391,2856386.469827782466208295164989795,4057931.713487760504757532819652,2023-12-29 23:42:56
489,18901757,1703980799,2857598.465415805695986490522689015,963375.316060234430765617879099,2023-12-31 00:00:00
490,18908845,1704066611,2840177.557592112741678571601254205,1674602.392976013611955263088343,2023-12-31 23:49:20
491,18915940,1704152855,2791036.834025117948786551225555028,3727412.8087439304602501600685,2024-01-01 23:47:12
492,18923119,1704239951,2809502.90675227932658290765007895,4335664.51336068484409751785316,2024-01-03 00:00:00
493,18930204,1704325823,2623545.902007194619200674057796452,4372195.294362608550579088213243,2024-01-03 23:49:20
494,18937313,1704411959,2666907.253764493730923336310776216,8682823.254045813688704298980142,2024-01-04 23:45:04
495,18944466,1704499031,2591708.854208334596778412867056711,3981112.414272279425338827320598,2024-01-05 23:57:52
496,18951504,1704585179,2556481.740781205634031247283550635,656889.918698864295796947264825,2024-01-06 23:53:36
497,18958365,1704668915,2534371.416651133925851752351836721,1219571.935616977019467919426759,2024-01-07 23:08:48
498,18965686,1704758111,2669114.611179075848917388331775787,2446938.382299714284385981226069,2024-01-08 23:55:44
499,18972825,1704844655,2713934.297875821839221678663982018,6101876.051858397778767262610229,2024-01-09 23:57:52
500,18979974,1704931163,3531418.068827450644320195464270712,10279935.974653027518096274787278,2024-01-11 00:00:00
501,18987054,1705017011,3757116.040368330060257353146060822,7303902.714998079226974310258396,2024-01-11 23:49:20
502,18994180,1705103111,3616234.95543172684116465369341551,282242.503908160489455267374587,2024-01-12 23:45:04
503,19001218,1705188107,3756529.077458273543793848155570048,300623.958550511534966226065268,2024-01-13 23:21:36
504,19008388,1705274687,3621040.518268896043982126549347488,2395004.222257866389517773062399,2024-01-14 23:23:44
505,19015717,1705363127,4279028.250621447326788152420126198,3094805.203070156222357366777755,2024-01-15 23:57:52
506,19022862,1705449275,4421606.53697557646520384069989624,234456.054943526901181693295803,2024-01-16 23:53:36
507,19029659,1705531511,4284954.563603139679326154090573403,559808.992502312818359247883186,2024-01-17 22:45:20
508,19037107,1705621463,4465687.83300668206159369797713125,511336.273817721322549465835173,2024-01-18 23:45:04
509,19043692,1705700867,4536827.548728330080313483996576612,502000.978195495139807547666602,2024-01-19 21:47:44
510,19051460,1705794551,4422979.89256020423832811355039748,466311.183554215532435711408837,2024-01-20 23:49:20
511,19058537,1705881011,4413526.253968582564325076490371729,253730.973920587872479893967423,2024-01-21 23:49:20
512,19065610,1705967267,4198714.994650723926661008691888479,4972339.220511010158395203967362,2024-01-22 23:47:12
513,19072776,1706054267,4077015.181692193012154476545782095,8557370.40885553643615709515694,2024-01-23 23:57:52
514,19079859,1706139947,4068054.333937093391203015381811944,3621461.954100805673665347659044,2024-01-24 23:45:04
515,19086665,1706222375,3959238.068899775361259119567845477,1881864.104833332270368129108104,2024-01-25 22:38:56
516,19094035,1706311535,3900859.950359884914735827276992479,1046047.36160333218702575071022,2024-01-26 23:25:52
517,19101118,1706397395,3908835.675032338879857101321645353,156532.035530152906163409359912,2024-01-27 23:17:20
518,19108369,1706485175,3876624.829116131594852234737749144,753407.577135860612416562729636,2024-01-28 23:38:40
519,19115564,1706572259,3990207.409830922609040495591110736,1080010.650445913768509683353538,2024-01-29 23:51:28
520,19122719,1706658719,4040480.509281993927061793904990791,1013357.622903413947506437363376,2024-01-30 23:51:28
521,19129584,1706741891,3931866.618244525412627273183084019,8096576.303128353822599278684748,2024-01-31 22:58:08
522,19136837,1706829827,3958897.033001022160746155227902893,950499.867811937246725895894034,2024-02-01 23:23:44
523,19144134,1706918351,3968655.528678598161159067316663288,3043237.061984639437390392929973,2024-02-03 00:00:00
524,19151115,1707003107,3966623.450916068087851090253259248,1677092.433474124772903205145386,2024-02-03 23:32:16
525,19158362,1707091151,4144941.233355102807493262704732309,1034114.470792190079419556160423,2024-02-05 00:00:00
526,19165451,1707177143,4233836.927248379815732430777846785,1371744.777233477637073389733388,2024-02-05 23:51:28
527,19172487,1707262463,4339877.755527390918698270811305408,1381723.387594392828692613635094,2024-02-06 23:34:24
528,19179634,1707349043,4433631.60421388947616092920841233,2920471.486253326302835232571341,2024-02-07 23:36:32
529,19186772,1707435671,4431378.059662994682721277055900403,2034421.322375578566923702698595,2024-02-08 23:40:48
530,19193934,1707522395,4578876.833315064301639748061388937,4675319.53796870987676281764989,2024-02-09 23:47:12
531,19201098,1707609311,4569685.502585454070940990122913532,382439.888941090759605909154656,2024-02-10 23:55:44
532,19208225,1707695795,4564955.44201806706663663069294895,861774.674175774491332096370065,2024-02-11 23:55:44
533,19215280,1707781211,4904522.157124681027039018649057264,2565468.203540738704013285866691,2024-02-12 23:40:48
534,19222498,1707868703,4871552.626810605156547632864662093,1852284.581638474126948285992494,2024-02-13 23:57:52
535,19229470,1707953351,5057802.652185468196543069489494348,1090580.630753519337884130295346,2024-02-14 23:30:08
536,19236703,1708040975,5145768.117197334616907213444090662,7429966.807783219702487900447506,2024-02-15 23:49:20
537,19243863,1708127747,5112288.960980416746286666347561382,3786431.701283885232316070764518,2024-02-16 23:55:44
538,19250992,1708214339,5086802.11687566024414868110954284,1200006.129292360952737448890392,2024-02-18 00:00:00
539,19257990,1708299551,5248578.817575895006879121880945189,14292454.573980067070065932515031,2024-02-18 23:38:40
540,19264910,1708383683,5448753.515751643259858888895810818,3149162.04363750157251556105633,2024-02-19 23:02:24
541,19272280,1708472867,5531036.283168793429931139825906851,194248.825637189643104445521215,2024-02-20 23:47:12
