day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyOPRewardROI,outputTokenPriceUSD
19389,71749203,1675295940,30934386.9857124328074532104035032,2516.8572813215209415907691675,0.5033714562643041883181538335,6992372389422174957057,1640.701285,11863341637520169332657,1642.35,1.6272229881160886e-08,1.3615551573763307e-21,4.972259140173239e-18,1646.456122771999786832975345
19390,71985433,1675382118,30645365.0628216419343772073207705,20517.044588311093570267905049,4.1034089176622187140535810098,7008945072275731727700,1648.210366,11546066806369457094176,1645.07,1.3389982169409346e-07,1.2139383714353186e-21,4.87304919959104e-18,1657.497812196451722897228816
19391,72169805,1675468467,29626900.73518253600960734866246321,170928.059121263797227965304011,34.1856118242527594455930608022,6962227895942686941543,1660.718117,10887184309539598829215,1665.3001,1.1538706707737629e-06,1.3266485852989723e-21,5.4344966850454676e-18,1665.743897701171672737772305
19392,72320431,1675554595,29288081.79983274494558206825136109,335270.4564354047713536832869185,67.0540912870809542707366573837,6958957137373864424681,1667.96545,10601629571149375291729,1662.372615,2.28946681265633e-06,1.3423575977423004e-21,5.376817124654256e-18,1673.77412898864150110930267
19393,72478064,1675641214,28694026.10698757075984215759325976,4662.7201468106592138194142205,0.9325440293621318427638828441,6964298517595580741033,1632.371387,10613007115447989397232,1629.36,3.2499588098410446e-08,1.2813082363870162e-21,5.31908455110344e-18,1638.265721667983526958168216
19394,72653946,1675727610,27511632.5060290415346443002986708,426465.8286204842595000974697495,85.2931657240968519000194939499,7065096507199185179463,1621.266881,9904610137298181359843,1614.22,3.1002582527738133e-06,1.3524114220913626e-21,5.5023353389745296e-18,1626.979091754102312623606027
19395,72830281,1675812919,26607395.75906066036978678688734276,1695520.6398329225083802662851505,339.1041279665845016760532570301,6207755162521782809388,1668.112023,9720638958408492168636,1673.823067,1.2744731992461487e-05,1.4192525730589165e-21,5.786290743160916e-18,1676.43109672089606293816259
19396,73027619,1675898599,26017165.3335752068810745354162598,211750.1954125647670937321015465,42.3500390825129534187464203093,6217400867448496871215,1648.156649,9558344557325195223069,1644.187305,1.6277729929271017e-06,1.5162428055389615e-21,5.493673666697408e-18,1655.100867746011647532960108
19397,73293275,1675987012,24345138.88404784656242311334762411,1276873.515483126447593462108683,255.3747030966252895186924217366,7022702001639763132049,1547.384904,8724655200214210087697,1546.47,1.0489761603453393e-05,1.3347973154829532e-21,4.972815551105744e-18,1551.48809463612345568345929
19398,73573859,1676073253,23854858.33772148026055419488297287,586688.661472835695563488413701,117.3377322945671391126976827402,7401462413606248457140,1513.357819,8364705201293026262055,1517.8929,4.9188190779998045e-06,1.3729334176085099e-21,5.277391874312879e-18,1518.424994394294167472115968
19399,73759790,1676159563,26470034.66638937301650808902805342,1558.739836263568785098404378,0.3117479672527137570196808756,7404663076872960545775,1532.859771,9863756901362937201385,1540.92,1.1777391725465297e-08,1.2743371685969026e-21,5.1598445998492825e-18,1538.351056969763566131699111
19400,73953743,1676244159,25914280.41352102317834101352512155,48767.9764034947607678397151985,9.7535952806989521535679430397,7278941535289546745360,1514.498103,9835236199386199153055,1514.168092,3.763791672027259e-07,1.2610645463083957e-21,4.887929194141689e-18,1519.63042129771545303545
19401,74178090,1676331254,25924928.09275146295727426278775865,796.2338411014649210805588685,0.1592467682202929842161117737,7279228279367185766807,1499.661294,10004704927463995356039,1508.67,6.142611761566195e-09,1.4167628555987815e-21,4.497554570861471e-18,1505.328913346915765227302045
19402,74383081,1676419189,26848529.32957962172414330292795332,58358.824958699927532559379209,11.6717649917399855065118758418,7256617705531700675332,1555.831575,10007362255322926536830,1557.091371,4.347264182876841e-07,1.4274289940771512e-21,4.83605642977548e-18,1560.76171902953291275581612
19403,74588216,1676505173,29066283.82283775761498439205543117,6693.8928503441753335311123015,1.3387785700688350667062224603,7256242547496997478097,1669.24388,10157097784675202655818,1677.545119,4.6059502419670835e-08,1.3838384707883857e-21,5.1859249686232266e-18,1675.1983754602043964702826
19404,74850952,1676591396,28113741.64517758050726198888593684,10511.091166710081331270323132,2.1022182333420162662540646264,7155909265408819363469,1647.819059,9905727267706600988560,1641.559831,7.477546958615573e-08,1.354103474375221e-21,5.010480451807061e-18,1653.700841667483887705387494
19405,75058955,1676677707,27829777.92808367610986542010538532,232412.578689742596671836146256,46.4825157379485193343672292512,7084712113701238926249,1693.24052,9351414982946689753849,1696.528194,1.6702438610206059e-06,1.5281483474607292e-21,5.443192268598711e-18,1699.28945714248487245699408
19406,75223096,1676764739,27784025.33960047095216828704590068,57694.6097017649712500410496795,11.5389219403529942500082099359,7120351236882247997038,1692.074192,9300041805400664876067,1693.6,4.1530778205512975e-07,1.5853550209815918e-21,5.385901196688402e-18,1698.12048915473823915001702
19407,75447392,1676850695,27530480.08958367569637453648408436,158173.4500740765149784323631785,31.6346900148153029956864726357,7019352754217728981455,1684.016922,9337207710000676586623,1684.6,1.1490787633153e-06,1.5340346054679686e-21,5.159068502036313e-18,1689.19740090361247917492825
19408,75641464,1676937268,26240857.20037112615074085643457493,435078.4514649657354246395917795,87.0156902929931470849279183559,6750334899787824079998,1700.515593,8686289158093892619108,1699.71,3.316038406388739e-06,1.689316051788451e-21,5.353278246759661e-18,1706.019673907457788364369674
19409,75833657,1677023770,25431268.07587762458749226876167123,280925.3111350869851229634327635,56.1850622270173970245926865527,6582263621037627530888,1653.889996,8806862305986018808207,1656.6679,2.209290628347028e-06,1.595236847609146e-21,5.358538275876012e-18,1658.50200074021128450178664
19410,76095554,1677108342,24948571.06969716076095207321643923,32661.757826993323976294161568,6.5323515653986647952588323136,6567646992071885617958,1635.731848,8770157040972339419006,1641.12211,2.618326936300147e-07,1.5529070797155527e-21,5.9808101602573374e-18,1632.467373258032525716791012
19411,76405754,1677195502,25398562.66519856220055474822431916,67319.7556771414407147611852145,13.4639511354282881429522370429,6569831495854345699511,1649.731676,8825958447179274196320,1649.01112,5.301068140315188e-07,0.0,6.132631381091981e-18,1655.655198218269401070610288
19412,76836078,1677282198,25020936.60052738049670402894451499,462588.3768528799328850659533365,92.5176753705759865770131906673,6350470688733806166666,1610.526453,9193419650690693300895,1610.02,3.697610399149724e-06,1.8140271763182883e-21,6.617289100251246e-18,1615.526813724509013187367346
19413,77120979,1677367814,25200233.78218138061984688772928286,49414.74867850098242677038825,9.88294973570019648535407765,6455277340521451710361,1589.100605,9394801941457340870449,1594.845,3.921769068145807e-07,1.7294604344184453e-21,5.896743530966048e-18,1595.675426960581503479380725
19414,77391135,1677454470,26050390.31428311925279889000662766,6300.1408839838632847494495585,1.2600281767967726569498899117,6493513254752330436121,1636.139709,9428830844369316842041,1639.31,4.836887899164852e-08,1.7547249868066264e-21,6.1349649491959774e-18,1642.020696617467191037420316
19415,77650206,1677541027,26008751.04033978650377043524979076,45451.0013977989316703173010205,9.0902002795597863340634602041,6465852930808072882820,1632.68159,9463308075279209573423,1632.47,3.4950545166358856e-07,1.7278961152063077e-21,5.9851022512141416e-18,1638.69782799190644508370295
19416,77846716,1677628646,25656372.71696618703085695299007312,269465.282607569013518781397284,53.8930565215138027037562794568,6300621263592643137696,1612.330106,9622503757556879306968,1607.94,2.1005719364949477e-06,1.7568363881041847e-21,5.7090405883766354e-18,1617.126579909840063273020881
19417,78054362,1677714558,26496823.67684405270227665195125544,7004.0384363640154575949860215,1.4008076872728030915189972043,6288310190228041021780,1660.016762,9674769840920580321092,1663.68,5.2867004149519574e-08,1.6636455748656888e-21,5.342961170811646e-18,1665.923644094746073167252529
19418,78265124,1677800359,26135398.1873574320208722120154972,186718.838452685894250750280074,37.3437676905371788501500560148,6188068442593394900965,1644.495104,9680643142278674406719,1646.7474,1.4288578051434322e-06,1.291955538683438e-21,5.403494843445343e-18,1652.981455736414779416298869
19419,78470573,1677886405,24921924.46563572574546304177888891,244731.3378585904497543117486155,48.9462675717180899508623497231,6159798595813122413467,1568.804152,9727168269300605061365,1570.49183,1.9639842677161223e-06,1.25520385079586e-21,5.211010725112898e-18,1574.43026545627771984095781
19420,78627855,1677969540,24886374.41708136535935458851070542,13519.025985923617999825085195,2.703805197184723599965017039,6168566593581941341144,1565.966986,9724286360383149286064,1566.32,1.0864600652029496e-07,1.2277832971314687e-21,4.828570769261093e-18,1571.60175477434012199057935
19421,78789978,1678059609,25279130.04934866884182168462953477,118290.237856086089486617369604,23.6580475712172178973234739208,6344393163905588428092,1567.940171,9778880905795654900449,1565.63,9.358726951850458e-07,1.2472368570134093e-21,4.946278132508423e-18,1573.584312260193744617438199
19422,78951025,1678146391,25144443.34718440060262833466459414,256118.5554720515875437841250855,51.2237110944103175087568250171,6506588086827496463290,1569.056807,9522206045697105046572,1566.89,2.0371781704265166e-06,1.2944809150563075e-21,5.147293042004968e-18,1574.41313274628758621954888
19423,79141985,1678230496,25157624.71930556626082730934461024,11691.345883452307647154715607,2.3382691766904615294309431214,6501684188702232495883,1554.755804,9680042785048665582111,1554.14,9.294475145326858e-08,1.302079301488985e-21,4.8253109479670714e-18,1560.357750570386427353020236
19424,79376457,1678318724,25382546.74680763899820891095306943,341320.9761829444693127422032785,68.2641952365888938625484406557,6402356401853851173112,1539.137018,10091660847404984615228,1534.27,2.6894147351535745e-06,1.1987594095488075e-21,4.5714325696158614e-18,1544.524533777990264636379376
19425,79656406,1678405444,23634785.00160300523956090561397655,4370.8955513635667948574860195,0.8741791102727133589714972039,6388628244162314707980,1436.55269,10070457839747084967013,1437.56,3.698697111961979e-08,0.0,0.0,1441.2258497390500471733575
19426,79933612,1678491459,23678534.1325211336129809146633384,1397472.6739634331564773677944305,279.4945347926866312954735588861,7378734410299641063108,1449.210249,9223599431682817811828,1433.968973,1.1803709352464375e-05,1.4667613975178567e-21,4.656361616035142e-18,1431.396501988087636232988456
19427,80169147,1678577413,23804848.15733094860798156779683641,10844026.1570514794343845154096395,2168.8052314102958868769030819279,12095568238436648823393,1525.869572,3518930801221349194230,1472.212266,9.110771121396085e-05,1.3882968175168052e-21,4.060165453524919e-18,1530.85440254392135708409972
19428,80399668,1678665516,25295080.8878466832194607213997508,1563055.1698095160259669846283555,312.6110339619032051933969256711,11501929004765895710822,1600.756344,4304865496481913657669,1590.3,1.2358570243280023e-05,1.4309292010497708e-21,4.696618925852475e-18,1606.656110900495220538091825
19429,80662996,1678751627,26672757.61084779117138585140197995,4043117.764535342117764009645197,808.6235529070684235528019290394,9431503732018570127836,1678.076238,6463911665152045859403,1677.73,3.0316458639364753e-05,1.4560837657784572e-21,5.043743331410064e-18,1684.392573193711033702230402
19430,80933945,1678837819,28029160.50066350438436784196265821,3490128.247985210869350979455049,698.0256495970421738701958910098,7905607453546592549348,1706.271623,8539026822437478507034,1709.17,2.4903551769968944e-05,1.3973929742002273e-21,5.025894145194886e-18,1710.921369747646756116517224
19431,81241233,1678924065,27485301.38493128054260930519974921,1079712.082400623848466925006497,215.9424164801247696933850012994,7472125044155219399547,1656.836015,9116142935765014920179,1654.59,7.856650849697956e-06,1.2783306555248157e-21,4.49887504034409e-18,1663.224509019442109323989702
19432,81510127,1679011157,27526380.76108566112300407815020199,781285.8774958474462727612786995,156.2571754991694892545522557399,7101726446785324967959,1678.063786,9300115542377222807760,1676.94,5.676633512244077e-06,0.0,0.0,1684.66974170606973309453642
19433,81763448,1679097592,28813323.69479404083388070694989462,347939.2144971673827926363901175,69.5878428994334765585272780235,6934662413182356573139,1788.860775,9172734076527414249490,1792.68,2.4151272389310136e-06,1.463226281906397e-21,4.758411937662098e-18,1795.677739183755109948869825
19434,82010969,1679183319,28250061.91869390417976845895609723,130585.9643557027738499369404485,26.1171928711405547699873880897,6857522632764840782202,1767.338338,9108076081081261192048,1758.79,9.245003761870708e-07,1.4733021961377745e-21,4.792802685599868e-18,1776.2159023885949038248582
19435,82245889,1679269602,28611513.15179788958077981238780504,68614.254653677343413443264856,13.7228509307354686826886529712,6767827752847115175289,1812.219001,9023463868295133721127,1809.38,4.796268850909464e-07,1.5162580301361158e-21,4.952873422332912e-18,1818.801374978532070420121539
19436,82504338,1679355253,27585691.86678836881012366937254913,69736.4973211005425753435636115,13.9472994642201085150687127223,6712891302646611486930,1748.386495,9065266318772452974638,1737.16,5.055990450256525e-07,1.4795657890345362e-21,4.6651149144709475e-18,1755.05634603146431444967049
19437,82760056,1679437365,28544262.57771500437318420583967126,20546.0799504117340797561475465,4.1092159900823468159512295093,6744078979376695313424,1800.129263,9124077449416999642152,1798.249408,1.4395943769416142e-07,1.4586504629535194e-21,4.7502504915601524e-18,1805.744220752816822335368877
19438,83034551,1679529098,27505718.87942500277194333837650325,10632.9240730912631716424745495,2.1265848146182526343284949099,6740658312523631206120,1736.917036,9095245806927529829896,1737.238363,7.731427867566093e-08,1.4579639788145971e-21,4.790263448773626e-18,1743.588797843915170816115979
19439,83259040,1679613658,28680766.39090874133238644815216447,309602.258676441111736710013987,61.9204517352882223473420027974,6857427505581463551191,1817.006357,8950695103242095558504,1817.9088,2.1589538749186227e-06,0.0,4.422592208460983e-18,1821.26594698901135190022127
19440,83497530,1679701825,27505872.79305834564873301085422496,501453.6632521970100342841244735,100.2907326504394020068568248947,6814980010020934854567,1750.103682,8916050899451219425761,1750.17,3.6461570736177385e-06,0.0,0.0,1755.226180701542979112762898
19441,83706733,1679788538,25584986.35554103541200949256485471,758188.041003274810318977785719,151.6376082006549620637955571438,6765711829737545876374,1740.895888,7930686024193825948267,1743.035,5.926819975333473e-06,2.3962526788181e-20,0.0,1747.58194735709081456212632
19442,83925414,1679874906,24934332.68812582976530316524912307,260466.0249099819700136001948675,52.0932049819963940027200389735,6760726169630649190473,1778.301849,7266486959206794016667,1780.06,2.0892159270339767e-06,2.487868926743862e-20,0.0,1784.389023592668968998777632
19443,84160590,1679959329,19307321.07537139426094342778418658,374138.92565028995644499524067,74.827785130057991288999048134,6599445604438303331154,1714.267946,4666191551541182193088,1711.794993,3.875617173296457e-06,3.037943083310173e-20,0.0,1720.49660146303304201304623
19444,84441559,1680047875,14389026.32225334811235712559840966,2528891.901699761769279317389134,505.7783803399523538558634778268,5420687744933383884136,1773.049656,2708488502192856651124,1774.04,3.515028529468605e-05,4.2565423944552335e-20,0.0,1777.198665457615062208053657
19445,84690897,1680133164,11849911.07218980027502058358369842,1617721.2985209792866061005460605,323.5442597041958573212201092121,4822075011402434718473,1795.710582,1779742156014279449263,1796.3877,2.730351795327073e-05,5.2246606614127926e-20,0.0,1802.510102285334480771485388
19446,84967339,1680213683,11518174.10370996650374075099694825,794171.840247217467579237541702,158.8343680494434935158475083404,4684733045740028155720,1785.792518,1769192068381474120386,1793.141445,1.37898912292256e-05,4.0731291922644704e-20,0.0,1792.2014891670811396534246
19447,85260468,1680306455,10915607.31324350877011835750353684,904334.682480339957831407213812,180.8669364960679915662814427624,4495658088843084925473,1822.45299,1500218121255805007263,1824.5147,1.6569571559855285e-05,4.37705706252452e-20,0.0,1828.377874414681733716334212
19448,85475704,1680392439,10433228.74015809172627191277774876,1181031.015297679293012975778631,236.2062030595358586025951557262,4219455712034625269440,1819.062169,1520686341450862330772,1823.04,2.263979914006531e-05,4.5142136831390684e-20,0.0,1825.391123705964134356690835
19449,85709920,1680479937,9956123.854864632710984803045266934,760653.4198669795575617497750535,152.1306839733959115123499550107,4119447855863910198488,1791.219791,1446571827369279492282,1795,1.528011163692623e-05,4.675894083989459e-20,0.0,1796.4651024696243236208962
19450,85970840,1680566125,9709141.999565152746686136042298748,807283.387895813123795088602708,161.4566775791626247590177205416,3949756277697442648699,1803.630355,1434852558878678997170,1813.435,1.6629345578259527e-05,4.754271315155189e-20,0.0,1810.91929595753015916383536
19451,86266930,1680652489,9208933.894021536392007042049820442,252374.955361067286386597838232,50.4749910722134572773195676464,3691579868230115077346,1864.738193,1246901041627327359982,1869.87,5.481089521663517e-06,5.550310961631778e-20,0.0,1872.884270761278129840145752
19452,86593746,1680733033,9230751.478484588098620560409114935,264090.076150057698991289650594,52.8180152300115397982579301188,3604482189851610094616,1904.819151,1243020796468320062556,1911.677679,5.721962654191473e-06,5.526934531017839e-20,0.0,1912.54453383370965477601467
19453,87066735,1680825325,8889766.386883233065647447363037442,60093.6751595395235705261721525,12.0187350319079047141052344305,3556904595414351565217,1867.880303,1203910369004232076143,1871.96,1.3519742261890523e-06,5.578765115361952e-20,0.0,1875.46224552063245263180248
19454,87434470,1680909754,8765176.716769362989958387031303178,385188.701114481203927181862049,77.0377402228962407854363724098,3588791776718231656188,1862.061458,1119632803196337208636,1867.01,8.789068687629442e-06,5.730275425345566e-20,0.0,1869.877424776349718317902356
19455,87855869,1680997943,8597263.931011672344697702420305501,75526.027529964757765279995894,15.1052055059929515530559991788,3542733834951447584357,1837.821396,1136227028951249721511,1850.8449,1.7569782232119359e-06,5.899086786178041e-20,0.0,1845.573830649290920411377167
19456,88323759,1681081626,8548124.407627125260845976761263367,77632.6525132839402472866383175,15.5265305026567880494573276635,3498486182029838020013,1843.964517,1136756168840466967668,1866.69,1.8163669317684627e-06,5.894120704066441e-20,0.0,1852.320995975043484072149487
19457,88772437,1681171027,8463892.33973282822662258052387727,779986.627718026652669871245823,155.9973255436053305339742491646,3399370392497478071000,1904.58553,1055586386412248054182,1910.55,1.843092034752058e-05,5.957584754972421e-20,0.0,1908.396911990762627542349934
19458,89200034,1681257427,8273639.678783058330955277597134947,409507.1415391596017158818587725,81.9014283078319203431763717545,3384540290533853591058,1892.965423,988060441031583183805,1891.65,9.899080874631288e-06,6.089572404242031e-20,0.0,1900.747844690349439855779337
19459,89653160,1681342724,8316655.453153042283608891260450486,271301.639161407183398967257513,54.2603278322814366797934515026,3259992708087178557126,1915.544579,1098756556393387021413,1923.1493,6.524296712533649e-06,6.17519219491438e-20,0.0,1916.517705116897964348976142
19460,90043474,1681427861,3335880.962844045275418175320054124,564145.4239632744342285277006405,112.8290847926548868457055401281,1285176830520500695878,2002.701301,380512984312930499374,2008.58,3.3822874991456855e-05,1.0445340694407832e-20,0.0,2011.85830916198211878596206
19461,90486491,1681516153,3444554.019753285537377980498235135,123152.945752473901989944618871,24.6305891504947803979889237742,1225646057816500619425,2094.547033,418604068970529470734,2101.905,7.150588729120566e-06,1.035727695065117e-20,0.0,2104.293000178696796634324254
19462,90906368,1681602936,3374911.800260047566733718094875956,10231.8461509627366728326889975,2.0463692301925473345665377995,1213107679059675274707,2088.196624,403616495617254830794,2093.47,6.063474695945737e-07,1.0549534393811651e-20,0.0,2096.889702779638566069867776
19463,91304982,1681688332,3216999.290971934590938497031542691,10512.1030608344359247770002415,2.1024206121668871849554000483,1136990720545544747282,2113.222478,397766333068768663924,2115.83,6.535346831026792e-07,1.0945655647476214e-20,0.0,2105.465758866474352670658996
19464,91693648,1681774873,3128000.804265963580400820731083705,58518.8924846790775104388593875,11.7037784969358155020877718775,1149521940552388408019,2076.597055,354366938772880340583,2078.365065,3.7416162045016796e-06,1.1131016809571944e-20,0.0,2089.431364915279405202768376
19465,92039510,1681862070,3043996.397935452561159038834296614,306273.875786304593515332674867,61.2547751572609187030665349734,1079279642751967068111,2096.411486,384079669477279934877,2106.5,2.0123143115020144e-05,1.1533556736959295e-20,0.0,2089.482014492043868808565696
19466,92373631,1681944636,2817433.86009840145685072908068056,274230.2657655190443595890732295,54.8460531531038088719178146459,1035128367990372866940,1968.379848,396930220005462492792,1968.744303,1.9466669273005847e-05,1.1231291529450268e-20,0.0,1976.18729447295571393816161
19467,92682379,1682033100,2773349.053391287104481134362723294,754135.76329969196837703104768,150.827152659938393675406209536,969219843146215092528,1939.593524,457667521301381578776,1943.1556,5.438448235554952e-05,1.1226092768118464e-20,0.0,1952.227470512850332907537936
19468,93024133,1682120863,2875434.587360659035787924027108522,351017.1311010984175948972360775,70.2034262202196835189794472155,1098474506386599826379,1843.041751,461993155750189290922,1848.67,2.441489245792891e-05,1.4088497346281587e-20,0.0,1850.964325502306856369671362
19469,93335941,1682202806,2837525.029429908894763713009782759,400991.3688739158232422917295425,80.1982737747831646484583459085,1157269131808399029179,1867.768161,381645051901173034651,1875.6211,2.826345950890023e-05,1.436858706955548e-20,0.0,1852.457032357735802512463084
19470,93644160,1682285122,2827512.876005187956351619186190637,203852.8655842802600494436729235,40.7705731168560520098887345847,1121399433680999079373,1847.381983,409604558302503184019,1848.8362,1.4419235174079272e-05,1.4444456280974e-20,0.0,1855.365827695581398893408304
19471,93956606,1682380443,2785141.841415510715675322402454467,9431.7564249481027752799907675,1.8863512849896205550559981535,1117221620495411631615,1833.742572,403737121847331864856,1842.273366,6.772909217546019e-07,1.4610820219908744e-20,0.0,1839.647632222011968441339804
19472,94248505,1682462892,2428322.735368259058142163517068096,260638.394886507209653925759154,52.1276789773014419307851518308,953834491024202944716,1863.622806,352398806943259219284,1869.7323,2.1466536641965834e-05,1.6526096896064856e-20,0.0,1867.663957205780533229739888
19473,94561533,1682545757,2211407.425260586404717477130573053,546920.880603168742122561338888,109.3841761206337484245122677776,813411312473532620381,1850.401157,382260236311553363843,1856.502975,4.9463601718595215e-05,1.8265830081256557e-20,0.0,1857.995932531609818581562432
19474,94862920,1682638077,2254960.365014439055833404093310154,193675.1721953565409083812961915,38.7350344390713081816762592383,867958372835786602020,1904.45805,318337090240268667174,1908.0453,1.7177700788023953e-05,1.446753525304867e-20,0.0,1909.831808936374733330731371
19475,95104219,1682718796,2207319.825626314836903850015757891,179728.161292263058833545605242,35.9456322584526117667091210484,861869832396486198916,1894.968243,298682225122289386784,1896.2873,1.6284741269087835e-05,1.452527571574219e-20,0.0,1911.054543871950879776895333
19476,95325898,1682795139,2191035.67116081471672576848934528,40616.735408505505466639532707,8.1233470817011010933279065414,838603453217965499493,1894.552202,318181772277822474542,1898.35,3.7075375762355057e-06,1.4760278423827575e-20,0.0,1903.037301522780457699745752
19477,95596761,1682897269,2185658.087586313770902736056013145,15047.340942084267775532457777,3.0094681884168535551064915554,834331003670153831073,1884.244001,318034088372357765942,1887.69655,1.3769162731853898e-06,1.4586999592780097e-20,0.0,1905.645788116430325872542356
19478,95765757,1682980519,2091867.668781605196288550233057166,37310.369012825620115396905767,7.4620738025651240230793811534,814379453785054866196,1821.4902,336956703473931411898,1824.61,3.567182529720611e-06,1.4545866480928926e-20,0.0,1825.42859924018365145736223
19479,95931985,1683069940,2101428.939821824865883173851804363,360208.468436392441246596805648,72.0416936872784882493193611296,858154124954194961504,1867.538812,293310709365811297826,1874.61,3.4282241156052e-05,1.4591322242854068e-20,0.0,1833.82905028015909576238373
19480,96216013,1683157734,2134090.893315702093029278407264604,44594.2293787541254983435313955,8.9188458757508250996687062791,834970239129308034394,1896.576948,312375115198683590266,1901.7585,4.179224935398023e-06,1.4517657408906147e-20,0.0,1868.924234449205054776736543
19481,96426245,1683244648,2175123.050351292634515115621747988,110151.9503870139057782051912205,22.0303900774027811556410382441,822542818265544137597,1874.781092,324780980574057305622,1878.17,1.012834196844393e-05,1.4243803505527065e-20,0.0,1904.856504683421406410995958
19482,96568183,1683323458,2252967.221584738638637092241342259,123939.5220257280941085652254055,24.7879044051456188217130450811,759431214159829211644,1983.424734,383465960602281767768,1989.6773,1.1002336903823123e-05,0.0,0.0,1980.473837906040492743012996
19483,96705143,1683415521,2151770.55259981887166005249060378,161122.6193977163546485188171895,32.2245238795432709297037634379,719000359735540184887,1891.931554,417209992268041504721,1901.066134,1.4975817863391083e-05,0.0,0.0,1902.590444643123241712058837
19484,96831733,1683501909,2143173.324648781215386325743415026,40804.966906115082707106899092,8.1609933812230165414213798184,732565841487822777973,1908.768117,395568500243332015386,1914.24,3.8079017162834573e-06,0.0,0.0,1908.603803500114081828401571
19485,96966919,1683577253,2090714.04063922327438233704332795,112457.6031798061777852964222595,22.4915206359612355570592844519,682991405853501933408,1829.856331,442981365370607885926,1842.69,1.075781775927835e-05,0.0,0.0,1865.387020577093213943035622
19486,97132171,1683661998,2068017.408674316853612907137702191,223084.139164455000219202537542,44.6168278328910000438405075084,769034241966797423699,1841.285936,354280197700081910139,1847.93,2.15746867728218e-05,0.0,0.0,1849.746796122207556333984672
19487,97325242,1683761155,2071564.040727936154528918928226165,149450.4010996136779746542739855,29.8900802199227355949308547971,757404953270577118849,1841.505197,362808737276975847465,1841.986615,1.4428750273836346e-05,0.0,0.0,1858.044937260462503726035198
19488,97536531,1683849265,1711675.569373842132706017554382858,167629.1867029320283894770527965,33.5258373405864056778954105593,721175822832200826959,1791.909408,235073308400362762235,1799.111791,1.958656064294397e-05,0.0,0.0,1798.900356379586111756500869
19489,97818618,1683935165,1683329.213305919566892914513796874,164705.1629079408380281392956015,32.9410325815881676056278591203,701327855229064086774,1796.971451,254776526640605058594,1806.932,1.956897814236509e-05,3.7614252892746105e-20,0.0,1769.2891425066386481137376
19490,98063442,1684021283,1711254.345186306083575087416977751,34221.076820402530842441871876,6.8442153640805061684883743752,687408033503057391093,1794.575164,267967012822944932088,1802.11,3.999531328193863e-06,3.701769277101101e-20,0.0,1799.9485107007912257550128
19491,98286534,1684094435,1716955.385105599145342563651254906,67373.786905961316815600393332,13.4747573811922633631200786664,684140184478368981118,1448.545713,271203719008242192112,1797.9574,7.848053303006191e-06,3.6689214316804844e-20,0.0,1806.00185099364814196976162
19492,98568910,1684194329,1577475.084320563012473342074339794,170181.5129317724608896014303665,34.0363025863544921779202860733,679443262404759947442,1748.567582,222146994906714787106,1819.46,2.157644385300344e-05,4.033879521588597e-20,0.0,1758.473343601794691980680688
19493,98894071,1684280058,1571037.293557100989649034632365139,169787.243048991719164953243161,33.9574486097983438329906486322,684691612409244775913,1747.698815,216767768208107033799,1824.52,2.161466742327471e-05,4.123875872605739e-20,0.0,1751.627997057717731311735896
19494,99224839,1684362958,1600680.812544077687171904160004605,66101.839144658085171790759266,13.2203678289316170343581518532,654199789330462865640,1777.402874,245877246306530056631,1822.81,8.259215532120692e-06,4.0455282664693283e-20,0.0,1787.239655779004310743578275
19495,99627912,1684454165,1543995.51845656492787557476124286,21416.873120766438152275968092,4.2833746241532876304551936184,644588214093474583437,1760.561258,241072409117650488327,1803.11,2.7742144151008333e-06,0.0,0.0,1752.023273484341060893343454
19496,99828281,1684534794,1561433.712824108026403481682776215,94814.383506358588706951240998,18.9628767012717177413902481996,657692107731376466925,1767.516127,228017387540897705072,1813.4189,1.214452880421946e-05,0.0,0.0,1771.81535617499991051858179
19497,100047786,1684621522,1553573.933984241318264206092469869,146559.301564283969614844600744,29.3118603128567939229689201488,659539067765530453129,1770.768929,217456660432160861642,1817.28,1.8867373912282773e-05,2.5626088587066372e-20,0.0,1780.505839526418400148586288
19498,100311983,1684708378,1582334.043537009011389527363457086,3924.259365613498977599658079,0.7848518731226997955199316158,661278138646036071418,1802.727057,215225338193498561399,1805.580248,4.960089662030601e-07,2.547343945009309e-20,0.0,1814.502431118053380636575744
19499,100576047,1684797881,1584807.663130039318915417871802596,54115.432929823903071915059998,10.8230865859647806143830119996,650623722604443530560,1813.238296,225031118994850014588,1819.194038,6.829274515614648e-06,2.563990813701231e-20,0.0,1819.039933617129084846362486
19500,100863697,1684876352,1587265.561752838172416216162994188,54913.6856264105397999916696765,10.9827371252821079599983339353,657033628263486845243,1847.811301,202485383980206492386,1853.866012,6.919281429601313e-06,2.5126316248184592e-20,0.0,1856.221832711747517798811445
19501,101205168,1684970361,1104519.038304021230453148169955658,171804.9836751727890160946504095,34.3609967350345578032189300819,470156807183301380986,1799.341356,143930173204553286151,1802.17,3.110946533596701e-05,3.5505018920925236e-20,0.0,1808.015543634219133785024396
19502,101527505,1685057486,1094664.013833044158963427580189071,56094.5625954259280548271065335,11.2189125190851856109654213067,456890446224103074845,1802.348746,153975714907387858863,1807.89,1.024872689456682e-05,0.0,0.0,1801.231183763455205653084032
