day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyOPRewardROI,dailyLDORewardROI
19435,82247183,1679270045,21150133.10664500130309095675181403,133028.767219510564815235005519,26.6057534439021129630470011038,5059963391258915619751,2006.943144,4956469510011609143319,1802.7433,1.2579473287353946e-06,0.0,1.2217073151574363e-18,
19436,82507309,1679356373,20177236.10781359359906503836420198,139743.5741968315821346247159345,27.9487148393663164269249431869,4967317260622767837791,1932.864265,4899195647569862363174,1734.562544,1.3851607172571685e-06,0.0,1.1827519629754346e-18,
19437,82769368,1679443008,21117381.74302354272249255326759017,58228.429384527253454748501559,11.6456858769054506909497003118,5007373291759006580206,2012.866419,4930686963894180486671,1809.7,5.514739477943464e-07,0.0,1.1647175583940904e-18,
19438,83034112,1679528837,22087448.15088899455627091017544806,337647.4277697147956417010108575,67.5294855539429591283402021715,5313429635273836459638,1938.113361,5474180460376699523726,1737.238363,3.0573692847005044e-06,0.0,1.09249946516374e-18,
19439,83259799,1679614099,22323667.78905742025604555220244368,138946.4823108135635505568187095,27.7892964621627127101113637419,5147168281869932600949,2028.114479,5316020156348081901468,1820.743026,1.244835603394189e-06,0.0,1.0764293426215922e-18,
19440,83497724,1679701962,21741432.23515574672339415845673261,32454.9471783703582250317788285,6.4909894356740716450063557657,5223975622189228747636,1949.398645,5322087304594476625629,1750.17,2.98553902312755e-07,0.0,1.0222442890653995e-18,
19441,83704614,1679786917,21792498.51080324610159596394547029,6875.9985002834056242793116595,1.3751997000566811248558623319,5235908688361681342463,1938.629842,5395825991378458533018,1738.45,6.310426954371249e-08,0.0,9.811352546373767e-19,
19442,83922507,1679873443,22150344.29309594487891240892499804,5307.4980958303070890345225065,1.0614996191660614178069045013,5259136585653664741243,1983.194575,5417365526621428765124,1781.075,4.7922488477839185e-08,0.0,9.992579251790093e-19,
19443,84158141,1679957916,21847165.50805493108961291732663867,36501.774131203425016016190034,7.3003548262406850032032380068,5301249428400196567463,1906.618534,5540690879884295196267,1710.26,3.341556973855068e-07,0.0,9.843047172121482e-19,
19444,84434474,1680044100,21538582.55604879120927224881082234,125203.179767678285645207604914,25.0406359535356571290415209828,5040688911726281743558,1973.063457,5288506842752536311790,1769.6482,1.1625944227468842e-06,0.0,5.528903648076467e-19,
19445,84692318,1680133995,19822499.7532203906874739807648606,28429.905960779971733036956432,5.6859811921559943466073912864,4566912094895474703146,2001.471245,4804060440070283379845,1793.04,2.8684481084340746e-07,0.0,6.170965989297768e-19,
19446,84974350,1680217245,20711341.97746388592550831195628607,4163.479151374613978355927802,0.8326958302749227956711855604,4798562150274974432113,1993.151214,5032410188013009842762,1788.2565,4.020482261270096e-08,0.0,5.644495585972029e-19,
19447,85251504,1680301374,21027693.44257967741991168188095567,2715.1076317754573885476678175,0.5430215263550914777095335635,4741245218746164692583,2037.976544,5022455255256085491296,1826.85,2.5824112751021425e-08,0.0,5.88788712531257e-19,
19448,85472013,1680390131,20776522.01065257238835812751704003,45797.65988346004705409041323,9.159531976692009410818082646,4743248977235699701860,2034.716201,4910717868772928141372,1824.86,4.408597344635315e-07,0.0,5.817878875706786e-19,
19449,85709964,1680479982,20059747.87571331502273769459003206,33434.640332807717939016377983,6.6869280665615435878032755966,4636960968230277411521,2001.679325,4841203826057539840443,1795,3.3335055395474457e-07,0.0,5.915876113674681e-19,
19450,85970840,1680566125,20102065.62100753249568283060979651,1036999.0521807536505839565466655,207.3998104361507301167913093331,4593172463267492556640,2021.517273,4822713227718573374414,1813.435,1.031733824505124e-05,0.0,5.898971680153416e-19,
19451,86267226,1680652566,20228093.09072765305090613725402647,294603.0780846901292303967333075,58.9206156169380258460793466615,4499761277563969176771,2083.015527,4675656842884617126433,1869.87,2.9128111756587984e-06,0.0,6.396582721869755e-19,
19452,86609001,1680738743,19874329.57753894529068346837475168,330545.163977700473149722064835,66.109032795540094629944412967,4400786017621280418529,2131.360845,4406743776156445448140,1913.347384,3.326352848161152e-06,0.0,6.659734912305984e-19,
19453,87066706,1680825295,18549681.53667605445354221996654569,36687.6776639209432262097528675,7.3375355327841886452419505735,4210803015168720580687,2086.302947,4185110959691213796767,1871.96,3.955612670911122e-07,0.0,6.921616796550698e-19,
19454,87438578,1680911243,18513907.06227713687370719063630364,8557.143670543501505802574643,1.7114287341087003011605149286,4208900263310053229944,2080.617081,4193764407581965632647,1866.73,9.244017096725132e-08,0.0,6.956831162040346e-19,
19455,87856879,1680998335,18450907.05209036187253155978072778,19597.1771230452681163121080955,3.9194354246090536232624216191,4217980750792223462776,2064.902704,4220821499752929003007,1849.85,2.1242508097535555e-07,0.0,6.667949120140906e-19,
19456,88331672,1681084468,18489669.8264234636574269588317274,262573.280250946166249289617468,52.5146560501892332498579234936,4316565271517424084706,2072.423802,4107199409049424291318,1858.11,2.8402159986189093e-06,0.0,6.510241867703793e-19,
19457,88761452,1681167365,20063794.03268832139731657332117725,725036.942508648375887746469996,145.0073885017296751775492939992,4608410937023114694657,2122.823394,4298525709775105476381,1907.7,7.227316442018935e-06,0.0,6.205639394491245e-19,
19458,89178175,1681248794,19949312.02164158159830404948340443,43558.360753826923092304137427,8.7116721507653846184608274854,4619163976866481883484,2113.801882,4267911171779235339359,1896.19,4.3669035510170546e-07,0.0,6.184590829144549e-19,
19459,89651079,1681341972,20261425.40291862100890374506070945,43362.334555761645009638608291,8.6724669111523290019277216582,4641644901076560010560,2141.17249,4271547635484643100627,1926.61,4.280284697987278e-07,0.0,5.810067600015206e-19,
19460,90045114,1681428525,21152032.31963360126183147893941116,153930.0383890976909965736001175,30.7860076778195381993147200235,4602106421050361954709,2238.84478,4300054338291468267348,2008.58,1.455463343313992e-06,0.0,0.0,5.820242958506563e-19
19461,90487236,1681516440,21482625.88055490626840904128736393,381334.227212472695066070631695,76.266845442494539013214126339,4317398675079248881596,2346.146151,4326229614287229980271,2101.905,3.5501640193589094e-06,0.0,6.353335449662745e-19,6.138340031698156e-19
19462,90906984,1681603194,21459130.32913017735016654626466998,92362.512929825218252448782867,18.4725025859650436504897565734,4337832564193086481064,2337.964493,4321952752454687048910,2093.47,8.608225171590076e-07,0.0,6.512419637427472e-19,6.037105061417914e-19
19463,91307200,1681688980,21866632.14787765222234333622889727,174202.59429660411440219980809,34.840518859320822880439961618,4350463217831522943554,2363.795751,4382136036831999913303,2115.83,1.593318926467714e-06,0.0,6.315346188337511e-19,6.040841898459391e-19
19464,91693541,1681774827,21557554.1298274187718967843684417,14928.4949700599672654264473445,2.9856989940119934530852894689,4364544167403688710485,2320.108011,4406746100875031220533,2078.365065,1.384989677414715e-07,0.0,6.22040251174129e-19,5.964278436915087e-19
19465,92031200,1681857631,21746942.1181605800489924960075106,25402.3704643360794910208151275,5.0804740928672158982041630255,4361720304588894867813,2338.30327,4436375474409600295123,2093.1365,2.33617860628993e-07,0.0,6.388989650739931e-19,0.0
19466,92389896,1681948353,20298120.16007107305282486739658047,111232.3382624122196909032574645,22.2464676524824439381806514929,4309285550078315857932,2167.301395,4540015389490253020977,1935.69,1.0959865976280905e-06,0.0,8.867568808626739e-19,0.0
19467,92681982,1682032980,19905975.68373702858002150780865336,93562.211200279892420361674532,18.7124422400559784840723349064,4280936027248847790003,2172.846777,4362331815040446467410,1943.1556,9.400414497312908e-07,0.0,8.536316686438021e-19,5.474647493810179e-19
19468,93024328,1682120923,18828988.44181990066299843917077139,69851.896237982697588241846436,13.9703792475965395176483692872,4261083130828148483031,2066.64891,4327661462268439431821,1848.67,7.419612206340195e-07,0.0,8.451920901919685e-19,5.501125358165523e-19
19469,93338294,1682203880,19331463.38316853022597320736304688,126161.566837390485789714569352,25.2323133674780971579429138704,4227043353450090705425,2098.60437,4493038239773958055022,1876.35,1.3052459023587063e-06,0.0,8.200019124625143e-19,5.416960104151919e-19
19470,93664231,1682293880,19218607.71224296769312537562439168,35309.3271750369207593918956155,7.0618654350073841518783791231,4244710763888294994487,2081.282611,4479012773786411745680,1862.91,3.674493772256308e-07,0.0,7.868454344017432e-19,5.396794252663665e-19
19471,93952398,1682377526,19366303.1628375873647137103346111,55277.448141357296287373168238,11.0554896282714592574746336476,4296388545645687456544,2059.073628,4591802259640827789193,1840.02,5.708621586326333e-07,0.0,8.013637415932961e-19,5.5396888004939935e-19
19472,94253276,1682465535,19669609.85001173621089828327501765,125949.1456004998215781449722045,25.1898291200999643156289944409,4355743114204816485651,2089.909697,4531057687625744158344,1869.11,1.2806471156358464e-06,0.0,5.861917245618407e-19,5.456466967740264e-19
19473,94577978,1682553029,19965470.11850012083951093853493869,137872.099543896144242453364324,27.5744199087792288484906728648,4421144879138740761477,2083.685701,4627718736127265994133,1863.41,1.3811054658426807e-06,0.0,5.593598513524399e-19,5.26474026232569e-19
19474,94863675,1682638586,20522428.51168480139746168992499592,60437.144143837284279714020844,12.0874288287674568559428041688,4444687661805162985280,2137.339393,4617096276950355913389,1908.0453,5.889862801512632e-07,0.0,5.478183017319945e-19,2.629525342282916e-19
19475,95113458,1682724370,20389843.62062052508597499987860836,41847.170266610187531436918207,8.3694340533220375062873836414,4461488495837657434329,2122.233943,4620081518462643856276,1895.22,4.104707328337681e-07,0.0,5.39666775921911e-19,2.6107019694856644e-19
19476,95357420,1682810976,20544182.40662307779185605715296413,150997.778280670353615702179012,30.1995556561340707231404358024,4546990734836133746362,2129.982076,4547877077029821618196,1903.45,1.469980895730281e-06,0.0,5.441847707040327e-19,2.5913977143693122e-19
19477,95589502,1682893169,20413259.53364107633157439771578655,64559.6658718791832885416927645,12.9119331743758366577083385529,4510384171479833436938,2120.198539,4564852579821002170754,1895,6.32526772762427e-07,0.0,5.530298973743345e-19,2.5728319999079237e-19
19478,95769416,1682983382,19385204.03958557363684002463748754,101141.242521832781781329563208,20.2282485043665563562659126416,4461782947576453682561,2049.694673,4454376882580975992608,1830.000866,1.0434890684183381e-06,0.0,5.505979741628187e-19,2.56115421705387e-19
19479,95922465,1683062675,19926655.21455550457987248626159621,13807.0116927107817614579753955,2.7614023385421563522915950791,4462702237204261152358,2095.748101,4502966762635888862372,1873.205,1.385783167726553e-07,0.0,1.1421178067639439e-18,2.5365558647017375e-19
19480,96215680,1683157522,20349493.89387485574384517029921731,19672.3233580609982485840930765,3.9344646716121996497168186153,4474166093804760456855,2133.780251,4506302119474418703648,1904.6841,1.9334459579834872e-07,0.0,1.1247564250022498e-18,2.495142461362043e-19
19481,96421494,1683240796,20008632.65286459941102260108190973,63081.0040561156880093267938685,12.6162008112231376018653587737,4445097306876410621098,2098.213382,4548956849535790263607,1874.69,6.305378798294295e-07,0.0,1.0821843198231828e-18,2.4403691486564477e-19
19482,96572917,1683328910,21347127.2380154374140030566611951,107291.090958800551960870768751,21.4582181917601103921741537502,4473958760169588243403,2224.99686,4559332056381588425916,1994,1.0052040235909046e-06,0.0,9.735362712326426e-19,2.3902385052020733e-19
19483,96689745,1683399342,20472551.62274321272382428000908413,31996.2397844501795854852556755,6.3992479568900359170970511351,4474827903135787074525,2130.576692,4569010725054950675386,1904.33,3.1257696035217374e-07,0.0,9.640195011218541e-19,2.261540761755831e-19
19484,96834492,1683503766,22342620.18927546784992072641088657,1019821.295789304820021505074371,203.9642591578609640043010148742,4824787365442000522138,2106.123464,4999570555159490089700,1876.12,9.12893194396978e-06,0.0,9.019369394475017e-19,2.102505199516986e-19
19485,96983778,1683590318,21696163.7783335975807985371704701,24957.194072160197587422442213,4.9914388144320395174844884426,4827270995411307443576,2072.918601,5058024363200569346385,1847.6,2.3006089304214377e-07,0.0,8.322309474423403e-19,2.048245969243711e-19
19486,97145717,1683674526,22110808.63735939641064207957433832,343020.035042486010102884435071,68.6040070084972020205768870142,4766538607116481241497,2073.258249,5311615170624811180895,1848,3.1027362288587157e-06,0.0,0.0,2.1601912900274495e-19
19487,97326036,1683761856,22201128.42480248460920368231112005,29904.037990595806481239167023,5.9808075981191612962478334046,4757771701640671958836,2067.69756,5327097342460447798658,1840.76,2.693920544794277e-07,0.0,7.9212709186082385e-19,2.126603997330348e-19
19488,97536991,1683849589,21296207.58839452752583372578659511,40323.318428478476684021622214,8.0646636856956953368043244428,4757688210236776396789,2019.667142,5264320572913006456639,1796.369919,3.786901330775238e-07,0.0,7.30399473555889e-19,1.9971601262661454e-19
19489,97817664,1683934800,21146610.42383471108088287041685017,218114.64743273972559249349225,43.62292948654794511849869845,4704035142245146080927,2026.608042,5148537167470996736352,1806.932,2.0628804622692525e-06,0.0,8.081565417638988e-19,2.2714592691238275e-19
19490,98064586,1684021931,21200662.8916358352252031268926986,34764.8442530649709389779527155,6.9529688506129941877955905431,4727244609306583916925,2019.350105,5185922500498747124075,1796.3056,3.279599739947804e-07,0.0,7.963193205292828e-19,2.2454714713170546e-19
19491,98310004,1684106924,21510652.7983298948700102846829626,17951.555026401991705680722893,3.5903110052803983411361445786,4787057742001118849652,2021.220796,5261652772134406424353,1798.11,1.6690850988767544e-07,0.0,7.797632605380239e-19,2.2618205408708025e-19
19492,98566330,1684193054,21627781.15323529081062121170325777,121808.013358083586500506782412,24.3616026716167173001013564824,4667333558008137281013,2048.701175,5308081053398460112747,1822.430704,1.1264032356815518e-06,0.0,7.868965352270021e-19,2.471591496013676e-19
19493,98890610,1684277893,20967822.16544429220404369160230877,32987.7371439285468856276284715,6.5975474287857093771255256943,4555199374913460457853,2052.932372,5091963781713093863237,1824.69,3.146510580225494e-07,0.0,9.232954620919217e-19,2.6688834086428143e-19
19494,99229615,1684365631,21127433.10585139365505933478897538,307796.10522446931161053700948,61.559221044893862322107401896,4524424402008872690758,2049.862848,5219035885442511142023,1821.74536,2.9137103753434483e-06,0.0,1.0181499328765467e-18,2.747999581143805e-19
19495,99625588,1684452887,20824517.09462636137222568206472318,62511.122279042343236975364117,12.5022244558084686473950728234,4528083621436916127031,2035.117597,5175450295333875791133,1806,6.003608342512102e-07,0.0,9.937683890522685e-19,2.584849581434942e-19
19496,99836571,1684540132,20917078.5047684427714750755296538,57965.666980242811860421120513,11.5931333960485623720842241026,4558002481804208286169,2039.918599,5126875488094346022982,1813.6345,5.542424767113481e-07,0.0,9.40785269175291e-19,2.642138629783166e-19
19497,100056078,1684626780,21032347.62003545381524745681675389,76538.784499900576025453568063,15.3077568999801152050907136126,4532647260738205173881,2047.75371,5171794939032362873063,1818.93,7.278196983297251e-07,0.0,9.497207280203202e-19,2.577467189579315e-19
19498,100315535,1684710642,20886881.51125032472153879527333917,35215.9373489703589023597948255,7.0431874697940717804719589651,4548287186130660753301,2032.708777,5158036773146383810949,1807.353626,3.372062730379541e-07,0.0,9.289155861572854e-19,2.5075217171427317e-19
19499,100577178,1684798516,21025574.33935689299098930307212361,68536.473235973746495806325788,13.7072946471947492991612651576,4565974057340999535307,2047.177022,5132599105119469104579,1818.33,6.519343741082324e-07,0.0,9.02817728241408e-19,2.467957209225113e-19
19500,100881995,1684885102,21440508.9897491899486021836797255,75769.641309935589851796708734,15.1539282619871179703593417468,4560646648824555647687,2086.588203,5142751319093223260467,1857.04,7.0678957618181e-07,0.0,9.053194455862672e-19,2.403597119000843e-19
19501,101206947,1684971159,21655487.07081582634578247193166582,29270.418961033475973526397466,5.8540837922066951947052794932,4729221584990156470727,2028.124728,5354504901947642594464,1802.17,2.7032796690571755e-07,0.0,8.53735488728674e-19,2.367310576078757e-19
19502,101518822,1685053720,21615786.24765046651517963247657343,45638.8510389562318433382066695,9.1277702077912463686676413339,4756842985916651948733,2034.442652,5270113336695121027503,1807.003418,4.22273337791883e-07,0.0,8.70794967091777e-19,2.4029210559231524e-19
19503,101852112,1685142697,22078265.17081358654443364981417317,28669.343144515240231354630363,5.7338686289030480462709260726,4792170673345525182319,2055.573372,5345267899110028230580,1827.844497,2.597064843882276e-07,0.0,8.492602885475516e-19,2.321210983833626e-19
19504,102160240,1685229753,22117437.10573803609634794035653901,36943.481479189268414004522123,7.3886962958378536828009044246,4811133085622442960409,2060.328751,5317392303540062536797,1830.907,3.340665675012123e-07,0.0,8.397956154088482e-19,2.2764812735394077e-19
19505,102451013,1685316630,23480114.29543802153418329374344093,56748.1612331369860115418816805,11.3496322466273972023083763361,4911282879485200498620,2151.136367,5384297560923963268257,1911.9025,4.833721038927196e-07,0.0,8.292124949644293e-19,2.291321881464917e-19
19506,102736095,1685400734,23257820.96473389163012588319376667,16477.3857064747501242977914595,3.2954771412949500248595582919,4898920124727010802910,2129.477093,5394019488919512021102,1891.19,1.4169328873465492e-07,0.0,0.0,2.320144333481151e-19
19507,103059077,1685490274,23072423.22385662184778614892178003,35776.7934669321873828609409005,7.1553586933864374765721881801,4886638390161200207746,2139.331889,5280913348270145421220,1899.54,3.1012601597858514e-07,0.0,6.477440043610659e-19,2.400671582516983e-19
19508,103402980,1685574987,22444108.73071831400775320102304508,513539.1714851194300365710313345,102.7078342970238860073142062669,4766134283464097559128,2106.164882,5286806256710831071790,1869.6691,4.576160075202806e-06,0.0,6.318837260098768e-19,2.3824455139522095e-19
19509,103682055,1685661609,22437635.98809429263227414295301056,42345.7304417364099227206104025,8.4691460883472819845441220805,4753300886131575508265,2103.16955,5312705512103460227397,1865.51,3.7745269122117513e-07,0.0,6.41762148181964e-19,2.3566224698047846e-19
19510,103989651,1685747040,22934053.17403951855999950568687434,154670.877841981300668913745448,30.9341755683962601337827490896,4715513834098155212934,2148.608299,5360013876037997191364,1906.753418,1.3488315969988496e-06,0.0,6.536201144848531e-19,2.5412654235807083e-19
19511,104327531,1685835405,21035495.46873266747590998148862759,123598.0501796362291514667129485,24.7196100359272458302933425897,4407802693737781115691,2130.332978,4908493963827728551060,1890.85,1.1751379981836263e-06,0.0,7.33918136362259e-19,2.774649164622976e-19
19512,104656632,1685922034,21102747.32158220697804097395593649,10301.192330332593805142975037,2.0602384660665187610285950074,4428270172571402100149,2130.799009,4912384598977804820324,1891.082926,9.762892170724478e-08,0.0,7.3873870009423595e-19,2.7935411042889893e-19
19513,104992925,1686008422,20252243.46477000838051586078791818,31057.8725183812409584111105205,6.2115745036762481916822221041,4414818355554075383435,2044.722098,4927959122636554997417,1815.744542,3.067104399807189e-07,0.0,6.926417272173462e-19,2.662767590055857e-19
19514,105247701,1686094179,20498655.20814904091055589287422893,22915.4179354135898648938418905,4.5830835870827179729787683781,4406664425454839420934,2117.570357,4932309626983089622458,1883.78,2.2357971976916598e-07,0.0,0.0,2.9451570466378227e-19
19515,105291783,1686182343,20490094.31084432434850792847211373,1644665.472775233874718376382384,328.9330945550467749436752764768,4414548308279625152972,2064.55607,4961643100577730562868,1830.546401,1.6053273819289346e-05,0.0,6.970650644613718e-19,2.8721587586575236e-19
19516,105334442,1686267661,21065664.0441323197927469762322029,85730.83935720724032075529889,17.146167871441448064151059778,4537338833290018332713,2082.437426,4999347710303540224181,1846.92,8.13939111319749e-07,0.0,6.767059006872551e-19,2.6639461210576484e-19
19517,105377983,1686354743,20944290.65624230067220831327794712,182828.3012554692451701163613185,36.5656602510938490340232722637,4597569778756123126849,2070.743733,4929370813349527922005,1837.29,1.7458533617225039e-06,0.0,6.581904189894685e-19,2.669390918158362e-19
19518,105420816,1686440409,19813186.03925194342969537776624908,991386.4067777738250223506117345,198.2772813555547650044701223469,4595023601760349972509,1975.699905,4845715962691888047496,1752.89,1.0007339605187538e-05,0.0,5.762607168563069e-19,2.4162789460024927e-19
19519,105464151,1686527079,19777624.44426279324471430460815346,163730.649560335495226358973564,32.7461299120670990452717947128,4630465501714760198931,1976.831993,4785449116986631656343,1752.822938,1.655716034266506e-06,0.0,5.708221627316541e-19,2.362514858878751e-19
19520,105507574,1686613925,19579535.40464204041852119965040523,168511.253881307086476538949853,33.7022507762614172953077899706,4657631571887056611083,1961.157159,4727402439858547433126,1742.9961,1.7212998204375712e-06,0.0,6.015806991095171e-19,2.3576571968640857e-19
19521,105550723,1686700223,19493523.03368512480339900578909614,211763.8021819847497279337610215,42.3527604363969499455867522043,4603210317346996265607,1956.391887,4765210085185469395573,1736.2646,2.172658085622116e-06,0.0,6.9516214274729e-19,2.3576040833864387e-19
19522,105594173,1686787123,18566239.9683582981919751484402731,75050.7489457176489768021274745,15.0101497891435297953604254949,4576395686468157055266,1859.444825,4806489847827867387913,1651.3,8.084647087791997e-07,0.0,6.909810478359341e-19,2.374177426997478e-19
19523,105637296,1686873369,18604560.81094886582621384131895835,148865.8115256116553260138270075,29.7731623051223310652027654015,4582190793791449397749,1872.991601,4762208506759226048923,1661.79,1.6003152456896854e-06,0.0,7.024624100071005e-19,2.3306670079761915e-19
19524,105679680,1686958137,19275301.57598564027021207950901658,344542.162090393842810269223254,68.9084324180787685620538446508,4493273839245030637587,1937.621499,4876191278501514510516,1718.552375,3.574960015356084e-06,0.0,6.946885709524648e-19,2.3477102232835543e-19
19525,105723699,1687046175,19607061.24433300722173674340000985,110008.02160219774821864006843,22.001604320439549643728013686,4502981415788451099056,1950.324814,4970721821270387302318,1728.49,1.1221265668662424e-06,0.0,6.838249115240622e-19,2.3753563433943936e-19
19526,105766133,1687131043,19631672.79765788462038450135933333,216412.41547535063899411004091,43.282483095070127798822008182,4611445430112915842279,1938.527249,4921490274639467078339,1720.1,2.20472720491928e-06,0.0,6.612377349158775e-19,2.284827080180514e-19
19527,105809776,1687218329,19849036.31268613152942288280877371,46534.5083706187803857835918735,9.3069016741237560771567183747,4619404288622870336252,1957.331239,4925780400233119384250,1733.250116,4.6888430891606704e-07,0.0,6.731058640615535e-19,2.275582788871292e-19
19528,105853329,1687305435,20529247.45863337681197631221143842,46721.780946487517814845027972,9.3443561892975035629690055944,4599103727002323543187,2018.467667,4956264012906481926889,1789.05,4.5517285561131585e-07,0.0,6.694900262345909e-19,2.3126431869300523e-19
19529,105896518,1687391813,21715292.27779178942896279729448102,225964.4665686263465592052826765,45.1928933137252693118410565353,4490748807607558332588,2137.030217,5065704175762506367035,1891.94,2.0811551940262855e-06,0.0,6.896506086694542e-19,2.325333474529381e-19
19530,105938966,1687476709,21346600.35556735267904814281867219,3418.7977823202240138355691885,0.6837595564640448027671138377,4490430102493591731994,2115.946548,5023771792576499804305,1874.837635,3.20313092049674e-08,0.0,6.575665622980097e-19,0.0
19531,105981778,1687562333,21370550.01999208671546761206355671,12717.0032902271559761361974775,2.5434006580454311952272394955,4472819172365469990081,2134.035275,4953355743872471872891,1889.08,1.1901428160089877e-07,0.0,6.722565204814118e-19,0.0
19532,106025437,1687649651,21063529.59553699602935403514540858,11788.0480988094391237105367805,2.3576096197618878247421073561,4462725470881571505500,2119.814589,4897453151565914659137,1875.893036,1.1192851649428332e-07,0.0,6.419241407533269e-19,0.0
19533,106069177,1687737131,21237970.07715407382414543436007501,156053.753542548081782012225132,31.2107507085096163564024450264,4384408536688991238343,2146.608734,4939898497347433826640,1899.73,1.469573155773648e-06,0.0,6.542835201903011e-19,0.0
19534,106111302,1687821381,20744603.37025356288402849598880786,101626.8166951489177004040648115,20.3253633390297835400808129623,4346463340221750538462,2097.815963,4978014884580104244007,1855.269104,9.797904050638567e-07,0.0,6.359248291274915e-19,0.0
19535,106153976,1687906729,21065175.21860191815267115313102559,13745.4619697637372746662036755,2.7490923939527474549332407351,4348950263959967067713,2138.001521,4951365046693411339636,1891.0547,1.305041313648851e-07,0.0,0.0,0.0
19536,106191551,1687981879,19859781.10048558346996932878746915,93077.011424145500392283962397,18.6154022848291000784567924794,4294833905867909903494,2058.679022,4794037333259566567359,1824.38,9.373417657848173e-07,0.0,0.0,0.0
19537,106242209,1688083195,19320970.31585413882783821015960538,198204.0032349622995063303162745,39.6408006469924599012660632549,4150039345917971935221,2094.907678,4527641007618912987129,1854.29,2.051698232488073e-06,0.0,0.0,0.0
19538,106285095,1688168967,19365340.80881394926452663229651619,338988.13409279338526544099186,67.797626818558677053088198372,3890708047870154888075,2194.007457,4504422671116867186761,1932.21,3.500977725509548e-06,0.0,0.0,0.0
19539,106328455,1688255687,18754957.69828492192625007867611144,41383.5879496412252680495514105,8.2767175899282450536099102821,3855835185699785770057,2171.988852,4276132569697314368993,1922.841624,4.4130825156087253e-07,0.0,0.0,0.0
19540,106369511,1688337799,18471693.44333674813933809709537372,85045.79766318400292127254246,17.009159532636800584254508492,3829607305165899774324,2180.158506,4191479296765501783860,1929.66,9.208229654099461e-07,0.0,0.0,0.0
19541,106413054,1688424885,18745992.30573402532454367966300279,175007.4132871978769006263446,35.00148265743957538012526892,3746947551546097434472,2210.974478,4238549864353564842912,1955.948916,1.8671448321641161e-06,0.0,7.668751464283901e-19,0.0
19542,106455364,1688509505,18515371.05289576003671967938817371,9873.225248368042418024962414,1.9746450496736084836049924828,3742871602763178505392,2194.068089,4209391409456766280019,1941.198675,1.0664895907472396e-07,0.0,7.546463455742468e-19,0.0
19543,106497055,1688592887,18223027.65107502743349636315198312,27628.140192572041906325205691,5.5256280385144083812650411382,3743762664265962097031,2160.32676,4206833977464154568807,1910.23,3.032222825052036e-07,0.0,7.260196182027759e-19,0.0
19544,106543769,1688686315,17844936.17962791665697798365055139,181635.8557721509332279377244725,36.3271711544301866455875448945,3698548549255134502845,2103.74774,4266655670149582806309,1857.788958,2.035713145105103e-06,0.0,7.240054793535665e-19,0.0
19545,106584909,1688768595,17532970.96070212297971818604771945,28988.737266559886990938671399,5.7977474533119773981877342798,3642302416214703250453,2114.373128,4172184667205546250512,1869.3129,3.3067684115298407e-07,0.0,7.491220822030452e-19,0.0
19546,106630734,1688860245,17461409.33481008242263107010927404,89226.6800615835283501572534455,17.8453360123167056700314506891,3694944213752770074979,2104.789094,4111786504120792904032,1862.89,1.021987152935087e-06,0.0,7.499221125361557e-19,0.0
19547,106673598,1688945973,16605146.10221671582954378980969116,279069.925748469058968691951803,55.8139851496938117937383903606,3569705749484406011831,2106.915518,3828903333797224862136,1865.92,3.3612462549933773e-06,0.0,7.937886748722918e-19,0.0
19548,106716827,1689032431,16653413.14381447827705977820678721,289802.361330617048314353276232,57.9604722661234096628706552464,3474981210017115031909,2125.889941,3897460745897676620563,1880.39,3.480395986431855e-06,0.0,0.0,0.0
19549,106758319,1689115415,16247881.98838939772337719287178625,161365.504422737621981787076276,32.2731008845475243963574152552,3365770005736549571283,2122.667375,3845586732373064030667,1875.87,1.9862958696776366e-06,0.0,0.0,0.0
19550,106799956,1689198689,15753811.36824030788232016839635482,300015.2174088042540001193217765,60.0030434817608508000238643553,3327290546564386157467,2113.695791,3620481276081175715446,1867.13,3.808795349849562e-06,0.0,0.0,0.0
19551,106846559,1689291895,16657894.99252109211328253206034264,84805.2616531626704027631175365,16.9610523306325340805526235073,3364745013826662999005,2250.477911,3575993488839161687735,2003.516502,1.018199018438257e-06,0.0,0.0,0.0
19552,106889971,1689378719,15969830.20773268047171344665031217,68767.2131666279934494426992335,13.7534426333255986898885398467,3307260053594164416775,2182.329257,3587800417195606648238,1935.045286,8.612140802014353e-07,0.0,0.0,0.0
19553,106932581,1689463939,15966649.88294377994791568943076942,45845.4383136868949252058126295,9.1690876627373789850411625259,3294502274753869026634,2185.280412,3558849894979160511754,1928.981237,5.742649666623033e-07,0.0,0.0,0.0
19554,106976079,1689550935,14127920.80567806719782992378663256,13593.0300985507970145139292685,2.7186060197101594029027858537,2938817292472830735627,2187.331703,3167096591986240643162,1921.02,1.924278920517123e-07,0.0,0.0,0.0
19555,107019752,1689638281,13819348.83618245093173270793911096,5599.83927069755731296007647,1.119967854139511462592015294,2933262321700043855871,2164.294046,3137845652623204649056,1913.737149,8.104346068804345e-08,0.0,0.0,0.0
19556,107062107,1689722991,13849321.6268317907992408230344959,35408.621237873831774215845229,7.0817242475747663548431690458,2917090358191215252162,2146.546812,3146817576876864288518,1899.52,5.113408756321013e-07,0.0,0.0,0.0
