blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
18125470,1694584931,6610356.776686067178277653586993,4851.059673040953327402405977,2023-09-13 06:02:40
18137775,1694734163,5862503.022441555146242899350696,355319.691720151132914789947996,2023-09-14 23:30:08
18144767,1694819327,5762281.547315358183621163100678,968474.553965357738717807657234,2023-09-15 23:08:48
18152034,1694907995,5752827.265302473666043780526422,615424.166878580839282991431346,2023-09-16 23:47:12
18158315,1694985023,5744087.090556913083724632910122,712674.292878537223202208555126,2023-09-17 21:09:20
18165997,1695078503,5744087.090556913083724632910122,218515.432582592875675060088695,2023-09-18 23:08:48
18168763,1695112043,5744087.090556913083724632910122,418294.4997945590429558160620925,2023-09-19 08:27:44
18178453,1695229199,5744087.090556913083724632910122,138550.0570025075622147584316625,2023-09-20 16:59:44
18187068,1695333419,5744087.090556913083724632910122,37737.520343321890296692946955,2023-09-21 21:56:16
18194137,1695419123,5744087.090556913083724632910122,18604.768089800448519231397055,2023-09-22 21:45:36
18201656,1695510059,6005648.57640338753135617048214,383467.9321874463988316651995475,2023-09-23 23:00:16
18204640,1695546215,6005648.57640338753135617048214,119879.9179266886196238502895775,2023-09-24 09:04:00
18214950,1695670883,6005648.57640338753135617048214,64609.0924107981435091624358275,2023-09-25 19:41:52
18216570,1695690419,6005648.57640338753135617048214,4013.8809734754607698225323375,2023-09-26 01:06:08
18229171,1695842807,6005648.57640338753135617048214,275620.020097083307843802143025,2023-09-27 19:26:56
18236322,1695929387,6005648.57640338753135617048214,811258.19112993424792786765444,2023-09-28 19:29:04
18250755,1696103879,6005648.57640338753135617048214,614.65863615191825931947295,2023-09-30 19:58:56
18252914,1696129847,6005648.57640338753135617048214,333.7493730908798780285430945,2023-10-01 03:09:52
18280561,1696463615,6005648.57640338753135617048214,214042.321619977597021984132913,2023-10-04 23:53:36
18285550,1696523867,6005648.57640338753135617048214,58838.7250628905625950990633895,2023-10-05 16:38:24
18307266,1696786355,6403566.668936039203106558921306,0,2023-10-08 17:31:44
18316218,1696894547,6196912.784454675435945532702557,9023.579100557534336481389459,2023-10-09 23:36:32
18322333,1696968407,6193134.096873313501441039318793,130662.9790407057966121248596125,2023-10-10 20:07:28
18330603,1697068547,6170851.622781886454012553867963,225169.4162571106907307141667905,2023-10-11 23:55:44
18335706,1697130287,3773.690839195446445258543262,9021.387008942358319317021066,2023-10-12 17:04:00
18342199,1697208899,3773.690839195446445258543262,155222.630997675728948820534282,2023-10-13 14:56:00
18351292,1697318759,3751.257446043394288021696704,426629.193027947994959737206409,2023-10-14 21:26:24
18358109,1697401043,3751.257446043394288021696704,353566.67809160887255690135367,2023-10-15 20:18:08
18366211,1697498771,3751.257446043394288021696704,295663.384369334839319191104593,2023-10-16 23:25:52
18366866,1697506679,3751.257446043394288021696704,1940.85958367428208443033954,2023-10-17 01:38:08
18378529,1697647751,3751.83478224251861310687372,0,2023-10-18 16:49:04
18382535,1697696111,3751.83478224251861310687372,67900.680798032196441502941036,2023-10-19 06:15:28
18394453,1697840135,3558.984311439018289470926788,54784.832365345673907687860688,2023-10-20 22:15:28
18396056,1697859527,3558.984311439018289470926788,250.380444882892369099220415,2023-10-21 03:39:44
18407196,1697994179,3558.984311439018289470926788,1503320.778347422850589784382695,2023-10-22 17:04:00
18415415,1698093659,3558.984311439018289470926788,18089.297693499409138232774645,2023-10-23 20:41:36
18423277,1698188723,3562.03464404631117782308824,546815.8278677460492305055278975,2023-10-24 23:04:32
18427061,1698234635,3562.03464404631117782308824,79255.96786906837031127604259,2023-10-25 11:50:24
18437377,1698359399,3562.03464404631117782308824,1194.02639450752715065155917,2023-10-26 22:30:24
18444820,1698449243,3559.79292594424321699752687,324775.5924365054060218000502325,2023-10-27 23:28:00
18451629,1698531575,3559.79292594424321699752687,411226.1436170409173633480667195,2023-10-28 22:19:44
18459253,1698623819,3559.79292594424321699752687,582018.46755947272430357160351,2023-10-29 23:57:52
18465695,1698701795,3559.79292594424321699752687,246804.1086564379392415643375395,2023-10-30 21:37:04
18471232,1698768875,3559.79292594424321699752687,120844.5931085465939451091841835,2023-10-31 16:14:56
18480052,1698875483,3559.79292594424321699752687,99131.7184153153230817966602125,2023-11-01 21:52:00
18487824,1698969599,3269.366422230590947958306669,11433322.2794416883188503608289785,2023-11-03 00:00:00
18494816,1699054223,3269.366422230590947958306669,6588080.9637355357519172155432675,2023-11-03 23:30:08
18501733,1699137983,3269.366422230590947958306669,1193353.2021950473930037506726225,2023-11-04 22:45:20
18508803,1699223651,3260.992574165026681543473796,3505762.60364120362507717536358,2023-11-05 22:34:40
18516235,1699313555,3174.179396960591665510597922,872237.4774868494931798041139275,2023-11-06 23:32:16
18523357,1699399619,3174.179396960591665510597922,1418295.013091981132454516156845,2023-11-07 23:28:00
18528696,1699464119,3345.074035072437947472346585,190861.365541547532622217700272,2023-11-08 17:21:04
18537709,1699572995,3345.074035072437947472346585,3133112.114242491882960835695077,2023-11-09 23:36:32
18544112,1699650311,3116.460162996611258767084173,1645920.948721882144739844736524,2023-11-10 21:05:04
18551633,1699741271,3116.460162996611258767084173,686300.247063023222329672820128,2023-11-11 22:21:52
18559049,1699830959,3136.22165624568474871545286,624772.394877789012112818816782,2023-11-12 23:15:12
18565117,1699904315,3136.22165624568474871545286,173322.711672971983811969537315,2023-11-13 19:37:36
18572404,1699992215,3136.22165624568474871545286,580814.898055258446253240289642,2023-11-14 20:03:12
18580316,1700087879,2754.48417171983990361453813,2358978.224043569678248469804999,2023-11-15 22:38:56
18586664,1700164403,2754.48417171983990361453813,79358.979086448373303805421383,2023-11-16 19:52:32
18594725,1700261903,2727.288790440399712460137908,328708.538286832233460805494218,2023-11-17 22:58:08
18597892,1700300375,2700.60454520743109162623003,76837.854777989812921867373427,2023-11-18 09:40:16
18608859,1700433251,2609.721287977028945591066184,703931.305072691777757203486548,2023-11-19 22:34:40
18615699,1700515955,2211.612358366320122850680924,629592.484872656973907657763033,2023-11-20 21:32:48
18622235,1700595059,2211.612358366320122850680924,870798.626574125571713820015885,2023-11-21 19:31:12
18627685,1700661071,2210.316879452852797743313292,314097.028661285228305977883432,2023-11-22 13:52:00
18637022,1700773787,2210.316879452852797743313292,140764.048889510099173114711184,2023-11-23 21:09:20
18643525,1700852567,2209.752315049519886672532722,213359.395194035639092064429714,2023-11-24 19:03:28
18649273,1700922095,2188.76553443917221463406976,130100.273228252606240487151947,2023-11-25 14:21:52
18658207,1701030311,2188.76553443917221463406976,256187.853811934135401895306238,2023-11-26 20:24:32
18662509,1701082379,2188.76553443917221463406976,65208.569756229784097740667188,2023-11-27 10:52:48
18673510,1701215459,2188.76553443917221463406976,205925.66284824919161675085925,2023-11-28 23:51:28
18679041,1701282335,2188.76553443917221463406976,50615.2553232903779782366249465,2023-11-29 18:25:04
18684007,1701342275,2188.76553443917221463406976,19448.308143402694444787641581,2023-11-30 11:05:36
18691186,1701429131,2188.76553443917221463406976,1673.5797458439761095488945385,2023-12-01 11:12:00
18700345,1701539711,2188.76553443917221463406976,629736.147849421498194683289443,2023-12-02 17:55:12
18709053,1701645155,2185.353654617338646462766328,121658.68440104520545540748208,2023-12-03 23:13:04
18715211,1701719603,2171.677301162707839487647225,406506.5976611414570473300234,2023-12-04 19:52:32
18722440,1701807083,2150.384171162707839487647225,439511.97053755491482747538184,2023-12-05 20:11:44
18729232,1701889379,2147.786793591969457901322885,398602.16661147590437353861596,2023-12-06 19:03:28
18736723,1701980099,2147.786793591969457901322885,186816.893323310551641077805,2023-12-07 20:16:00
18742606,1702051379,2147.786793591969457901322885,244956.6632148376525175660065305,2023-12-08 16:02:08
18751033,1702153559,2147.786793591969457901322885,325700.157974495898548337964371,2023-12-09 20:26:40
18759104,1702251095,2147.786793591969457901322885,383836.5333706653421934119633345,2023-12-10 23:32:16
18765170,1702324427,2148.202569220545579693580119,531183.702918246215507147562904,2023-12-11 19:54:40
18766425,1702339595,2148.202569220545579693580119,9769.327637172242654837523531,2023-12-12 00:06:24
