day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyLDORewardROI
19175,30236845,1656731203,41956.23566952086,103.2975266250830243396408684016786,0.128089480491994063121183676914684,35531.37131772538,42205.630182853,0.5433810795112685,0.5366383742702949,0.0,0.0,0.0,0.0,0.0
19176,30281042,1656832389,39851.995310667495,169.942432063352962751771300410019,0.2051435851856196262060815125489236,35865.37131772538,41879.870419014966,0.5433810795112685,0.4862343393909754,0.0,0.0,0.0,0.0,0.0
19177,30340213,1656965961,35891.71811469033,3433.520855871131262933198040493404,3.348743061365169710853532527738927,43407.06428308319,34537.10144448967,0.45380868781025974,0.46886433873773603,0.0,0.0,0.0,0.0,0.0
19178,30351985,1656992702,36322.14801521927,1354.92652230400149682134612879693,1.830835726376824414913704939277633,46344.18905613933,31683.90745102809,0.45380868781025974,0.48260311376228043,0.0,0.0,0.0,0.0,0.0
19186,30693844,1657749589,50039.758454565526,1.266552841882568101341098411896141,0.001765830505258360212025962088062424,46345.84178286041,31683.80508556336,0.6334936606121695,0.6526981665725378,38904.27538153865,1.286227746534794,3.528854974113588e-08,0.0,0.0
19187,30731442,1657841931,404132.1693784562,33533.8791679430586326997016046623,48.56110586055322736845783325548356,263926.79918516544,365394.1492561811,0.6334936606121695,0.6484400905469196,315378.44904320646,1.2814197374757543,0.00012016144603197225,0.0,0.0
19188,30768808,1657929479,2535650.177813536,51660.50645054555700933630641092316,72.09752293197160384330651206880486,2832776.941328537,1142902.7204787724,0.6334936606121695,0.6484400905469196,1973633.5269725807,1.2847624156968243,2.843354480157059e-05,0.0,0.0
19189,30803431,1658015503,2903535.0495887347,140192.6420095482429620380238498263,205.7117017749575655909768887542805,3008683.688191755,1538388.851760602,0.6334936606121695,0.6484400905469196,2257733.337477905,1.286039853064423,7.096536806960162e-05,0.0,0.0
19190,30836740,1658092066,2922137.7162569794,5014.819600788630861748858145138284,7.336757875761073496336452810702692,3068491.6788561684,1570091.075343666,0.6205093304681799,0.6484400905469196,2306786.0905464767,1.266757125089447,2.5108773924426362e-06,0.0,0.0
19191,30876339,1658184137,3231788.248281831,54793.02826504174125202334033294805,80.2535367409265084194776607650439,3391257.429092438,1738759.5060007458,0.6205093304681799,0.6484400905469196,2551029.475918207,1.2668564902091515,2.4832547981320573e-05,0.0,0.0
19192,30913862,1658270949,3698668.69307886,29869.38612167518366655644892381105,43.62786953358519708998489082578654,3503215.9493590393,1845801.9767696601,0.6205093304681799,0.8261398183814636,2660341.23154812,1.3902986012536862,1.1795560282331836e-05,0.0,0.0
19193,30947759,1658344459,4091589.678201189,4528.326463342058076408869346682174,6.607340681778073341296467279652536,3860385.620791435,2053144.4478950256,0.6205093304681799,0.8261398183814636,2941194.489300994,1.3911319680099081,1.6148590649204349e-06,0.0,0.0
19194,30989440,1658440301,5241937.875428058,3910.337153031826525709354071786512,5.689027925369045740527051803500044,4228191.148120554,2317953.6619394543,0.7868575335378595,0.8261398183814636,3229369.8029209943,1.6232076830243094,1.0944135945242615e-06,0.0,0.0
19195,31026574,1658527834,6593850.062534625,26707.85855126240837656780112624404,38.34520247601944230256250450612205,5136969.797532763,3088807.270891342,0.7868575335378595,0.8261398183814636,4094152.4660737906,1.6105531284373475,5.8154363220884e-06,0.0,0.0
19196,31063972,1658615752,12615263.9611842,61087.05449629525733427347792677184,88.08231549341198956214501738349993,6002717.479720678,8971849.908156306,0.7868575335378595,0.8796380424723773,7498600.994971608,1.6823490101211827,6.982349747375341e-06,0.0,0.0
19197,31103012,1658706202,11474198.366065824,2214598.2462495371484519707166723,2567.200083961227352302457983870548,8226401.281281709,5685511.883873373,0.7868575335378595,0.8796380424723773,6931325.668267306,1.6554118094027093,0.0002236815584680664,0.0,0.0
19198,31135448,1658786840,11078440.90711237,179099.6853721004796946753562537981,253.0104821455511893269967374835942,7845616.079433986,4998610.532473758,0.8516186435326278,0.8796380424723773,6396907.104399486,1.7318433308955117,2.283809466213953e-05,0.0,0.0
19199,31173796,1658876007,9888399.53584073,292875.7013987826941324003405071488,423.0501781240121757189627778071478,7357444.30661779,4118356.21091364,0.8516186435326278,0.8796380424723773,5708365.447418901,1.732264625824171,4.279844904235031e-05,0.0,0.0
19200,31213661,1658961133,10094466.66346737,20507.95051226549222583904784276781,29.797325076918545388625865531213,7794787.892707817,4343787.882427059,0.8516186435326278,0.7956834139248569,5780739.487439866,1.746224109458691,3.0839577033029045e-06,0.0,0.0
19201,31254672,1659052051,10202477.620694175,40182.02901910069282397619198222581,58.57252824082084836205874714007777,8008767.820734794,4250511.665374045,0.8516186435326278,0.7956834139248569,6097814.35429787,1.673136804091658,5.7410010685665065e-06,0.0,0.0
19202,31292113,1659134267,9703278.573827893,6008.8154063865123651431052584907,8.771578545611897301722200457202609,8103133.22986547,4218417.978410062,0.7832468226009843,0.7956834139248569,6127719.408129097,1.5835056939708143,9.040022248815583e-07,0.0,0.0
19203,31330182,1659218941,9763059.476157993,5993.043415126368462775634513083273,8.762430814578380152149196340550635,8168941.141575006,4228770.166777254,0.7832468226009843,0.7956834139248569,6164612.97862009,1.5837262631113938,8.976388151860834e-07,0.0,0.0
19204,31371753,1659310603,10694688.460463487,1868.45109957848397914538824418004,2.733931534531047339564247483070248,8338815.773215415,4264973.707323966,0.7832468226009843,0.9761695587215717,6267333.19157665,1.7064177272140628,2.556345184469791e-07,0.0,0.0
19205,31412107,1659397438,10830196.058922624,5104.210415941624806292152029552118,7.470476647951455464493396167161942,8500647.191917583,4273941.057192077,0.7832468226009843,0.9761695587215717,6351393.260459822,1.7051685535432506,6.897822169892104e-07,0.0,0.0
19206,31451136,1659483528,12157598.725502267,2602.6845524081173794374460925889,3.813219294589494040097165715957959,8535146.946704665,4284602.7896754285,0.9343834336779282,0.9761695587215717,6373520.722436169,1.9075169368642506,3.1366027264726324e-07,0.0,0.0
19207,31484803,1659557632,12221080.260333396,1053.331106969555116486299739357931,1.543313424865334594301116706858971,8573044.107002709,4313359.1218253095,0.9343834336779282,0.9761695587215717,6406954.484948317,1.9074710596187388,1.2628289741902343e-07,0.0,0.0
19208,31526743,1659653103,12060432.744963896,27860.83727440143693605475226909089,40.83592864747618812583584708228946,8474990.585443947,4242646.069369941,0.9343834336779282,0.9761695587215717,6322067.832201898,1.9076721517496587,3.3862079257683056e-06,0.0,0.0
19209,31561799,1659732953,12000813.326151146,29248.98206804185289636189226308557,42.87918223304122750751662546360031,8521103.911302717,4220325.394847824,0.9343834336779282,0.9569961121273496,6331979.071287421,1.8952705293309087,3.5740620751391747e-06,0.0,0.0
19210,31604387,1659829974,13823376.223368142,127946.1882513918194917213366362653,186.8331845346934295291601271939452,9722112.360790988,5092921.586976161,0.9205273229874888,0.9569961121273496,7366689.688684696,1.876470546139737,1.3516385514416874e-05,0.0,0.0
19211,31638585,1659915118,13840488.38105939,35174.56188079943831194188291635232,51.42440922422365722752907827561262,9782619.261973841,5052601.571473593,0.9205273229874888,0.9569961121273496,7375426.497657495,1.8765678683741558,3.7159345962951613e-06,0.0,0.0
19212,31676009,1660002553,13920122.408725128,8523.294507089175701492321591713731,12.46623201661258727575414823721716,9865269.426246962,5056313.491676729,0.9205273229874888,0.9569961121273496,7418715.334743654,1.8763521419313391,8.955547696045226e-07,0.0,0.0
19213,31710539,1660082135,14415974.736566622,8444.197572480087163149737763332927,12.3802625370872567463478474800587,10452103.52756776,5175694.055883287,0.9205273229874888,0.9263545729285476,7767457.2794278,1.8559451591381773,8.587877520126536e-07,0.0,0.0
19214,31747350,1660174127,16215778.443899496,57323.99695655942172266105270019019,83.68685005512185539410824607518708,11502911.328382606,6074384.945746931,0.9205273229874888,0.9263545729285476,8740362.687659115,1.8552752355225757,5.16082840824737e-06,0.0,0.0
19215,31784909,1660259247,14849838.859441746,138750.3498079963921072807745056086,202.9562867303746234812375439853719,10905743.152182989,5350495.436643442,0.9071718273773413,0.9263545729285476,8078718.544893297,1.8381428659658647,1.3667238321669197e-05,0.0,0.0
19216,31822095,1660345716,14964062.33923519,170522.6525719979553580810293030209,250.7425824710542314338380680492908,11054614.38718337,5328011.270089454,0.9071718273773413,0.9263545729285476,8139810.279225883,1.8383797442338314,1.6756317688788084e-05,0.0,0.0
19217,31860569,1660434855,13439475.336177524,392901.1285020229152203399947905746,573.3146846251061214049959706189841,9390883.280605458,5165539.588911225,0.9071718273773413,0.952529838390115,7224248.818343339,1.8603284125614403,4.27647668420101e-05,0.0,0.0
19218,31898473,1660518957,13937394.449351562,188286.0550904373219800163802921489,274.0745542412533408683736218092847,9803686.347260932,5295126.921375101,0.9071718273773413,0.952529838390115,7506992.517481752,1.8565882964309803,1.9664694858412945e-05,0.0,0.0
