day,date,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyLPFeeROIAverage,token0PriceUSD,token1PriceUSD,token0Balance,token1Balance,token0BalanceUSD,token1BalanceUSD,token0BalancePosition,token1BalancePosition,positionValueETH,dailyLPFeeROIPosition
19521,2023-06-13,17474414,1686699815,1077096.032131365,7163414.305282739,716.3414305282739434841057616522784,716.3414305282739434841057616522784,0.0006650673748289395,1959.7660435508794,1737.9128373599049,332.48109390562956,244.84016978599598,651585.157958904,425510.8741724611,0.6577559845929809,0.2582502869355177,1.000101798957839,3.0234424552633143e-05
19522,2023-06-14,17481557,1686786779,1031493.4716926833,5603317.431944867,560.331743194486635343691735833029,560.331743194486635343691735833029,0.0005432237416636102,1857.56048974385,1648.2235349369773,555.1995459982552,0.10722521481775474,1031316.740570082,176.73112260129648,0.6774553747683529,0.2360559854714355,0.999956587384678,2.1242035768365145e-05
19523,2023-06-15,17488576,1686872123,1058364.4545906757,10797508.573160188,1079.750857316018868246974164179165,1079.750857316018868246974164179165,0.0010202070304162042,1878.9996460703153,1665.6836738981533,511.61992573929473,58.25283439138321,961333.6593866558,97030.79520401987,0.6567628542377362,0.2594325277281729,1.000172537816269,4.088057035356307e-05
19524,2023-06-16,17495740,1686959051,2307700.199446854,16869718.442391116,1686.971844239111568130698184210186,1686.971844239111568130698184210186,0.0007310186325951141,1939.126336462459,1718.897323853619,974.9122731400324,242.7266184376618,1890478.064586319,417222.13486053527,0.648347205130065,0.2689966736257789,1.000314470872584,7.196155909872104e-05
19525,2023-06-17,17502687,1687043087,2281142.7759589027,9609769.280419562,960.976928041956239375823486700341,960.976928041956239375823486700341,0.0004212699609028196,1948.398398195857,1726.6540372882578,595.7952964250183,648.8249241354785,1160846.6012071313,1120296.1747517711,0.6206295204478575,0.3002952473361484,1.000566378797507,2.890583009151904e-05
19526,2023-06-18,17510045,1687132283,2403867.937434017,2674276.732134507,267.427673213450710552634758103196,267.427673213450710552634758103196,0.00011124890392228181,1940.2792238905442,1719.2502072456157,214.69949224910872,1155.9056179653053,416576.9641907946,1987290.9732432226,0.5965217801424466,0.3275072733960085,1.000759395295299,6.99737663190092e-06
19527,2023-06-19,17517118,1687218107,2486992.293738226,11695763.896834226,1169.576389683422655483183270189283,1169.576389683422655483183270189283,0.0004702774482366486,1954.677435725913,1732.091204359781,868.3656915618348,455.8752267180065,1697374.8232544463,789617.4704837799,0.6119164757510573,0.3101700407326488,1.0006778184970215,3.615055754102592e-05
19528,2023-06-20,17524282,1687305047,2441864.989811548,11947122.08506493,1194.712208506493146695373018765974,1194.712208506493146695373018765974,0.0004892621883238089,2019.669577994268,1789.6185315958055,179.49493017571402,1161.8926062848147,362520.44988009485,2079344.5399314533,0.5753811397892383,0.3514343123343823,1.0009810062290068,2.804299768199847e-05
19529,2023-06-21,17531389,1687391111,3530816.1031521135,18472629.410619717,1847.262941061971731624553980876993,1847.262941061971731624553980876993,0.0005231829942694664,2138.883007041075,1894.286114601896,426.94776126423426,1381.8529162580778,913191.3114623002,2617624.791689813,0.5577362349565924,0.3713896024697645,1.0011419624103728,3.397785099190642e-05
19530,2023-06-22,17538423,1687476527,3440182.2924059024,19339616.177788507,1933.9616177788506399070357325655,1933.9616177788506399070357325655,0.0005621683542898329,2117.3454624486253,1874.9107759264366,468.2656879680064,1306.0365827576518,991480.229639442,2448702.0627664602,0.5494367654641097,0.3807814999619186,1.0012206756148725,2.0320981665600257e-05
19531,2023-06-23,17545669,1687564571,4187166.3764122534,9482373.734499205,948.23737344992048310860500504339,948.23737344992048310860500504339,0.000226462788484276,2132.47272455575,1888.2722985089217,737.1235304721001,1385.0071068232135,1571895.8233599926,2615270.5530522605,0.5428322287455756,0.3882494911003297,1.0012761671959498,9.676820868165237e-06
19532,2023-06-24,17552565,1687648367,4195516.474742191,6106305.788279164,610.63057882791636474263903195526,610.63057882791636474263903195526,0.00014554360172437143,2115.405598819878,1873.1764282839442,1204.242524906587,879.8184038262899,2547461.3795243804,1648055.0952178107,0.5429720661592912,0.3881004012234171,1.0012840668682403,8.818751994876806e-06
19533,2023-06-25,17559864,1687737083,4155831.3372939434,4482412.64115899,448.24126411589899484269220319362,448.24126411589899484269220319362,0.00010785838686316128,2146.6283445223003,1900.5612525434997,437.2943062532703,1692.7225998567628,938708.3527014853,3217122.9845924582,0.5303176462957669,0.4023956238959718,1.0013737033106784,3.4417939200892533e-06
19534,2023-06-26,17566965,1687823435,4088388.9471792113,12397992.179275716,1239.79921792757165120363475574621,1239.79921792757165120363475574621,0.00030324884299058006,2095.1236814653603,1855.1881589192803,1237.014166816414,806.75982367518,2591697.675205211,1496691.2719740004,0.525658753023453,0.4076793094121362,1.0014264643680408,2.143565399204128e-05
19535,2023-06-27,17573936,1687908287,4257205.588354396,10015384.12972061,1001.5384129720609061907452571436,1001.5384129720609061907452571436,0.00023525723439614323,2136.6365050722607,1891.8598491039384,644.2106070609289,1522.7141110467032,1376443.9000011424,2880761.688353253,0.5018304779820612,0.4346100485126132,1.0015942996560536,1.2372314846631484e-05
19536,2023-06-28,17581204,1687996199,4541925.280870556,12938302.145786235,1293.83021457862349426988183154602,1293.83021457862349426988183154602,0.0002848638263663011,2069.319860797608,1831.4615579203887,893.8197805958719,1470.0424615883696,1849599.0239607976,2692326.256909759,0.5040792443987688,0.4320819781486517,1.0015926061479106,1.2606403886117334e-05
