day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyLDORewardROI,dailyCRVRewardROI
18835,12911026,1627429080,2172616091.0841885,1097884.657698937150035042276463466,219.5769315397874300070084552926932,508114.9860150065,490573.81509535003,2122.248580948041,2230.591502,980794.195044644,2215.160022419683,1.2782518072259183e-07,1.7685233199800185e-18,1.0815220163634082e-19
18836,12917402,1627516496,2210260946.2799063,630515.6039332359963126628548816549,126.1031207866471992625325709763311,508574.8671309515,495652.8865220151,2122.248580948041,2281.715061,986154.6273548824,2241.2924758142526,7.30110187011471e-08,1.8825908678349847e-18,1.0734760879123247e-19
18837,12923749,1627602814,2226555862.0240226,663950.8125204840007874405725317565,132.7901625040968001574881145063513,509106.2373741334,502300.1740202703,2122.248580948041,2281.715061,993127.0868119615,2241.964690713947,5.6576790109166086e-08,1.475661158911881e-18,8.476393459053476e-20
18838,12929928,1627688256,2302025421.215983,698184.3617817734260842372037623978,139.6368723563546852168474407524795,509571.0385574685,503678.5762177513,2122.248580948041,2423.349067,994859.1440578877,2313.920955509693,5.9390330970607415e-08,1.82598594765357e-18,8.642318570254688e-20
18839,12936289,1627775384,2299034578.0506535,17716345.4242467053898002546209125,3543.2690848493410779600509241825,512874.29974749987,493611.1778453241,2122.248580948041,2452.512985,988136.5704046591,2326.6364659585047,1.5172753115300762e-06,2.4970347161533592e-18,8.95261485311767e-20
18840,12942551,1627860842,2321916967.778544,4269632.822904530352592075579495867,853.9265645809060705184151158991731,515496.56245024246,500672.2195335996,2122.248580948041,2452.512985,997566.1211403626,2327.5820204521947,3.622063513805685e-07,2.841269517385112e-18,8.843292878292687e-20
18841,12949027,1627948532,2399931398.719125,2393774.074898705901213339731602159,478.7548149797411802426679463204325,517072.8175873127,502807.4213734261,2122.248580948041,2590.602863,1001131.2457001288,2397.219554405938,2.023482102947015e-07,2.6055013803107665e-18,8.295885740046e-20
18842,12955382,1628035061,2251203144.341506,58943236.06618335436658836305884411,11788.64721323667087331767261176884,541194.0599296922,440417.12718505313,2122.248580948041,2503.660168,963382.2207334101,2336.770490353969,5.177767830310493e-06,2.5302496539656012e-18,8.186278572125914e-20
18843,12961703,1628121398,2456037634.8245163,4050407.745247732714220206423074461,810.081549049546542844041284614892,542709.4442642468,442715.6063400881,2483.1486161178823,2503.660168,967047.3164190988,2539.728504618609,3.544526643669619e-07,3.4022071365546202e-18,8.38912873619038e-20
18844,12967982,1628206968,2369847969.7624273,5552486.428225392897977989671849509,1110.497285645078579595597934369901,504500.65428182046,423701.33659754944,2483.1486161178823,2636.521936,910839.6421980348,2601.8278739422444,5.158848880277548e-07,3.820155243708451e-18,8.921839548211553e-20
18845,12974438,1628293248,2408139112.987052,57732914.35049035317209424734543317,11546.58287009807063441884946908664,514703.3602290201,428615.5032101113,2483.1486161178823,2636.521936,925586.0047700028,2601.7453813872717,5.278541330248048e-06,3.616503065813906e-18,9.566285611513336e-20
18846,12981014,1628379849,2557933425.0752206,34776137.77614481970028717690631228,6955.227555228963940057435381262461,505998.8390197999,449059.34895661403,2483.1486161178823,2898.198448,937069.1807100356,2729.7167356811633,3.14063103269951e-06,3.521407570401548e-18,9.093575957137808e-20
18847,12987522,1628466582,2673039404.709307,4421692.027805565305729085226796634,884.3384055611130611458170453593269,505704.551991474,455518.3667375345,2483.1486161178823,3111.4,943048.0339730663,2834.4679257193065,2.955325178700465e-07,2.3159519301063227e-18,6.342458700879285e-20
18848,12994035,1628553225,2689976117.6708875,4234146.693057682896829480601668841,846.8293386115365793658961203337681,506980.1242872245,459943.7949629729,2483.1486161178823,3111.4,948567.3606482011,2835.8303577225124,2.813509077147184e-07,2.6656737809584692e-18,6.634640982630611e-20
18849,13000503,1628639078,2726621462.5845985,4423371.672576830556810301433655167,884.6743345153661113620602867310333,508479.734027037,466284.2798057917,2483.1486161178823,3139.695628,956185.859061926,2851.5601195562263,2.915826730986985e-07,2.5136690189119276e-18,6.900072890906705e-20
18850,13006908,1628725556,2789793334.339858,13924791.10147032273040851165897832,2784.958220294064546081702331795665,505423.9342630063,472021.112696073,2483.1486161178823,3251.444798,958745.0321684729,2909.83863356241,9.154532258553683e-07,2.426457545830345e-18,7.203398669198556e-20
18851,13013445,1628812349,2856471045.0396523,4700892.882937428607745027350951563,940.1785765874857215490054701903119,507038.2206636658,491295.37430941104,2483.1486161178823,3251.444798,979163.5609770514,2917.2562775817996,3.026047281409656e-07,2.1694779116024578e-18,6.66534404668746e-20
18852,13019918,1628898644,3316706673.8412547,32176284.05818327765586504758614432,6435.256811636655531173009517228863,533436.2395895876,514949.35273966065,3204.408488025051,3121.392524,1028168.1527964802,3225.8407001036308,1.972524186285092e-06,2.3232121675889433e-18,6.278207928755059e-20
18853,13026388,1628984754,3415592567.030219,8996529.434527428422223043812832265,1799.305886905485684444608762566451,533412.0180586401,524042.4518563314,3204.408488025051,3256.076989,1036985.4798221295,3293.770870944195,5.468307486475415e-07,2.3001642205324403e-18,5.856900625776298e-20
18854,13032766,1629070504,3425547220.8962154,2841249.967062043766638713657901784,568.2499934124087533277427315803567,534577.4098875808,525952.8066846961,3204.408488025051,3256.076989,1039925.1598339487,3294.0324488766037,1.7220983690982243e-07,2.288609840374702e-18,5.819398847978807e-20
18855,13039358,1629158113,3394176293.9139857,9189863.297163652498087756781801755,1837.972659432730499617551356360348,526902.5820552788,519878.2074204603,3204.408488025051,3281.086153,1026367.8111775294,3306.978509019999,5.643605203145225e-07,2.0852646617876787e-18,5.657409554507577e-20
18856,13045796,1629243312,3261379413.4393864,3998280.482208662308722914498551068,799.6560964417324617445828997102134,527662.6000271997,515054.1570458765,3204.408488025051,3049.257787,1022308.9261780054,3190.2092703350922,2.3647217175389044e-07,1.692834406789991e-18,4.8984932173987447e-20
18857,13052268,1629330844,3219002709.6252065,8090904.887751736885630791320434414,1618.180977550347377126158264086884,524901.1267551966,504058.7549631602,3204.408488025051,3049.257787,1008743.648699786,3191.100844872055,4.849592176276115e-07,2.39583717655765e-18,4.954663491949213e-20
18858,13058805,1629416980,3336657535.8061647,19818774.73261839847259529766428608,3963.754946523679694519059532857206,548078.8903074218,526411.7960919788,3204.408488025051,3002.191249,1053299.9740257056,3167.8131758168392,1.137663078213196e-06,2.7549466979862534e-18,4.7247558564694883e-20
18859,13065316,1629503952,3583176412.5079165,9824388.896080924871239710856396363,1964.877779216184974247942171279267,551222.8117178334,556612.5186028132,3204.408488025051,3264.09,1085913.7939403292,3299.68772153272,5.470148690636309e-07,2.6853593349725575e-18,4.967968941360743e-20
18860,13071647,1629588917,3645876395.284402,38802844.0663638644404399390278529,7760.568813272772888087987805570584,558778.4662330193,568404.037622031,3204.408488025051,3264.09,1104802.4545735267,3300.0256110869836,2.123576271099323e-06,2.6074280500401835e-18,4.7058508108184416e-20
18861,13078268,1629676776,3663757546.5650806,4682782.135179363990888843241545184,936.5564270358727981777686483090368,566824.8538803925,569724.3812956506,3192.2200624337324,3254.780622,1113907.643859426,3289.1035147860453,2.541813631832749e-07,2.265471118748778e-18,5.12777656613853e-20
18862,13084678,1629763193,3781032725.4886274,10292868.40753509512155350747518583,2058.573681507019024310701495037166,593100.9003963027,579985.0593420544,3192.2200624337324,3254.780622,1149638.7537646084,3288.887672851366,5.413323247518696e-07,2.2484685387898854e-18,4.730502828544342e-20
18863,13091131,1629848907,3829033075.5747185,14783945.83572743682440521391605285,2956.789167145487364881042783210573,599591.3206920035,580066.438064105,3192.2200624337324,3301.355684,1156001.1166099897,3312.3091496688867,7.73251987572811e-07,2.3099908915292534e-18,4.336804268701803e-20
18864,13097608,1629935769,3723814069.340582,36402456.82565091174060969593540153,7280.491365130182348121939187080306,609734.4022156568,570944.6139962492,3192.2200624337324,3113.1,1156917.1950775727,3218.738631584515,1.9024679770124912e-06,2.280890092576453e-18,4.397793764642747e-20
18865,13104093,1630021857,3709984161.275163,8531349.809479988514985799695591282,1706.269961895997702997159939118258,608916.4111455989,567340.9069002073,3192.2200624337324,3113.1,1152506.8783460227,3219.0559822075934,4.6774719723408066e-07,2.2944788793893173e-18,8.379447859196728e-20
18866,13110553,1630108591,3813010297.746293,41982319.79792243400942924813233828,8396.463959584486801885849626467659,639548.3154756861,570543.7648567022,3192.2200624337324,3104.812362,1185548.782836409,3216.240742640483,2.237607833630161e-06,2.5904411295818796e-18,8.446765490143015e-20
18867,13117014,1630195122,4112853555.710887,8594042.732948393199573905117737969,1718.808546589678639914781023547594,706539.4178259218,571535.9449427142,3192.2200624337324,3249.881775,1251964.345439736,3285.120355617077,4.3375302667323274e-07,2.2385804334544867e-18,7.683048182861075e-20
18868,13123424,1630280327,4128134927.424016,4541591.041597493419792978212324286,908.3182083194986839585956424648574,712003.7188796622,570870.726978655,3192.2200624337324,3249.881775,1256569.529897558,3285.241945792337,2.283802112577605e-07,2.202749647781885e-18,7.879968008882485e-20
18869,13129976,1630367898,4059658719.0058756,51427968.23624584756880397074930007,10285.59364724916951376079414986002,699842.8246754451,577789.372690125,3192.2200624337324,3159.64,1251384.6451025167,3244.133396469235,2.596841933684138e-06,2.005910600133853e-18,7.976615225376314e-20
18870,13136260,1630452226,4250489560.8934593,4942181.436705365295284744136585077,988.4362873410730590569488273170157,710949.8454037394,582768.1360868244,3192.2200624337324,3399.26135,1267044.0539506443,3354.650177821702,2.4646992912884363e-07,1.9365669461013865e-18,8.144126552485191e-20
18871,13142793,1630539545,4366634307.1853695,39608951.66541507579429153278739107,7921.790333083015158858306557478213,718588.3761968196,568694.954290154,3386.4888575101377,3399.26135,1260606.9997807194,3463.914057231904,1.9854118240586754e-06,2.0730749169382765e-18,8.309279653929595e-20
18872,13149416,1630627079,4599463493.01745,9754280.929964884062336056929527418,1950.856185992976812467211385905483,721671.5807877317,576395.6488255922,3386.4888575101377,3739.672099,1271092.6495994425,3618.5115966698986,4.849031689636863e-07,2.038852621083933e-18,4.376313586379309e-20
18873,13155672,1630710889,4714853746.961065,6388366.980718073623041265530282093,1277.673396143614724608253106056418,723339.9973126678,578477.6185750794,3386.4888575101377,3915.917977,1274678.6391808956,3698.8567957731016,3.166839975726659e-07,1.9117104727506407e-18,4.3968363787571764e-20
18874,13162033,1630796083,4716234866.955832,5805306.403514010933319014545820545,1161.061280702802186663802909164109,723688.7261912073,578528.7313753157,3386.4888575101377,3915.917977,1274978.9412438017,3699.068835093796,2.8771274817635294e-07,1.7690363094515326e-18,4.474071544883232e-20
18875,13168829,1630886127,4731200034.712596,2077454.773567314214038044219644027,415.4909547134628428076088439288057,724055.5943016737,580394.0982217109,3386.4888575101377,3926.976238,1277076.7320116942,3704.710857318534,8.172368961871769e-08,1.2985843093213817e-18,3.8781864814237424e-20
18876,13175282,1630972491,4632101267.807966,14427685.61738798771426602040314509,2885.537123477597542853204080629015,726028.8565925829,551455.5196830288,3386.4888575101377,3941.229269,1250499.93467799,3704.199528007777,5.79624023204144e-07,1.2798425447537628e-18,4.025282565543895e-20
18877,13181719,1631059079,4535289558.003041,25409285.27065549411677124386655097,5081.857054131098823354248773310194,727704.5817999375,525451.8219651632,3386.4888575101377,3941.229269,1226499.2671038778,3697.751543473957,1.0407790366650545e-06,1.3001346346292052e-18,3.237941217853634e-20
18878,13188052,1631143221,4311712781.089481,10382399.96986112563108749582080705,2076.479993972225126217499164161409,739335.7136947353,528638.9674848617,3386.4888575101377,3420.029048,1240896.2058969585,3474.6764158029164,4.203351210039888e-07,1.3303650133703944e-18,3.1186484910686944e-20
18879,13194667,1631231813,3807281417.1202025,20662051.67577623607447692269717809,4132.41033515524721489538453943562,725066.7341661466,395274.7131507061,3386.4888575101377,3420.029048,1095602.8810458076,3475.0560472111597,9.474442355433589e-07,1.8646295935419936e-18,1.2342960657281437e-19
18880,13201055,1631317213,3759123324.750802,30905304.65196771297657292831206102,6181.060930393542595314585662412199,725915.9313295684,378878.1655049009,3363.462220088165,3477.456963,1080153.3728467356,3480.1755188188345,1.4374110627233116e-06,1.9292048969681155e-18,1.0967781321153446e-19
18881,13207533,1631404710,3581832869.8649244,144266736.8148675524336882375711133,28853.34736297351048673764751422269,736995.4636530521,331201.1504152897,3363.462220088165,3330.231402,1043668.5901621676,3431.9638471714197,6.9444359275447366e-06,1.935198674331852e-18,1.2076394363605796e-19
18882,13214064,1631491038,3742690545.1671486,17505110.66517251246459760492719119,3501.022133034502492919520985438242,735214.7561336932,381301.8784513096,3363.462220088165,3330.231402,1091379.4399258709,3429.3211034114415,8.05791111876598e-07,1.81368443081919e-18,1.2340165478284425e-19
18883,13220477,1631577458,3693351778.496394,8984372.787342583993383624963613578,1796.874557468516798676724992722716,727498.0464816832,378783.76630068175,3363.462220088165,3290.636228,1081295.1188821157,3415.6741429802464,4.174235057992617e-07,1.635808043111385e-18,1.1635400454821384e-19
18884,13226932,1631663595,3721218777.915209,16829745.85481339906683693775797256,3365.949170962679813367387551594513,723697.355496829,380886.06598808727,3363.462220088165,3379.199658,1079580.6054315355,3446.9114758019796,9.179462830039546e-07,2.115187641984396e-18,1.7006763926707106e-19
18885,13233401,1631750361,4010585946.8008285,15210729.96233325442185062822517505,3042.145992466650884370125645035007,726786.3342919557,463443.33801819646,3363.462220088165,3379.199658,1163811.0237253488,3446.0800465379493,7.695952410892615e-07,1.789211374266826e-18,1.7208070630870025e-19
18886,13239886,1631836615,4172921001.3631506,40949545.4186175794993022548017674,8189.909083723515899860450960353476,718946.2020367867,482534.8794434376,3363.462220088165,3636.571546,1174842.6518427713,3551.897775261917,2.0524101977609304e-06,2.020307635451088e-18,1.6724859977404352e-19
18887,13246242,1631921729,4067999828.794714,16947159.26270037443450740258228028,3389.431852540074886901480516456055,722595.963739955,482871.9345027545,3363.462220088165,3391.324878,1178633.2867751662,3451.455066168276,8.466677007550318e-07,1.860255414682769e-18,1.532366067452843e-19
18888,13252788,1632009319,4076900928.8412294,10738334.639591557810358866039611,2147.666927918311562071773207922201,724959.1412458243,483152.8399955729,3363.462220088165,3391.324878,1181114.2021116014,3451.7415179264863,5.353524886505593e-07,1.914510604143605e-18,1.5199595885440955e-19
18889,13259157,1632093616,4078887517.719878,2956188.087805375668538952431106923,591.2376175610751337077904862213841,725461.1621417674,484260.80284455017,3324.453076869019,3442.62,1182593.8666517981,3449.102547156083,1.4719437847670483e-07,2.0032788999894973e-18,1.588055448809964e-19
18890,13265707,1632181649,3882861255.8002586,33288375.46392619778654266781216499,6657.675092785239557308533562432997,719402.982779656,490594.0007163644,3324.453076869019,3039.661704,1182813.1677564853,3282.734215045239,1.6571859184149004e-06,1.7514180163556425e-18,1.2801861344670886e-19
18891,13272249,1632268747,3890053788.798568,4447239.348502802636138889620222851,889.44786970056052722777792404457,721075.5704199377,491130.93345104804,3324.453076869019,3039.661704,1184869.427679893,3283.1075711150115,2.2101145999446892e-07,1.4643044459545748e-18,1.2278551911973545e-19
18892,13278592,1632353808,3845037034.9859056,5260424.993074661153912989070303163,1052.084998614932230782597814060632,721348.7597896665,494578.5026659798,3324.453076869019,2925.616304,1188422.1295837343,3235.413527963079,2.606422920120838e-07,1.820514160971182e-18,1.2913365139611322e-19
18893,13285058,1632440971,3919209799.143834,11634881.53542462417052012779311413,2326.976307084924834104025558622827,720089.93021328,521361.8111638394,3324.453076869019,2925.616304,1213382.8471662183,3229.9861567162498,5.98321806296119e-07,1.816806096123302e-18,6.24468109410575e-20
18894,13291443,1632526549,4037712726.626643,18291450.72120376425599618172952863,3658.290144240752851199236345905725,720392.1927884022,520964.00532722566,3324.453076869019,3153.39,1213189.0842089131,3328.1808904994587,9.407849780693033e-07,1.7602425252211093e-18,5.576103757468817e-20
18895,13298045,1632613294,3928353753.36411,9122631.397933838369816397361207235,1824.526279586767673963279472241448,718975.5962110504,525845.5656022782,3324.453076869019,2925.104291,1216499.0872251,3229.2286896202254,4.6792802537171487e-07,1.7136706260749908e-18,5.2111965831905786e-20
18896,13304527,1632700765,3938690487.558167,8947589.460641011324328402353282276,1789.517892128202264865680470656458,718622.4072584569,529780.7737689201,3324.453076869019,2925.104291,1219915.785868339,3228.6576935756248,4.576641717654709e-07,1.8128862255000872e-18,5.663672603469776e-20
18897,13310979,1632787159,4101935061.1543074,12441949.28211107597244751100413053,2488.389856422215194489502200826111,718590.4944386674,545163.8292006716,3324.453076869019,3142.201645,1234863.934187525,3321.7708830837005,6.286950441059442e-07,1.6305060605830034e-18,5.507900559980765e-20
18898,13317311,1632873128,3952954830.9797664,10708799.55272018125766738836209023,2141.759910544036251533477672418044,718573.7297772889,547865.4738778553,3324.453076869019,2854.88,1237398.1730800036,3194.5697973195483,5.400102905867877e-07,1.6521765426498585e-18,5.1311939063536197e-20
18899,13323708,1632959163,3598570419.3838143,8156493.724633885569208740648388612,1631.298744926777113841748129677717,719433.0120718715,548000.991456684,2827.3561468023795,2854.88,1238270.4417198477,2906.1263986772706,4.110159893367604e-07,1.5682642856729864e-18,4.948111861381933e-20
18900,13329980,1633044738,3703340196.380351,4044398.593991860949599824803675079,808.8797187983721899199649607350156,720897.6814654146,550665.2100163433,2827.3561468023795,3023.807706,1242210.9484615026,2981.249039035596,2.031558417443853e-07,1.6584980688340398e-18,5.071979385883743e-20
18901,13336467,1633131279,3868077908.7964134,14416716.20728700722033593628734411,2883.343241457401444067187257468824,719239.2766008562,556918.7569285259,2827.3561468023795,3294.075296,1246623.6554321947,3102.843341646185,7.216086038639477e-07,1.834298904118784e-18,5.5573867899079e-20
18902,13342949,1633218971,3875383546.0766134,24160053.27234377881839649993559495,4832.010654468755763679299987118997,713761.6213056316,563838.1250671034,2827.3561468023795,3294.075296,1247964.3641051052,3105.3639491185213,1.2079985703709249e-06,1.7650984152372415e-18,5.681035392690744e-20
18903,13349187,1633303672,3956445868.1876435,5939151.684988976460382948865359347,1187.83033699779529207658977307187,713790.3442512994,568000.196582734,2827.3561468023795,3412.51,1251971.4537620537,3160.17258724143,2.7101648957775114e-07,1.476783817432225e-18,5.688136326618201e-20
18904,13355635,1633391315,3961456417.0377326,15019862.26227785610082330631615741,3003.972452455571220164661263231475,719867.3086632685,568700.2680384027,2827.3561468023795,3386.907419,1258481.4297042012,3147.8068118723454,6.81843749510491e-07,1.3179843690577303e-18,5.528732247626159e-20
18905,13362041,1633477399,3970037623.1614122,3522494.83674442979207237777081095,704.4989673488859584144755541621894,724421.9308509636,567431.7559760532,2827.3561468023795,3386.907419,1261581.9285787558,3146.87261542648,1.595146704164118e-07,1.3412469104091804e-18,5.726526189812381e-20
18906,13368504,1633564515,3911289784.5326786,8225569.811282313915347070414017561,1645.113962256462783069414082803513,721605.8640886438,550476.3534654926,2827.3561468023795,3398.970723,1242136.6980460312,3148.8400517313544,3.783226340532771e-07,1.2057099247979284e-18,5.426587968739343e-20
18907,13374789,1633650223,3919055331.5282154,31086824.81077628390323728267438676,6217.364962155256780647456534877351,730695.0438828391,545200.4029421103,2827.3561468023795,3398.970723,1245720.5336797307,3146.014876989888,1.4256780646406373e-06,1.317660375372433e-18,3.539919308242257e-20
18908,13381261,1633737434,4632930004.214799,13561830.05581248077824960464624368,2712.366011162496155649920929248741,736415.5019721404,546835.0551235691,3611.0574309500716,3609.299212,1252789.0221468029,3698.0927532999312,6.184521217682882e-07,1.2261879230386586e-18,3.67705454563814e-20
18909,13387518,1633822487,4587057476.5998,9276288.685215123725253352318905088,1855.257737043024745050670463781016,733342.1495285569,535918.0092044584,3611.0574309500716,3617.935626,1238999.5921617863,3702.226784914737,4.277291191571706e-07,1.2663196325786403e-18,3.739832769930774e-20
18910,13393939,1633909746,4599701587.993122,9222687.270619864126351283317660905,1844.537454123972825270256663532182,735017.6558427666,537740.529710187,3611.0574309500716,3617.935626,1242316.6921004578,3702.519347314038,4.241220842820411e-07,1.2064093866300148e-18,3.501716517345979e-20
18911,13400345,1633996290,4543357996.41696,7946609.842019111210449497634908784,1589.321968403822242089899526981757,736801.4791627815,534338.4710373126,3611.0574309500716,3523.469939,1240623.1422992232,3662.1580248751775,3.6593819174848755e-07,1.1938209263296732e-18,3.416162278102909e-20
18912,13406687,1634082620,4518872359.569555,4255268.552878490898476966122696197,851.0537105756981796953932245392394,737901.8071538566,531254.1210336837,3611.0574309500716,3490.357029,1238573.0992933158,3648.4502708381583,1.9169115864625698e-07,1.0727948779581074e-18,3.356230928716218e-20
18913,13413036,1634169406,4513308747.606613,9099861.5900715186715461781163479,1819.972318014303734309235623269578,737205.7480687093,530380.2555219901,3611.0574309500716,3490.357029,1236944.4301111791,3648.7562720994247,4.104699317719657e-07,1.1555474095611404e-18,3.7023116874559826e-20
18914,13419340,1634255343,4592351396.909901,18780976.87287268405607901719182917,3756.195374574536811215803438365834,739002.751866303,529713.356310773,3611.0574309500716,3631.71892,1237946.2720429827,3709.653238287267,8.464730456251617e-07,1.281643090496312e-18,3.0084728712082417e-20
18915,13425685,1634342232,4721293269.982681,6429759.527939542115480001869523623,1285.951905587908423096000373904724,738796.5926390159,533928.6005088177,3611.0574309500716,3845.938094,1241776.7667488516,3802.0467095254967,2.889002731100368e-07,1.26144367601157e-18,3.037405308096359e-20
18916,13432142,1634428781,4699982088.645649,19189915.62994522133865343300592058,3837.983125989044267730686601184124,740490.4852456086,526796.9400007897,3611.0574309500716,3845.938094,1236339.8593434563,3801.5292098901664,8.660280248182489e-07,1.1557889685025987e-18,2.9959970848296266e-20
18917,13438511,1634514851,4767750181.322441,9863123.52033645391173949615352145,1972.624704067290782347899230704291,744806.5286594537,524486.8732768534,3671.4407032535255,3876.621665,1238183.5803127037,3850.600393294138,4.444533493391792e-07,1.0642354127233654e-18,2.885739381663504e-20
18918,13444704,1634599678,4759068601.995018,7459799.842872490114875665526196856,1491.959968574498022975133105239372,743720.4733001018,523275.97577878356,3671.4407032535255,3876.621665,1235857.3609678564,3850.8235272944235,3.3678720059869956e-07,1.0172446458296265e-18,2.842291243629685e-20
18919,13451246,1634687564,4699092944.128973,46269590.48517821639779536140288295,9253.918097035643279559072280576589,732436.9533148874,529496.8389313944,3671.4407032535255,3796.045516,1230875.870794349,3817.682233949717,2.097384959696586e-06,1.0543917680934749e-18,2.892373431100633e-20
18920,13457637,1634774391,4845230591.334255,26761489.04066250137072613730942025,5352.297808132500274145227461884046,728921.2856815549,532894.2126170313,3671.4407032535255,4070.3,1230684.7146003447,3937.0202082242536,1.2132777119451177e-06,1.1575407477749812e-18,2.995728222335482e-20
18921,13464106,1634860597,4842385157.930558,25482462.96831093038900087387057335,5096.492593662186077800174774114683,726371.7608941869,534494.8306733418,3671.4407032535255,4070.3,1229673.8322524466,3937.9427543485676,1.1562406193632436e-06,1.06814769393203e-18,2.636142195889311e-20
18922,13470482,1634946637,4887360094.052746,54718026.55143835752934414969864719,10943.60531028767150586882993972943,733345.6580610935,528912.365812436,3671.4407032535255,4149.884059,1230893.703226188,3970.578516441276,2.0884021508018816e-06,9.009443749223458e-19,2.5300790767529945e-20
18923,13476884,1635033592,4859633395.635067,6902674.571839683039486637811640906,1380.534914367936607897327562328184,733759.9149454276,528030.0879403836,3671.4407032535255,4101.427981,1230336.5028474405,3949.8408641766946,2.6357107365669326e-07,9.271455194724092e-19,2.8227823541553524e-20
18924,13483181,1635119032,4886385116.407028,24534184.60786323117188486193735914,4906.836921572646234376972387471832,736005.7146249607,532542.2725997022,3671.4407032535255,4101.427981,1236838.9087738504,3950.704559618991,9.318859112233279e-07,8.973846485217479e-19,2.7348773282213986e-20
18925,13489624,1635205796,4931397273.007891,18025342.63039255998819463664431195,3605.068526078511997638927328862386,738505.8834647716,534857.2356342078,3671.4407032535255,4150.671553,1241437.3275314495,3972.3288188971933,6.821234580119946e-07,8.127909786587627e-19,3.5877729858418903e-20
18926,13495969,1635291278,5007665641.054346,13180928.56089639418653520002491147,2636.185712179278837307040004982292,737500.2388543297,539218.8297662849,3671.4407032535255,4265.38748,1244630.2631855977,4023.4162619807753,4.975192688392408e-07,8.704022015954454e-19,3.440176247187247e-20
18927,13502417,1635379143,5431390797.487755,14582480.10050563359217408048568108,2916.496020101126718434816097136215,738728.5714701811,540030.6957283881,4234.235346938193,4265.38748,1246521.315078709,4357.238606180434,5.495863520162493e-07,8.313842380704976e-19,3.4621422355767715e-20
18928,13508788,1635465065,5375222888.663912,21183147.28718469124184108093517796,4236.62945743693824836821618703559,739363.1993769374,540608.5549082297,4234.235346938193,4151.96,1247610.9294915914,4308.4127924835875,7.976558804258684e-07,7.822260394068079e-19,3.621313701552571e-20
18929,13515121,1635551121,5375167126.934364,12548507.35865000703451834332453953,2509.701471730001406903668664907905,740744.7106685381,539186.2373346891,4234.235346938193,4151.96,1247466.5540627067,4308.866726269095,4.725713788138026e-07,8.865195070490197e-19,3.6471775807101935e-20
18930,13521534,1635638278,5523350177.424915,16150056.58189314391195378997970948,3230.011316378628782390757995941896,744434.0927582971,539999.642101997,4234.235346938193,4391.19,1251750.4739201614,4412.500967646691,6.0612268684825e-07,8.812549668876166e-19,3.6120386294330077e-20
18931,13527661,1635721956,5413474719.369686,11129776.50872361612480074830163597,2225.955301744723224960149660327197,740944.4948645742,538794.1930105234,4234.235346938193,4224.509801,1247081.9304331592,4340.913445429667,4.099768092488759e-07,8.350924280952291e-19,3.278507287604538e-20
18932,13534268,1635811004,5449264274.7394,17425696.78794292218733299375497533,3485.139357588584437466598750995063,740883.8107875133,547326.9004089696,4234.235346938193,4224.509801,1255269.3875634135,4341.1114209651,6.377068018826673e-07,7.561718125026593e-19,3.1802207683257094e-20
18933,13540581,1635897496,5500294543.833351,5593923.961493872640174318036001288,1118.784792298774528034863607200256,740600.4316756619,546916.3944306225,4234.235346938193,4323.18,1254495.1609423168,4384.468521745268,2.0484029960375942e-07,7.715152042767636e-19,3.204447699131618e-20
18934,13546928,1635983285,5621819235.123957,6141379.675664539092733819531491998,1228.275935132907818546763906298398,741888.3382084458,546166.0127179871,4234.235346938193,4541.64,1254914.7794705227,4479.841441899291,2.248120300792887e-07,7.032724557023518e-19,3.1884876857451283e-20
18935,13553192,1636069400,5551715513.314949,52151968.95269126649900252346274605,10430.3937905382532998005046925492,738097.4951487596,534264.4969371262,4234.235346938193,4541.64,1239494.976262402,4479.014130461184,1.932830511351474e-06,6.780132726425359e-19,1.0198017482048942e-20
18936,13559684,1636156657,5726989838.389306,7677629.823116026748521772245582151,1535.525964623205349704354449116429,738590.412242797,534722.5485971767,4466.669372349207,4540.580291,1240323.7348237878,4617.334714797615,2.8435439717540823e-07,7.400675136445186e-19,1.0047262840599565e-20
18937,13566019,1636242959,5696263398.4138565,3718682.618164723354049881506098283,743.7365236329446708099763012196566,738340.8627751886,531811.2003407106,4466.669372349207,4509.756242,1237137.066853202,4604.391502796813,1.380826548961646e-07,9.32222969463322e-19,1.0007245692953101e-20
18938,13572476,1636329403,5697415568.084317,5164334.713953105324033099801793357,1032.866942790621064806619960358671,739067.5704783776,531346.9195109567,4466.669372349207,4509.756242,1237290.6698651856,4604.751095961229,1.9173900897553335e-07,1.0136955948953265e-18,1.1224768577010836e-20
18939,13578730,1636414571,5815979412.04867,10611990.23474473537217708030461738,2122.398046948947074435416060923476,740915.2140736851,529852.1951802527,4466.669372349207,4730.670441,1237525.4550463734,4699.684671803967,3.9392227093231863e-07,1.0246111605507346e-18,1.1297112145575342e-20
18940,13585107,1636501223,5840006772.025528,6860475.774230555689849114278550266,1372.095154846111137969822855710052,742281.4090299477,533641.3026720171,4466.669372349207,4730.670441,1242458.3416438275,4700.3642506829965,2.5365313423154893e-07,1.0218802519167788e-18,1.1379277583023618e-20
