day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,outputTokenPriceUSD
19534,17566793,1687821359,148135860.439374292812423010757631,6100189.353182712114414065673996,610.0189353182712114414065673996,57851497179192775279743,1853.306117,22076211469463363115706,1859.6631,4.11796936615443e-06,9.731090173693935e-19,1855.625741
19535,17573969,1687908683,149709131.463159427054511317768182,883742.5587953832645290400638545,88.37425587953832645290400638545,57781684073543352303635,1895.476029,22134761819707322451377,1886.991528,5.903063828894468e-07,9.833857513433214e-19,1875.597079
19536,17580828,1687991687,148889869.812391480090583544739288,2349960.597106053673396045146587,234.9960597106053673396045146587,57409469509835237271150,1825.715353,22528582142334649334354,1830.71,1.5783213458827784e-06,9.819021646178065e-19,1864.821752
19537,17588287,1688082011,148206393.940454099607816787138872,3913065.0178177456083060765613975,391.30650178177456083060765613975,56117036586251855700953,1847.939583,23934611132732268663849,1853.56052,2.6402808365946242e-06,8.687289090222034e-19,1853.599623
19538,17595184,1688165663,155874620.405007626138978876378898,9114417.798869193692712461074863,911.4417798869193692712461074863,58598673124640894284196,1924.698332,21792215638343590065490,1939.172832,5.847275056829189e-06,8.892425507814027e-19,1941.348787
19539,17602405,1688253407,154671962.061423459623556453444984,1290429.5145807403745099264504645,129.04295145807403745099264504645,58905156393872425437731,1920.660908,21814771013974757344370,1922.1831,8.343008631831308e-07,8.9227085857351e-19,1918.521858
19540,17609475,1688339075,154489677.61297025465845551605991,416143.2201852091381871806896075,41.61432201852091381871806896075,58762137249157471556738,1931.446241,21962287448744806484786,1940.3,2.693663593678647e-07,8.81099593332311e-19,1916.150369
19541,17616858,1688428763,158123648.391285157739308754478294,2156691.8848031545024627287698955,215.66918848031545024627287698955,58879952803325927266309,1953.394259,21844645818949972796768,1954.421566,1.3639274749506847e-06,8.877366427907876e-19,1961.224818
19542,17623594,1688510507,157062771.693494507573309431401492,591091.068008563078924594662429,59.1091068008563078924594662429,58675851574632842362784,1936.667931,21868720279526776506733,1942.2646,3.763406577098155e-07,9.392366047629797e-19,1952.420321
19543,17630851,1688598479,157062771.693494507573309431401492,3944709.9998945254175930242168395,394.47099998945254175930242168395,57244908551761265075386,1908.98112,23298263917062351842359,1909.312724,2.5115499728939997e-06,9.392366047629797e-19,1952.420321
19544,17638171,1688687351,165486668.739314349136290334148277,1309887.958431004397820628816917,130.9887958431004397820628816917,58549824356931875192559,1854.047551,29303487561162824963299,1855.588787,7.915368460854254e-07,8.070964127204563e-19,1885.903497
19545,17645009,1688770307,165037875.79814226489203750068224,795983.756097598005706841573474,79.5983756097598005706841573474,58607014959300189530548,1863.899595,29615710679975317217258,1870.79,4.823036846833664e-07,8.533574370488666e-19,1872.912256
19546,17652366,1688859659,163080727.492926468964397556060368,719348.302589600745264117068573,71.9348302589600745264117068573,58683175938187981524688,1858.688236,29551131059873507196059,1860.48,4.410995177960572e-07,8.456983568287176e-19,1850.460698
19547,17659420,1688945387,164346435.771640955315062662230684,1131804.402811871202351763840493,113.1804402811871202351763840493,58544214553849848724632,1867.630938,29525481747568156144645,1867.28,6.88669880486189e-07,8.637571491832458e-19,1868.309188
19548,17666412,1689030407,164742185.266857157388745035044772,1623784.5673740678185873662136815,162.37845673740678185873662136815,58549858752828686281039,1873.429287,29462598999981989323859,1875.8137,9.8565195353199e-07,8.711493660170124e-19,1874.028631
19549,17673760,1689119663,165241577.028656424555959014031392,1844886.6821104919023933781698335,184.48866821104919023933781698335,58434882063919459646107,1873.054657,29587149004874478650863,1877.36925,1.1164785009226518e-06,8.763185707147127e-19,1879.505368
19550,17680699,1689203975,164698324.260402575456083746619696,8091618.677187345998879849533284,809.1618677187345998879849533284,56273651669953311849460,1869.49941,31737526744070168152578,1870.99735,4.912993932102055e-06,8.552576730354437e-19,1873.538344
19551,17687859,1689291083,174294468.294851070913059991620831,2302059.912442247138309341328922,230.2059912442247138309341328922,55174298261127862415938,1978.161494,32631560322288810735493,1992.573947,1.3207877077015954e-06,8.565639867668447e-19,1987.329057
19552,17695083,1689378863,176509635.68144823936190474088458,2467234.319191038488030151138267,246.7234319191038488030151138267,54864938021125070594817,1923.159266,32943303648237889954238,1929.681303,1.3977901601041904e-06,8.629388180749937e-19,2012.531503
19553,17702021,1689463787,170065632.53777255505816972535158,1091328.1080632527709373940190965,109.13281080632527709373940190965,55063567812009164882512,1931.253115,32920082616134156474905,1928.592,6.417099632524887e-07,8.6076037291183835e-19,1935.19473
19554,17709169,1689550715,169964787.198261756425523859591047,937155.616232410245799236248341,93.7155616232410245799236248341,54913324437848161641607,1923.159266,33072620658545708013487,1924.840237,5.513822196236625e-07,8.503684184817993e-19,1933.996251
19555,17716292,1689636995,168006390.475413769671046074578901,712537.938099244787980709095877,71.2537938099244787980709095877,55102475529717031359595,1881.313842,32757853147379498829809,1912.253568,4.24113592395474e-07,8.577168297610642e-19,1914.449409
19556,17723523,1689724631,166652726.783712399654799436695755,1139974.260586863445982564655384,113.9974260586863445982564655384,55602798102731756399834,1894.9075,32228712422031275960381,1897.474081,6.840417691253027e-07,8.348669493652823e-19,1899.654255
19557,17730460,1689808691,166831822.394920406230457357173984,3423338.7274231098629563951049265,342.33387274231098629563951049265,54493747307689005437509,1886.777297,33249101514898681027643,1887.259289,2.0519698689854635e-06,8.398859176140093e-19,1903.610303
19558,17737705,1689896339,166831822.394920406230457357173984,892923.484701533104490581898573,89.2923484701533104490581898573,54872154918511951409971,1890.932568,32870917035308554988927,1894.0617,5.352237192421392e-07,8.398859176140093e-19,1903.610303
19559,17742592,1689955511,164994373.40078799187759726889423,1526092.2707517167115748400097035,152.60922707517167115748400097035,54749120618926861007435,1888.664923,32465171697346317032486,1891.36,9.24935947388148e-07,8.51419849657259e-19,1894.062746
