blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
18487570,1698966551,91658668.079570145383935403473656,8709467.90577003253386970594783,2023-11-02 23:08:48
18493826,1699042223,88638208.64352825712744135455044,2279593.44617318514926451655322,2023-11-03 20:09:36
18501438,1699134395,88638302.473132124044563376779152,681836.07464683334865096692308,2023-11-04 21:45:36
18507625,1699209347,88638302.473132124044563376779152,47346.84211697065931877630201,2023-11-05 18:35:44
18516001,1699310747,95208962.953125783807987399069411,79233.47046646721168990578431,2023-11-06 22:45:20
18518042,1699335479,97890610.486050875214727299318477,4558.27844692156064864458408,2023-11-07 05:37:04
18528923,1699466843,96376036.067207825958231137843146,150088.91341574608434961546806,2023-11-08 18:08:00
18536861,1699562771,103777158.081699640418733431318408,1225403.30706905406356404648482,2023-11-09 20:45:52
18544937,1699660283,107022693.752385164761576391778054,5280236.5897720916840881573936365,2023-11-10 23:51:28
18552049,1699746311,105681236.912464612385137800623088,1722213.162694709482003335193292,2023-11-11 23:45:04
18557993,1699818215,105657140.406071148970191062590768,1263396.24794542795701019587849,2023-11-12 19:44:00
18559609,1699837739,105657140.406071148970191062590768,291538.00357151361316347449502,2023-11-13 01:08:16
18570293,1699966715,105204935.035962187764436640793285,2018.30099153355375007,2023-11-14 12:58:40
18580465,1700089667,98650677.088618695646427803505601,6574628.7264610055910121736235765,2023-11-15 23:08:48
18586874,1700166947,98187629.350546617436697445496146,834906.752594599346730615048,2023-11-16 20:35:12
18591600,1700224127,98131997.80058861937744278739342,23532.4267734259194479332593225,2023-11-17 12:28:48
18601883,1700348843,95183806.07467210381899568625872,884379.966552415230204725474525,2023-11-18 23:06:40
18605541,1700393075,95662117.61569035615148585422224,0,2023-11-19 11:24:48
18623220,1700606915,102694523.924591838073517740485491,873316.283133995888585686292105,2023-11-21 22:49:36
18624983,1700628263,102490909.257356671977315462397447,101041.02387509409467853576,2023-11-22 04:43:44
18637452,1700779067,105007118.116355009530136195955396,1269662.077817057651159254479,2023-11-23 22:36:48
18641954,1700833595,107046050.64382347115438047282045,53833.3514409909854050893992,2023-11-24 13:45:36
18648708,1700915267,105475831.299070295098104941005916,1028507.850527151970799474314,2023-11-25 12:28:48
18657612,1701023099,104304171.078419744649990844444842,21559.592780283529067914441,2023-11-26 18:25:04
18665546,1701119171,104200795.915472044649990844444842,3324201.0855014561138503306062,2023-11-27 21:07:12
18671776,1701194519,100012567.55840726039811868905769,3379932.380410249902089144005716,2023-11-28 18:01:36
18677269,1701260879,100012567.55840726039811868905769,37995.533475729524913314144739,2023-11-29 12:28:48
18685145,1701356099,100012567.55840726039811868905769,29388.022615688697279469855125,2023-11-30 14:56:00
18692376,1701443543,100012567.55840726039811868905769,178032.141976889633025539864354,2023-12-01 15:13:04
18700717,1701544199,103278192.102535699169022434111206,206225.482623164398238321525793,2023-12-02 19:09:52
18708796,1701642047,105841885.192641306525148924754344,177297.5643800673787691148659145,2023-12-03 22:19:44
18715092,1701718175,105841885.192641306525148924754344,50618.23127576785827242674,2023-12-04 19:29:04
18723235,1701816647,107645409.117739703374817187543084,24417784.89056223132058322987637,2023-12-05 22:51:44
18730497,1701904727,112586538.653179304644315282771965,8751004.9959190229331419893684,2023-12-06 23:19:28
18735277,1701962555,110051021.141258784949660241427648,6746262.7783026782263513374532,2023-12-07 15:21:36
18743330,1702060163,118814047.104111949882454212698526,1089151.68923426000871994749176,2023-12-08 18:29:20
18751810,1702162943,120667715.338754542651912960230035,63616928.66183385873305543314009,2023-12-09 23:02:24
18758047,1702238339,120814248.360381022107369231362825,9666689.596669735139563806124349,2023-12-10 19:58:56
18766315,1702338251,113601138.119402649356492312022573,9796082.6649211781795563391036,2023-12-11 23:45:04
18773362,1702423487,111700358.156305173226939017318993,17022634.4231821075160894307316,2023-12-12 23:23:44
18780622,1702511363,111552187.141802129121857278661049,35549014.65201135101856981551215,2023-12-13 23:49:20
18787704,1702597199,117774321.292297883502368505691362,528565.19354995113738207884,2023-12-14 23:40:48
18794834,1702683527,112058740.073740176769273065945255,5626260.87559272571313838789,2023-12-15 23:38:40
18801005,1702758623,112060289.445675360670189960298291,11614050.90087436043591263765,2023-12-16 20:30:56
18808536,1702849931,112060289.445675360670189960298291,1072594.691207171705427971178625,2023-12-17 21:52:00
18815796,1702937903,89772862.19958708822956491677636,19780902.4758276487384481334654885,2023-12-18 22:17:36
18823194,1703027723,86263220.23021510391566007283149,835283.8078272348012934050521895,2023-12-19 23:15:12
18830313,1703114027,88654821.6060493522716553493385,56231381.5033407923067898103589065,2023-12-20 23:13:04
18837387,1703199695,100524407.7453105096498889627344,4366626.2520047105617810258685,2023-12-21 23:02:24
18844154,1703281655,103814535.50196328947587575092653,4548891.886910619962858248540978,2023-12-22 21:47:44
18851292,1703368175,103819077.771299378405141414649085,4670218.28270192493611135370612,2023-12-23 21:49:52
18857951,1703449127,104011749.787597961116999151900225,4632117.2585575331419578803581035,2023-12-24 20:18:08
18864800,1703532299,105990924.540384930850656524559564,2210769.9243701584945709357940945,2023-12-25 19:24:48
18872684,1703627819,104176402.74827149057322350998177,9106264.2144785103036006791995425,2023-12-26 21:56:16
18879634,1703712155,108530260.264070669943925841084075,3911652.4598039289126550738405765,2023-12-27 21:22:08
18884748,1703774267,108504523.91943748719944248340186,909177.1423730596248170665755,2023-12-28 14:36:48
18894342,1703890703,106811932.381285765530071420495316,1226718.9258023120136708444902835,2023-12-29 22:58:08
18901021,1703971907,106811932.381285765530071420495316,2272812.7006439804167228266018995,2023-12-30 21:32:48
18908374,1704060947,100855049.67616352263180416034017,2815754.393044092870396590735698,2023-12-31 22:15:28
18915007,1704141515,104668563.08611203372283082807604,502383.083041995020582417800338,2024-01-01 20:39:28
18922907,1704237407,109382537.227369914044025327676384,1680697.1166100144395501380082225,2024-01-02 23:17:20
18929139,1704312935,108264231.490679026997228616125472,782.936642218927142788311014,2024-01-03 20:16:00
18935880,1704394475,97833557.46956855223849595992954,2272662.639711084308062579013775,2024-01-04 18:54:56
18942651,1704476915,99968989.2943878237815885690271,1281468.643010525257389707832865,2024-01-05 17:48:48
18950315,1704570551,99008651.388786657666541666350048,292149.86899202451917215803706,2024-01-06 19:48:16
18956963,1704651863,99191014.651273630997916476809168,0,2024-01-07 18:25:04
18965055,1704750419,98595062.907568382679044106144286,143667.935817465651964270717586,2024-01-08 21:47:44
18972748,1704843731,99881460.841118296932674600041737,7365262.26650643745677484193647,2024-01-09 23:42:56
18979854,1704929687,109878454.352476328858467684974028,11529859.975380940654446438575405,2024-01-10 23:34:24
18986373,1705008719,114117432.820310171145189739073653,5689226.43557756282244910531679,2024-01-11 21:32:48
18993164,1705090847,112529684.386214273409826419127215,1440347.406897463105543002011831,2024-01-12 20:20:16
19000979,1705185239,112159893.624948697332680782768512,431404.4040515124446823614935105,2024-01-13 22:34:40
19008250,1705273031,112155440.01101610553927538164359,2534389.0243156645791330747759,2024-01-14 22:58:08
19013948,1705341815,110586199.666611932475326285016384,3645660.867218944860738227832915,2024-01-15 18:03:44
19021916,1705437851,110618225.458546112989042201316608,4662006.608600693414896374809227,2024-01-16 20:43:44
19028809,1705521227,110442103.736793993901394935957266,1786487.0947183192863026165732545,2024-01-17 19:54:40
19032468,1705565399,110442314.127152001520619970131286,100330.0377871005696765398085545,2024-01-18 08:10:40
19044141,1705706291,95651857.985288644564850398918342,16399.2429496997310167697214875,2024-01-19 23:17:20
19048520,1705759043,95880623.169843471589029418536066,0,2024-01-20 13:58:24
19058498,1705880519,93182031.67542150034384039413792,50.2152551566151438036,2024-01-21 23:42:56
19065317,1705963643,89629247.579315901108388313904193,1675357.7569174874225227972196965,2024-01-22 22:47:28
19072603,1706052179,82692155.829760802692267745752262,23818902.312015403528866084512201,2024-01-23 23:23:44
19078665,1706125547,82398394.843384104154960016991134,1279696.2055269452246411518156065,2024-01-24 19:46:08
19085993,1706214227,82520514.204706340728224441429128,7251484.4158682764772276083665505,2024-01-25 20:24:32
19093634,1706306675,84843451.587118323038296332124578,0,2024-01-26 22:04:48
19100511,1706390015,84506788.67371514409573087185772,134.0796617481045077454178175,2024-01-27 21:13:36
19108279,1706484095,84504516.800403852981846309848688,512514.147628019791919595172518,2024-01-28 23:21:36
19114393,1706558039,78024046.599385502631501664461316,25690295.293650004445642637742336,2024-01-29 19:54:40
19120843,1706636051,79891487.552662055028012042574128,9614458.67337178022824114241278,2024-01-30 17:33:52
19129796,1706744483,79381013.479970255348370195019858,7653343.697244111082559887982,2024-01-31 23:40:48
19136556,1706826455,82292421.450952214257622260407673,4393308.738006098563599025953874,2024-02-01 22:28:16
19144012,1706916887,84081353.937762717481501239755638,4172967.337720098904759256770075,2024-02-02 23:34:24
19150114,1706990999,84175426.74042383780691315440434,968173.493800520792728585413374,2024-02-03 20:09:36
19157657,1707082655,81808343.035100043362152185905366,15585.18646315811462988306563,2024-02-04 21:37:04
19164214,1707162191,81544631.38772512236829823080551,1088443.229057877567782194899871,2024-02-05 19:44:00
19169828,1707230207,81537745.196327395754211189747032,741403.893151810304423100659195,2024-02-06 14:36:48
19176057,1707305759,83605126.300301918189140920587592,0,2024-02-07 11:35:28
19185549,1707420815,83605126.300301918189140920587592,410470.904594195001927295508457,2024-02-08 19:33:20
19192635,1707506723,86612530.199963230708046868760323,39649.848965808465574018839,2024-02-09 19:24:48
19198896,1707582635,88695703.107269170421264160579518,574272.383765239206994698988359,2024-02-10 16:29:52
19206893,1707679679,89740198.946761959055341786489975,1173.914693572646335947184758,2024-02-11 19:26:56
19209837,1707715415,89740198.94676195905534436813015,0,2024-02-12 05:24:16
19218240,1707816971,93900588.716993996353255510238064,6508.9221449167744436291125,2024-02-13 09:36:00
19227634,1707931055,93758334.567023799303906479199903,688051.878729018252174816162624,2024-02-14 17:16:48
19232938,1707995387,93758334.567023799303906479199903,22213.28112421955263480985704,2024-02-15 11:09:52
19242688,1708113575,95639611.436054094621606295491072,146.5163290523457540538593925,2024-02-16 19:58:56
19247935,1708177211,95639611.436054094621606295491072,92404.5853066394417072260771485,2024-02-17 13:39:12
19257660,1708295531,94827670.524882401564832285849854,7107.072805834143485906513487,2024-02-18 22:32:32
19264380,1708377251,98476934.443816433486396442708384,20796.9050677427928106656251,2024-02-19 21:13:36
19270699,1708453739,97549881.564845025182213832195669,106656.3984651448364660409175,2024-02-20 18:29:20
19279368,1708558919,97549881.564845025182213832195669,6532943.1269257175953204706676,2024-02-21 23:42:56
19286032,1708639775,98344570.923896012594196994590745,32375386.6247630888224743902556,2024-02-22 22:09:04
19293357,1708728335,97884167.547973304730729148594168,17221248.4661686736342729041032125,2024-02-23 22:45:20
19298525,1708790747,104940781.403269872894357154560351,14632.678484740701406625501355,2024-02-24 16:06:24
19307119,1708894559,104873449.992317142318535677303951,178655.654966966704327157146383,2024-02-25 20:56:32
19311786,1708951019,108363528.24648085789254666898634,3340135.426275537679648277825425,2024-02-26 12:37:20
