day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyLDORewardROI,outputTokenPriceUSD
19505,95478165,1685317861,11232406.18908614896130976788156614,57616.92967783054327903023972414075,11.52338593556610865580604794482814,2409447949032557220552,2152.41449383685413927574676,2688868731451950179163,1913.827253,1.0259053796294055e-06,0.0,3.5233852231042755e-19,2121.06482859142555003703442241268
19506,95780819,1685394077,11534300.97373673634330416429893083,81569.20487565015937913859806599235,16.31384097513003187582771961319848,2393926182375942097636,2121.983498076865989341,2692974380057595387239,1893.04793,1.4143762168402026e-06,0.0,3.564918795071746e-19,2183.482206533636105871536616550855
19507,96146515,1685486894,11536626.37523193879835426490108871,14200.63863056936786621683395253927,2.840127726113873573243366790507854,2387297661656822526703,2143.73823714652683885041,2684602678673673068805,1904.4963,2.4618355780433035e-07,0.0,3.6587436125857556e-19,2190.36005890338495429691078119258
19508,96499483,1685575934,11248855.59528442344945802962167381,268567.2137129757232588779506099941,53.71344274259514465177559012199886,2379644193943071821660,2103.85443317006106131122,2685313511504481198536,1872.053699,4.775013981432217e-06,0.0,3.602868431160551e-19,2138.883540690813907236916831098959
19509,96837782,1685662495,11972052.06008364061146384439106163,23094.7810688559921176751805934053,4.618956213771198423535036118681059,2534654628554172497718,2107.65485295996431827978,2833187400256892358569,1856.76,3.8581157103145184e-07,0.0,3.384200902976615e-19,2147.340502205145439804787489704452
19510,97152561,1685742680,11427324.3333047292302714316247785,222643.6725303776032821577775233573,44.52873450607552065643155550467148,2412795527250999621240,2131.287126613226705968265276,2595778676910002360181,1905.705071,3.896689479294583e-06,0.0,3.9348582847000124e-19,2194.189250983252589663123722318451
19511,97511320,1685834213,11313045.67331681734660327507368167,40492.60598636906086281001410771701,8.0985211972738121725620028215434,2401124870306059514710,2127.31823587020143485454066,2564916025878644311123,1891.14,7.158568462580461e-07,0.0,3.919820573128994e-19,2190.393423796442986772528570987346
19512,97857066,1685922559,11221812.7932651418992533782917111,85075.25628874526381740739015116212,17.01505125774905276348147803023242,2364580595409731224188,2140.9056380614351694694484,2565720775166031558993,1889.21,1.5162480047751972e-06,0.0,3.9395548420227165e-19,2189.501413224299075938144375209399
19513,98195373,1686008965,10474790.72669798555262814325419746,337127.5069308430586745493459683736,67.42550138616861173490986919367471,2370760304516411349919,2036.217688941899481579666,2456583749980796445147,1814.0495,6.436930640944981e-06,0.0,4.038964866568775e-19,2084.509441992650895422490159562711
19514,98526116,1686093448,10838298.62521032097218917992483824,79969.82735018247542396936428885096,15.99396547003649508479387285777019,2345863242125943635995,2115.8084326944909283868544,2478168005605520222893,1882.99,1.4756896836957311e-06,0.0,4.242622642515122e-19,2159.566482605274941542795889306565
19515,98862321,1686179553,10479618.72415490455479660973109348,73323.21544820805721275047945387524,14.66464308964161144255009589077504,2317755024740529994391,2060.200299666563570937032612,2473403863772091724685,1826.34,1.3993489148455823e-06,0.0,4.340858039254046e-19,2103.06294915884619486721715867026
19516,99191768,1686264590,10535165.12862148483480750506055152,169802.4021514471771229844601721331,33.96048043028943542459689203442665,2233669490418691567245,2089.23111376143211481340523,2515162134529897955584,1850.577702,3.223535655651667e-06,0.0,4.0351551982817384e-19,2136.485922300040906917060852601495
19517,99515425,1686347909,10443116.43403172704629066817237327,487648.5943887189549283207716853711,97.5297188777437909856641543370742,2222882180494157288234,2077.95629699763991213653,2505633631497560095882,1837.990477,9.339139278378315e-06,0.0,4.078377713475849e-19,2127.00452236593143321504620902375
19518,99876243,1686439910,9804526.97302032472323419944967612,229559.7126571072793449756489933096,45.91194253142145586899512979866188,2193761056517012404917,1965.4255329360411890856,2508328173037440820081,1751.98,4.6827289738464655e-06,0.0,3.6223239308618164e-19,2009.036066934775532155648299523627
19519,100219720,1686527640,9808014.774436690068450353708203727,17949.82612215081238396259937517894,3.589965224430162476792519875035788,2177557488188716810403,1974.275282897260615860555,2507375554989627672416,1751.4,3.660236354646343e-07,0.0,3.5765013355081307e-19,2017.538940477309755262526163276094
19520,100535411,1686607427,9821945.761054346932772099684112639,135100.3080001486126805746806949021,27.02006160002972253611493613898045,2215477039705688202926,1957.6212128679215588086586,2532068954179479444988,1742.566,2.7509886795719007e-06,0.0,3.50662841506951e-19,1993.319674990480647337226330993523
19521,100892656,1686698662,9501600.999755814888018955648275987,264871.5412717350097333098781203521,52.9743082543470019466619756240704,2124586942652734108472,1959.632798425873731757121095,2409987589365107835477,1736.4506,5.575303388945548e-06,0.0,3.5905911637460753e-19,2018.436003414419332211780179720361
19522,101235488,1686786185,8600837.569347055838711779541153277,112108.9582509610637138105060416931,22.42179165019221274276210120833864,2073472777295947411291,1863.1611382740334390146,2273849277540093067439,1649.93,2.6069311819237613e-06,0.0,3.7889343809260343e-19,1903.851634435846455870590777320844
19523,101576123,1686873360,8656740.516340675632139729855539753,152648.2487477705554774068528945839,30.52964974955411109548137057891677,2035536628727159829766,1877.0601563653362736995075,2314746106049284702504,1665.4353,3.526691101798142e-06,0.0,3.7561494403707893e-19,1917.024510787679153365110619765917
19524,101904917,1686957791,8928528.634132507070167657590441405,76756.86280150582055813552006633828,15.35137256030116411162710401326765,2031314712376524456385,1903.247927148611898928568628,2312268182637264737219,1718.148776,1.7193619676163696e-06,0.0,3.811112902622308e-19,1980.325825600897581778770967203746
19525,102241463,1687044803,8858206.718927793178789222299163444,16424.53358189198990305763463512859,3.284906716378397980611526927025717,2007356580876379372876,1950.137919660599964627440121,2274540297320966852525,1728.851181,3.708320228471713e-07,0.0,3.9168515530359333e-19,1992.758524794742282746358116713652
19526,102563691,1687128965,8903225.686991355182750759317874749,57394.19969241393110811165575945494,11.47883993848278622162233115189099,1996096551717767760599,1949.7497066566368036303921,2281740120701045008309,1724.19,1.2892900103896841e-06,0.0,3.795953187778078e-19,2005.324395540029525059962736740053
19527,102894648,1687214512,8812668.994340374508825034058930511,41143.64658288649382040648344714406,8.228729316577298764081296689428812,2014103761783862812467,1952.6214061674780667599084,2242570020973613465138,1735.698837,9.337386122027174e-07,0.0,3.846987682364541e-19,1993.213631742218447924491092736484
19528,103248588,1687305453,8886070.368420709652843713643689806,123871.8787738825365510639567012331,24.77437575477650731021279134024662,1951449990926160832802,1966.143826248036219035335785,2204443777323702009833,1791.82,2.7880013017699714e-06,0.0,3.9853897515293575e-19,2059.465718844226463006525550567536
19529,103581228,1687389845,9264668.514594470383683507974904053,51442.13584637226871650143151316999,10.288427169274453743300286302634,1926823635021019189875,2106.4685285099276919436,2198082979293866484568,1895.236431,1.1105013798461622e-06,0.0,4.063398021084375e-19,2163.990333529226813673091283732181
19530,103919543,1687476496,8587280.217594131272852824745419076,9628.078114573210149032179799602863,1.925615622914642029806435959920573,1785689363119749563847,2131.638073290005244320535718,2033243651388058109106,1874.691851,2.2424045496609344e-07,0.0,4.3334794366794625e-19,2166.349150990934401891173594760583
19531,104251723,1687562228,8550402.548220597051227695350751613,128078.0603735639041329189296622097,25.61561207471278082658378593244196,1810807559381141639400,2157.15301810537633301999674,2003780806817938357905,1891.27,2.9958369714468685e-06,0.0,4.3283600235811606e-19,2157.639545874401082960809264147112
19532,104578959,1687648235,8728334.88409868166704863107902479,28603.17513397704363734276290200834,5.720635026795408727468552580401669,1801908440745154382588,2119.2453269288801211232424,2026958993127973986530,1877.98751,6.554096632127723e-07,0.0,4.1053745385814726e-19,2195.42191991232756177023973039047
19533,104916134,1687735450,8673223.737573100465090085331576454,53532.47840503632834653271779347329,10.70649568100726566930654355869464,1783454483691315037698,2139.4146215390255271624,2025778936917125468845,1900.1274,1.2344309342126006e-06,0.0,4.3075783647142914e-19,2193.456109340617191935046865516975
19534,105241013,1687818533,8587184.631597851295126512703502272,22839.881508939874015836049794928,4.567976301787974803167209958985601,1788946036283544855507,2083.2741123823672069379997,2012209762119025137095,1855.3249,5.31952729300755e-07,0.0,0.0,2175.66451077039469152843113230407
19535,105589896,1687908019,8564734.520978601156112124143498236,109075.6857094406595660650242842653,21.81513714188813191321300485685305,1786473554896055541263,2124.057353371167043450007993,2010140073353463462435,1888.2685,2.5470885394583776e-06,0.0,0.0,2172.60485479012422047175689862309
19536,105935881,1687996537,8452239.974599057730167549958677802,5015.543249664833577380112693920134,1.003108649932966715476022538784027,1773315505963025199650,2067.7319305486254978402612,2012035735379221498152,1829.61,1.186796225553866e-07,0.0,0.0,2150.99544793758128685145385593891
19537,106216073,1688067398,8132859.29595010065967463179106252,94572.51330393979985503988104206296,18.91450266078795997100797620841258,1700625207621440518621,2096.5892346924761352262083,1933933348747392309337,1856.46075,2.3256891546379965e-06,0.0,0.0,2155.747899658173622682399242823434
19538,106598046,1688164708,8245775.217913019257663235643960081,163065.6410403962018226765063439845,32.61312820807924036453530126879688,1711629529031675891999,2179.6283991134577624201755,1918838395901594432909,1939.000749,3.9551318519125874e-06,0.0,0.0,2187.196102168914907141269962957022
19539,106940460,1688253905,8314103.543449645416595935003566071,27376.777401750405537814406263305,5.475355480350081107562881252660999,1689083765660566580908,2173.42449403539141750902,1916166550792021778946,1923.216323,6.585623394916578e-07,0.0,0.0,2221.55364659229755271970770350001
19540,107270038,1688339829,8302904.42744963997578407890857333,2084.659548524464611339875667853148,0.4169319097048929222679751335706294,1691749277847065701418,2169.4719251272050870666822,1916131358079342400501,1937.2597,5.021518835342776e-08,0.0,0.0,2216.836215641352838077485128467694
19541,107590253,1688421896,8396970.041913269755876545003207236,3763.996192797409682603273279642399,0.7527992385594819365206546559284797,1680622788720519175678,2218.7957478153493519243224,1892649004105498061410,1956.85,8.965129502688506e-08,0.0,0.0,2263.269274589701587905667531599684
19542,107940816,1688513516,8211366.033276017877448224739568856,841323.0664567957694691044587059672,168.2646132913591538938208917411935,1626307522546965734546,2196.5877869276647012778992,1899280237095116355581,1939.7,2.049167125292892e-05,0.0,0.0,2245.740661436083719554803850486331
19543,108232190,1688590925,8046033.423738308185926624476567706,20952.42284639877097407976096108617,4.190484569279754194815952192217235,1631941852580966148132,2160.860174057701768518868857,1891313517800707545612,1910.7059,5.208137163482963e-07,0.0,0.0,2201.462264131159237414598009910783
19544,108566386,1688679464,8208367.873581366186713103306879331,22766.0167745644930737060153621838,4.553203354912898614741203072436761,1642185709910589158317,2198.24202513972568861241,1876896422983080350222,1876.886526,5.547026430878402e-07,0.0,0.0,2247.58071337124189883320093077984
19545,108918495,1688771181,7861633.32573378333070378261275104,72540.1196076240849636851195675637,14.50802392152481699273702391351275,1626916856011239016425,2104.169649652378513787014543,1877194400307124276825,1867.871,1.8454210875029174e-06,0.0,0.0,2162.475210869912462836115622859752
19546,109255058,1688857947,7764631.200381133439773132771178478,23877.86913549952940636289601739581,4.775573827099905881272579203479165,1637795625221248826938,2089.43785316363614033881,1863313356886935070388,1861.76,6.150419387421121e-07,0.0,0.0,2136.698297678653822076248202490296
19547,109596914,1688946604,7706173.95745486216472201334571229,28583.80724240593551468849099551787,5.716761448481187102937698199103574,1624043416451429633758,2112.30134882518810885997162,1807661257384391604036,1860.7,7.418417336596534e-07,0.0,0.0,2162.048863702288281838639640392151
19548,109932425,1689032662,7677165.044302958898779015365085281,688485.5923210599562675153627116589,137.6971184642119912535030725423319,1600919630008264137914,2116.76871523079169109224,1841928701576529707186,1881.0382,1.7935933078108532e-05,0.0,0.0,2149.175507303930443242086998081198
19549,110268871,1689119174,7731686.805922346728948016560086207,98722.8786087688247413219370610915,19.74457572175376494826438741221829,1595618203315192276658,2122.29734297689274724241111,1836063168762879752723,1878.879783,2.5537216156543926e-06,0.0,0.0,2171.497175847928072141889949090306
19550,110561396,1689194431,7751079.854075354753742530635158319,17648.72291170610673229306771527682,3.529744582341221346458613543055366,1597295621823626250640,2134.277317836202736704537138,1823942011946210576152,1871.1009,4.553874619786501e-07,0.0,0.0,2183.072720586134652665924987333525
19551,110925252,1689287517,7917710.368817615664020686209349463,26341.18241371028889322424911111502,5.268236482742057778644849822223007,1606987164542983966372,2257.637540384903322612350676,1814044335387854652069,1990.06,6.653737301998312e-07,0.0,0.0,2229.34814264788473116052632379304
19552,111196946,1689356429,8197503.168632106773037054572530619,6.286408128759787006314315757582503,0.001257281625751957401262863151516501,1606907893127844498534,2256.760689197215794376674625,1813577623175244475436,1968.5429,1.533737285473665e-10,0.0,0.0,2308.48157014230890925093640045056
19553,111608797,1689461810,7909413.40633996365278455083696887,173.1211227994723223346021596980219,0.03462422455989446446692043193960438,1602867690131972813839,2196.73833340383597824096883,1805909750951537722858,1929.1,4.3775970202974416e-09,0.0,0.0,2234.884870495407366783261964853913
19554,111905201,1689538857,7408200.681910036695090807529634205,6047.763142393209291422099030580286,1.209552628478641858284419806116057,1507783452943982743263,2186.42049220478439487149036,1681076628327060667029,1931.11,1.632721196973279e-07,0.0,0.0,2236.89897009725164976672109204079
19555,112277276,1689634848,7059739.150122781717957659838843027,83297.6977613128633854354351861551,16.65953955226257267708708703723102,1474307748811822455287,2154.99580447811467400806,1616489675046718672672,1910.137,2.35979534059312e-06,0.0,0.0,2198.184477880053558522327434149801
19556,112612099,1689722059,7054895.41807140270777932029593196,8064.418206191768235387736100553669,1.612883641238353647077547220110733,1466969745519592543683,2150.31580345862642271610054,1619702095142737309705,1897.968428,2.2861907167424284e-07,0.0,0.0,2200.087676083376998670246822827953
19557,112908074,1689797964,6818722.379146001448419282457807483,133398.5348663894478861234590910726,26.67970697327788957722469181821451,1414033396693365844047,2166.04617855197636373489771,1569840034322572791455,1905.5065,3.912713480588916e-06,0.0,0.0,2200.087676083376998670246822827953
19558,113199314,1689872250,6803243.225001334769128409641940612,10214.7984909451312834535644378201,2.04295969818902625669071288756402,1403746615168395950510,2174.75488514964803067192,1565135251716084525037,1879.894536,3.002920269969659e-07,0.0,0.0,2206.472856577826680220581398611175
19559,113531950,1689959218,6759406.820389697939894678158598644,15649.68717348702625545606564338819,3.129937434697405251091213128677642,1395932049592636748386,2142.2406746645170687789849,1569336533415504678509,1890.6346,4.630491281063263e-07,0.0,0.0,2195.492155143583303561990307299555
