blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
16623221,1676332163,5978648.717532278094283732592488,3523370.923072399996376337966698,2023-02-13 23:49:20
16630147,1676415887,5978648.717532278094283732592488,5843374.45045256447937086506036,2023-02-14 23:04:32
16636993,1676498579,6024104.11701191996629573261984,2184641.941877099763737997007587,2023-02-15 22:02:40
16644509,1676589311,6024104.11701191996629573261984,3230208.200940305764282661344892,2023-02-16 23:15:12
16651070,1676669111,6024104.11701191996629573261984,2281664.61850374738640066244241,2023-02-17 21:24:16
16658387,1676758151,6024104.11701191996629573261984,744314.790936016779537051995115,2023-02-18 22:09:04
16665681,1676846675,6024104.11701191996629573261984,1314344.424405528047246067799715,2023-02-19 22:45:20
16671546,1676917787,6517368.83693543696862372509986,1747778.000876959880700436489705,2023-02-20 18:29:20
16677576,1676990963,6517368.83693543696862372509986,84280.4447263247860375145263785,2023-02-21 14:49:36
16685983,1677093263,7131189.984424085057477034947121,564159.379603914652640293547387,2023-02-22 19:14:08
16698599,1677246659,7131189.984424085057477034947121,8663.3392500871293779366184975,2023-02-24 13:52:00
16709003,1677373175,7131189.984424085057477034947121,43509.7655636025748019753307,2023-02-26 00:59:44
16722440,1677536099,7131189.984424085057477034947121,2014923.0320991425057110405363015,2023-02-27 22:15:28
16727284,1677594899,6883354.613381504628083194654149,289309.775559164256998546926429,2023-02-28 14:34:40
16736708,1677709355,6764785.993144838359798856890924,152915.900033024083417672006376,2023-03-01 22:21:52
16742919,1677785015,6764785.993144838359798856890924,35723.1121745151341100619255,2023-03-02 19:22:40
16748594,1677853943,6764785.993144838359798856890924,82618.596402411412456622114658,2023-03-03 14:32:32
16753430,1677912827,6660791.614694388068886292525588,0,2023-03-04 06:53:52
16765555,1678060079,6660791.614694388068886292525588,11933.877181181401171091437632,2023-03-05 23:47:12
16771604,1678133555,6660791.614694388068886292525588,61437.75219199633423396849219,2023-03-06 20:11:44
16786054,1678309103,6625225.536264743597814201853242,308822.818602039122637319569439,2023-03-08 20:58:40
16794016,1678405847,6097465.470735345078579425245228,103715.901614445558650470450918,2023-03-09 23:51:28
16801067,1678491851,6097207.719722983567007339456828,155303.934189312210341505975672,2023-03-10 23:45:04
16808229,1678578863,5776777.559201805028930087924802,5910406.338426966016818204325153,2023-03-11 23:53:36
16814998,1678661099,5776777.559201805028930087924802,652930.804886421746719166249591,2023-03-12 22:45:20
16822125,1678747571,3695891.211329437470682010393924,5492079.422989435967575171581972,2023-03-13 22:45:20
16828678,1678827047,3695891.211329437470682010393924,4428054.82678937668185030967624,2023-03-14 20:50:08
16835436,1678909259,4121433.248662673680056791968864,375161.216882510082322321775008,2023-03-15 19:41:52
16837765,1678937567,4121433.248662673680056791968864,44062.970714090829756902061552,2023-03-16 03:33:20
16846414,1679042495,5642024.721631594745498696197216,107824.616486953813137098285792,2023-03-17 08:40:32
16857434,1679176331,5961421.032233980832676239301664,2847454.907987893949873864906672,2023-03-18 21:52:00
16865177,1679270363,5961421.032233980832676239301664,1649795.515905798847796008538612,2023-03-20 00:00:00
16872165,1679355035,6658642.7583607326992766138386,1669693.472146181073756265264416,2023-03-20 23:30:08
16879341,1679442155,6648870.426271192623168437551416,2716002.989681149224849025661392,2023-03-21 23:42:56
16886398,1679527715,6643722.437007067623895095934048,925415.96032536930829115063944,2023-03-22 23:28:00
16893289,1679611511,6602470.94351807571540322304239,2289270.192409024186660574943789,2023-03-23 22:45:20
16900484,1679698847,6602470.94351807571540322304239,2590321.247586089632435654176581,2023-03-24 23:00:16
16907826,1679787899,6602470.94351807571540322304239,3838230.09145634311038718849193,2023-03-25 23:45:04
16914912,1679873867,8275639.895136175526885031591974,4481989.171141748290981142023209,2023-03-26 23:38:40
16920009,1679935715,8275639.895136175526885031591974,9505849.68557063521745918929766,2023-03-27 16:49:04
16924279,1679987567,9605100.973046197784569737643358,201486.04898927174825055705838,2023-03-28 07:13:04
16934025,1680105971,9256702.256554926054309607247072,53888.681200063829225993739234,2023-03-29 16:06:24
16940602,1680185855,7792044.328229339332735814951092,0,2023-03-30 14:17:36
16954726,1680357359,7792044.328229339332735814951092,4256.9835130800186302520095745,2023-04-01 13:56:16
16961421,1680438659,7915897.843637518437884258244273,49856.864126331158932841430444,2023-04-02 12:30:56
16971473,1680561227,6061045.310872848807688394911989,782668.017647721177588607715838,2023-04-03 22:34:40
16978723,1680650471,7721034.950700213829166908482222,2745196.491873590767398528897816,2023-04-04 23:21:36
16984661,1680723323,7722456.890576352635627782842177,2424669.9683851550625355848117435,2023-04-05 19:35:28
16992511,1680820247,7722456.890576352635627782842177,2029816.8685405688104374155298585,2023-04-06 22:30:24
16997623,1680882875,7722456.890576352635627782842177,2022513.804117068377204669015289,2023-04-07 15:53:36
17005163,1680975107,7722456.890576352635627782842177,117534.737411368588098087369791,2023-04-08 17:31:44
17012851,1681069175,7919599.091513249942025585716113,580341.1863749679847527340824725,2023-04-09 19:39:44
17019175,1681146623,7919599.091513249942025585716113,210779.8602693157562245815566845,2023-04-10 17:10:24
17027285,1681245959,7630507.152917587860209254955565,3213800.4485733042519746372594695,2023-04-11 20:45:52
17034952,1681339667,7580689.623186348055870842977116,4098917.083228003420653962615516,2023-04-12 22:47:28
17041518,1681427375,7580689.623186348055870842977116,1862827.0683214001982501897606565,2023-04-13 23:08:48
17047652,1681502963,7580689.623186348055870842977116,1906764.1052563916668672776275395,2023-04-14 20:09:36
17054486,1681587203,7580689.623186348055870842977116,1002616.279986402765551170052372,2023-04-15 19:33:20
17062808,1681689299,9051806.630894265032177167610292,1787374.9177284550247933224374725,2023-04-16 23:55:44
17069711,1681773695,9051806.630894265032177167610292,916093.288915215623184123470739,2023-04-17 23:21:36
17074655,1681834271,9051806.630894265032177167610292,4412926.3938233792690907901858355,2023-04-18 16:10:40
17080799,1681909163,11035067.573247702856287957942652,150968.9286685456614568028521,2023-04-19 12:58:40
17089174,1682011787,10084099.66978985906923613530934,20794.1031174736065399619359,2023-04-20 17:29:36
17096647,1682103107,10084099.66978985906923613530934,2068783.507379916970538917850739,2023-04-21 18:52:48
17104449,1682197547,10084099.66978985906923613530934,26361.9749277249478883746163655,2023-04-22 21:05:04
17107604,1682235803,10084099.66978985906923613530934,125395.0634175974286819709411795,2023-04-23 07:42:56
17119223,1682376611,10084099.66978985906923613530934,938184.827990582090707639560121,2023-04-24 22:49:36
17126237,1682461643,9458881.331194932048921851354565,1585078.744910531831692767788131,2023-04-25 22:28:16
17133018,1682543891,9458881.331194932048921851354565,1133309.584132600950262328283624,2023-04-26 21:17:52
17139920,1682627711,9458881.331194932048921851354565,664529.298892732837760986372468,2023-04-27 20:35:12
17145872,1682700023,9458881.331194932048921851354565,173283.440221887840476124493453,2023-04-28 16:40:32
17150753,1682759135,9308485.673151985535882620705295,0,2023-04-29 09:06:08
17158912,1682858291,9308485.673151985535882620705295,126757.8435731188601938321027535,2023-04-30 12:37:20
17168741,1682977655,8770509.88226550605384928518775,2093217.7067795825455364149208715,2023-05-01 21:47:44
17174858,1683052055,8110811.999772155720823853144797,102889.9323858759344941597609895,2023-05-02 18:27:12
17182446,1683144287,6843632.247680811233840555763616,1428290.8616762044997371766390455,2023-05-03 20:05:20
17189056,1683224603,6843632.247680811233840555763616,1624234.5933064254634795102532235,2023-05-04 18:22:56
17194455,1683289979,6843632.247680811233840555763616,153499.432955259438070310781209,2023-05-05 12:33:04
17212976,1683514991,6843632.247680811233840555763616,80545.8262076902425617505382925,2023-05-08 03:03:28
17231959,1683745583,6394321.614149373030525319813261,0,2023-05-10 19:05:36
17236601,1683801899,6349176.536347934126732436850215,53165.838199651831738627507596,2023-05-11 10:44:16
17254001,1684016855,6215490.410572630895955414339057,10222.8772813840613053261651965,2023-05-13 22:28:16
17265842,1684161755,6274197.16500059918567805608844,115527.7172027125970108362901985,2023-05-15 14:43:12
17282319,1684362791,6271748.896443535159049323978014,1368130.321795570551480734036286,2023-05-17 22:32:32
17289637,1684451759,6271748.896443535159049323978014,84020.872090945756545309489792,2023-05-18 23:15:12
17294791,1684514567,5386739.40110496452203806195913,107811.8257340801258313835094475,2023-05-19 16:42:40
17307594,1684670291,5386739.40110496452203806195913,147799.726832375137982657053043,2023-05-21 11:58:56
17317108,1684786103,5386739.40110496452203806195913,880978.9828501501333585181678375,2023-05-22 20:07:28
17319106,1684810451,5386739.40110496452203806195913,80676.0648582533630541672536485,2023-05-23 02:54:56
17329172,1684932851,5511935.285094231282453987687865,0,2023-05-24 12:54:24
17338612,1685047487,4429170.373593185905925551307842,250244.5213443034363860116710955,2023-05-25 20:43:44
17352756,1685219207,4907061.457340903800902165293518,546063.141232500076202492005969,2023-05-27 20:26:40
17359691,1685303231,4907061.457340903800902165293518,2364088.5077045338597219857204725,2023-05-28 19:46:08
17362221,1685333855,4907061.457340903800902165293518,892659.953653179970734024884475,2023-05-29 04:18:08
17382050,1685574995,5099208.9913615580657163564839,3164066.7681709637725766975689,2023-05-31 23:17:20
17393802,1685718083,5099208.9913615580657163564839,38058.3712132724320912103958,2023-06-02 15:02:24
17398583,1685776199,5099208.9913615580657163564839,40344.42575961673335796922427,2023-06-03 07:10:56
17405759,1685863571,5128551.14331283608577025209326,0,2023-06-04 07:25:52
17422197,1686064139,5123249.64627720115731506099346,0,2023-06-06 15:08:48
17429372,1686151583,5084776.76004717903281539388982,0,2023-06-07 15:25:52
17434099,1686209183,5084776.76004717903281539388982,19964.371218924285658714093028,2023-06-08 07:25:52
17439689,1686277391,4980631.951938423309883962501798,0,2023-06-09 02:22:56
17451499,1686421127,4980631.951938423309883962501798,1818696.3882876713321939204959555,2023-06-10 18:18:40
17465068,1686586259,4514331.557614418492636002015019,204269.7905217324052100965055585,2023-06-12 16:10:40
17481575,1686786995,4387330.521782340956567024720803,1029017.9787898644082523070627335,2023-06-14 23:55:44
17484734,1686825419,4166560.258581308467683316104717,142094.981375745750928666975357,2023-06-15 10:37:52
17498666,1686994487,4166560.258581308467683316104717,68.03621136138070052933699,2023-06-17 09:33:52
17509477,1687125419,7141572.754211261702493437370446,0,2023-06-18 21:56:16
17523265,1687292747,7138132.666064957072910531147626,30.95112876252261573068859,2023-06-20 20:26:40
17528507,1687356227,7138417.305304323135162391508424,10150.089182696724273499569601,2023-06-21 14:04:48
17533361,1687415027,6695505.68486577742430240399753,0,2023-06-22 06:24:00
17568677,1687844195,6695505.68486577742430240399753,4530.1509431095935353128778645,2023-06-27 05:37:04
17608745,1688330255,6695505.68486577742430240399753,24867.314130302824733081799694,2023-07-02 20:37:20
17610784,1688354951,6695505.68486577742430240399753,188.3410734677526133689796135,2023-07-03 03:29:04
