timestamp,day,blockNumber,totalValueLockedUSD,dailyLDORewardAmount,dailyLDORewardUSD,dailyLDORewardROI,dailyCRVRewardAmount,dailyCRVRewardUSD,dailyCRVRewardROI
1693352579,19598,18023618,5008423.585653793666140342792568,0.0,0.0,0.0,2.1557990927308585e+18,0.9855084646482629,1.9677019081835822e-07
1693439015,19599,18030761,5008423.585653793666140342792568,0.0,0.0,0.0,2.1557990927308585e+18,0.9855084646482629,1.9677019081835822e-07
1693516079,19600,18037136,5008423.585653793666140342792568,0.0,0.0,0.0,2.1557990927308585e+18,0.9855084646482629,1.9677019081835822e-07
1693611659,19601,18045036,4984226.83802536538095391242878,0.0,0.0,0.0,2.148052534314822e+18,0.9720990263516383,1.9503506921782904e-07
1693690487,19602,18051534,4984226.83802536538095391242878,0.0,0.0,0.0,2.148052534314822e+18,0.9720990263516383,1.9503506921782904e-07
1693767371,19603,18057891,4954473.69337098798350574916294,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.901035502799867e-07
1693850315,19604,18064758,4954473.69337098798350574916294,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.901035502799867e-07
1693911647,19605,18069843,4954473.69337098798350574916294,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.901035502799867e-07
1694032295,19606,18079797,4954473.69337098798350574916294,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.901035502799867e-07
1694127647,19607,18087692,4954473.69337098798350574916294,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.901035502799867e-07
1694210207,19608,18094513,4954473.69337098798350574916294,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.901035502799867e-07
1694244011,19609,18097312,4954473.69337098798350574916294,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.901035502799867e-07
1694367191,19610,18107489,4954473.69337098798350574916294,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.901035502799867e-07
1694469791,19611,18115966,4954473.69337098798350574916294,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.901035502799867e-07
1694521115,19612,18120203,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1694615411,19613,18127987,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1694688311,19614,18134009,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1694863175,19616,18148369,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695023579,19618,18161473,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695132023,19619,18170414,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695214535,19620,18177236,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695317783,19621,18185775,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695408203,19622,18193235,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695482687,19623,18199391,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695560027,19624,18205782,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695675383,19625,18215324,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695752375,19626,18221693,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695809423,19627,18226412,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1695944207,19628,18237550,4875456.827124734233314236768688,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.9318457167716936e-07
1696009823,19629,18242969,5018635.695702648177606488464905,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.876731239299e-07
1696076807,19630,18248514,5088617.843660783044170738054168,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.850921149545474e-07
1696201703,19631,18258866,5088617.843660783044170738054168,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.850921149545474e-07
1696290743,19632,18266254,5237739.344353689837849384267262,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.798224342518984e-07
1696372859,19633,18273042,5237739.344353689837849384267262,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.798224342518984e-07
1696462091,19634,18280434,5237739.344353689837849384267262,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.798224342518984e-07
1696512611,19635,18284618,5237739.344353689837849384267262,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.798224342518984e-07
1696628963,19636,18294245,5237739.344353689837849384267262,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.798224342518984e-07
1696711175,19637,18301052,4950986.295993283870833086566628,0.0,0.0,0.0,2.148052534314822e+18,0.9418630388786229,1.902374562500507e-07
1696795235,19638,18308003,4950986.295993283870833086566628,0.0,0.0,0.0,2.017155324455715e+18,0.9345682333735773,1.887640517465987e-07
1696890119,19639,18315855,4950986.295993283870833086566628,0.0,0.0,0.0,2.017155324455715e+18,0.9345682333735773,1.887640517465987e-07
1696972163,19640,18322640,4950986.295993283870833086566628,0.0,0.0,0.0,2.017155324455715e+18,0.9345682333735773,1.887640517465987e-07
1697066987,19641,18330474,4719455.961942963677353251428424,0.0,0.0,0.0,2.017155324455715e+18,0.9345682333735773,1.9802456912614623e-07
1697152139,19642,18337517,4726187.615118157368926355863275,0.0,0.0,0.0,2.0103820542834732e+18,0.8630932027808721,1.8261932726073008e-07
1697232971,19643,18344190,4726187.615118157368926355863275,0.0,0.0,0.0,2.0103820542834732e+18,0.8630932027808721,1.8261932726073008e-07
1697326415,19644,18351927,4726187.615118157368926355863275,0.0,0.0,0.0,2.0103820542834732e+18,0.8630932027808721,1.8261932726073008e-07
1697411483,19645,18358971,4726187.615118157368926355863275,0.0,0.0,0.0,2.0103820542834732e+18,0.8630932027808721,1.8261932726073008e-07
1697492735,19646,18365710,1625470.202658659211941373876992,0.0,0.0,0.0,2.0103820542834732e+18,0.8630932027808721,5.309806364762489e-07
1697587007,19647,18373512,1625470.202658659211941373876992,0.0,0.0,0.0,2.0103820542834732e+18,0.8630932027808721,5.309806364762489e-07
1697662043,19648,18379716,1625470.202658659211941373876992,0.0,0.0,0.0,2.0103820542834732e+18,0.8630932027808721,5.309806364762489e-07
1697754467,19649,18387359,1625470.202658659211941373876992,0.0,0.0,0.0,2.0103820542834732e+18,0.8630932027808721,5.309806364762489e-07
1697844383,19650,18394806,1400180.292730393924175442466483,0.0,0.0,0.0,1.9826832708569037e+18,0.830684809990917,5.932698912445458e-07
1697925995,19651,18401556,1400180.292730393924175442466483,0.0,0.0,0.0,1.9826832708569037e+18,0.830684809990917,5.932698912445458e-07
1698014771,19652,18408902,1400180.292730393924175442466483,0.0,0.0,0.0,1.9826832708569037e+18,0.830684809990917,5.932698912445458e-07
1698094031,19653,18415446,1400180.292730393924175442466483,0.0,0.0,0.0,1.9826832708569037e+18,0.830684809990917,5.932698912445458e-07
1698184823,19654,18422955,1400180.292730393924175442466483,0.0,0.0,0.0,1.9826832708569037e+18,0.830684809990917,5.932698912445458e-07
1698265475,19655,18429609,1400180.292730393924175442466483,0.0,0.0,0.0,1.9826832708569037e+18,0.830684809990917,5.932698912445458e-07
1698360947,19656,18437505,1582335.35149068921400019437605,0.0,0.0,0.0,1.9826832708569037e+18,0.830684809990917,5.249739312266164e-07
1698442811,19657,18444286,1582335.35149068921400019437605,0.0,0.0,0.0,1.9826832708569037e+18,0.830684809990917,5.249739312266164e-07
1698534479,19658,18451868,1582335.35149068921400019437605,0.0,0.0,0.0,1.9826832708569037e+18,0.830684809990917,5.249739312266164e-07
1698607295,19659,18457886,1582335.35149068921400019437605,0.0,0.0,0.0,1.9749515981443492e+18,0.9492170367129223,5.998836061007437e-07
1698709535,19660,18466335,1550560.46775989876630831814038,0.0,0.0,0.0,1.9749515981443492e+18,0.9492170367129223,6.121767299306039e-07
1698780863,19661,18472223,1550560.46775989876630831814038,0.0,0.0,0.0,1.9749515981443492e+18,0.9492170367129223,6.121767299306039e-07
1698878339,19662,18480290,1550560.46775989876630831814038,0.0,0.0,0.0,1.9749515981443492e+18,0.9492170367129223,6.121767299306039e-07
1698951587,19663,18486333,1550560.46775989876630831814038,0.0,0.0,0.0,1.9749515981443492e+18,0.9492170367129223,6.121767299306039e-07
1699048463,19664,18494341,1550560.46775989876630831814038,0.0,0.0,0.0,1.9749515981443492e+18,0.9492170367129223,6.121767299306039e-07
1699140935,19665,18501977,1550560.46775989876630831814038,0.0,0.0,0.0,1.9749515981443492e+18,0.9492170367129223,6.121767299306039e-07
1699223039,19666,18508752,1550560.46775989876630831814038,0.0,0.0,0.0,1.9749515981443492e+18,0.9492170367129223,6.121767299306039e-07
1699310279,19667,18515962,1462465.720840538545417592320806,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.599923694303026e-07
1699390043,19668,18522561,1462465.720840538545417592320806,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.599923694303026e-07
1699484387,19669,18530377,1462465.720840538545417592320806,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.599923694303026e-07
1699573235,19670,18537729,1462465.720840538545417592320806,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.599923694303026e-07
1699653899,19671,18544411,1462465.720840538545417592320806,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.599923694303026e-07
1699745951,19672,18552020,1586749.80285468796423896930045,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.004650552926411e-07
1699830323,19673,18558996,1586749.80285468796423896930045,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.004650552926411e-07
1699908551,19674,18565466,1586749.80285468796423896930045,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.004650552926411e-07
1700005763,19675,18573526,1586749.80285468796423896930045,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.004650552926411e-07
1700089751,19676,18580472,1586749.80285468796423896930045,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.004650552926411e-07
1700171495,19677,18587249,1586749.80285468796423896930045,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.004650552926411e-07
1700263475,19678,18594856,1586749.80285468796423896930045,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.004650552926411e-07
1700348939,19679,18601891,1586749.80285468796423896930045,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.004650552926411e-07
1700433251,19680,18608859,1586749.80285468796423896930045,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.004650552926411e-07
1700513723,19681,18615513,1586749.80285468796423896930045,0.0,0.0,0.0,1.952376900214121e+18,1.1114627883921964,7.004650552926411e-07
1700603999,19682,18622978,1252414.316894374215352749628986,0.0,0.0,0.0,1.9213305912679434e+18,1.099711990524033,8.780736340119465e-07
1700694527,19683,18630460,1252414.316894374215352749628986,0.0,0.0,0.0,1.9213305912679434e+18,1.099711990524033,8.780736340119465e-07
1700764019,19684,18636212,1252414.316894374215352749628986,0.0,0.0,0.0,1.9213305912679434e+18,1.099711990524033,8.780736340119465e-07
1700861807,19685,18644286,1252414.316894374215352749628986,0.0,0.0,0.0,1.9213305912679434e+18,1.099711990524033,8.780736340119465e-07
1700954447,19686,18651945,1347806.282832030415217527040634,0.0,0.0,0.0,1.9165427846271212e+18,1.1497570150112255,8.530580615749461e-07
1701034799,19687,18658580,1347806.282832030415217527040634,0.0,0.0,0.0,1.9165427846271212e+18,1.1497570150112255,8.530580615749461e-07
1701127871,19688,18666266,1307952.9610950515252020570386,0.0,0.0,0.0,1.9165427846271212e+18,1.074820192132305,8.217575280631179e-07
1701211667,19689,18673197,1307952.9610950515252020570386,0.0,0.0,0.0,1.9165427846271212e+18,1.074820192132305,8.217575280631179e-07
1701299399,19690,18680455,1307952.9610950515252020570386,0.0,0.0,0.0,1.9165427846271212e+18,1.074820192132305,8.217575280631179e-07
1701386843,19691,18687688,1307952.9610950515252020570386,0.0,0.0,0.0,1.9165427846271212e+18,1.074820192132305,8.217575280631179e-07
1701459563,19692,18693703,1307952.9610950515252020570386,0.0,0.0,0.0,1.9165427846271212e+18,1.074820192132305,8.217575280631179e-07
1701551243,19693,18701301,1307952.9610950515252020570386,0.0,0.0,0.0,1.9165427846271212e+18,1.074820192132305,8.217575280631179e-07
1701630755,19694,18707861,1307952.9610950515252020570386,0.0,0.0,0.0,1.9165427846271212e+18,1.074820192132305,8.217575280631179e-07
